additionalInfo_Accessibility_Assistive hearing loop,additionalInfo_Accessibility_Wheelchair accessible entrance,additionalInfo_Accessibility_Wheelchair accessible parking lot,additionalInfo_Accessibility_Wheelchair accessible restroom,additionalInfo_Amenities_Gender-neutral restroom,additionalInfo_Children_Good for kids,additionalInfo_Crowd_LGBTQ+ friendly,additionalInfo_Crowd_Transgender safespace,additionalInfo_From the business_Identifies as women-owned,additionalInfo_Parking_Free parking garage,additionalInfo_Parking_Free parking lot,additionalInfo_Parking_Free street parking,additionalInfo_Parking_Paid street parking,additionalInfo_Planning_Appointment required,additionalInfo_Service options_Online classes,additionalInfo_Service options_Onsite services,additionalOpeningHours_Breakfast_day,additionalOpeningHours_Breakfast_hours,additionalOpeningHours_Kitchen_day,additionalOpeningHours_Kitchen_hours,additionalOpeningHours_Lunch_day,additionalOpeningHours_Lunch_hours,address,alcohol,beer,breakfast,cash_only,casual,category,categoryName,cid,city,claimThisBusiness,coffee,country,countryCode,delivery,dine_in,dinner,family_friendly,fid,googleFoodUrl,hours,imageUrl,imagesCount,info_Accessibility_Assistive hearing loop,info_Accessibility_Wheelchair accessible entrance,info_Accessibility_Wheelchair accessible parking lot,info_Accessibility_Wheelchair accessible restroom,info_Amenities_Gender-neutral restroom,info_Children_Good for kids,info_Crowd_LGBTQ+ friendly,info_Crowd_Transgender safespace,info_From the business_Identifies as women-owned,info_Parking_Free parking garage,info_Parking_Free parking lot,info_Parking_Free street parking,info_Parking_Paid street parking,info_Planning_Appointment required,info_Service options_Online classes,info_Service options_Onsite services,isAdvertisement,kgmid,language,lat,lng,loc_lat,loc_lng,location_lat,location_lng,lunch,main_category,name,neighborhood,openingHours_day,openingHours_hours,permanentlyClosed,phone,phoneUnformatted,placeId,place_id,postal,postalCode,price,rank,rating,reservations,reviewsCount,reviewsDistribution_fiveStar,reviewsDistribution_fourStar,reviewsDistribution_oneStar,reviewsDistribution_threeStar,reviewsDistribution_twoStar,reviews_count,scrapedAt,searchPageUrl,searchString,search_term,state,street,subTitle,takeout,temporarilyClosed,title,totalScore,tourists,url,vegetarian,website,weekly_hours,wheelchair_accessible_entrance,wifi,subcategory,subcategory_weight,filled_rank,base_score,rating_raw,rating_norm,reviews_raw,reviews_norm,weekly_hours_raw,weekly_hours_norm,combined_score,_computed_weight
,,,,,,,,,,,,,,,,,0,,0,,0,"MCC3+RFR, Sallaghari- Duwakot Rd, Suryabinayak, Nepal",0,0,0,0,0,Preschool,Preschool,5021466047365225677,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1a859c7fa587:0x45afd4c3e4e39ccd,,10 AM to 4 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwhTxRJUcFT5_s4UssJ_dB5Z3Akx9N5k4I9Cznes7nMMYsN9UPmNSTpsDS76-uKYKag84Iu99DcZIK8H73fdJT7SUwTvWkB2ytOw5l16Ejdz52tNIESANj5kR2LjMg2PogaUbj1Fg=w408-h305-k-no,17.0,,,,,,,,,,,,,,,,,False,/g/11c54gjf48,en,27.6721087,85.4036271,27.6721087,85.4036271,27.6721087,85.4036271,0,Preschool,Siddhartha Academy,Katunje,Monday,10 AM to 4 PM,False,+977 1-6615178,97716615178.0,ChIJh6V_nIUa6zkRzZzj5MPUr0U,ChIJh6V_nIUa6zkRzZzj5MPUr0U,,,,4,4.3,0,3,0,0,0,0,0,3,2025-11-14T08:41:25.004Z,"https://www.google.com/maps/search/preschool/@27.659386046764457,85.41153349407406,17z?hl=en",preschool,preschool,,"MCC3+RFR, Sallaghari- Duwakot Rd",,0,False,Siddhartha Academy,4.3,0,https://www.google.com/maps/search/?api=1&query=Siddhartha%20Academy&query_place_id=ChIJh6V_nIUa6zkRzZzj5MPUr0U,0,https://www.facebook.com/siddacademy/,36.0,0,0,Preschool,0.5,4.0,0.2500000001875,4.3,0.86,3.0,0.2590304762468514,36.0,0.5,0.3363434921447838,0.3363434921447838
,,,,,,,,,,,,,,,,,0,,0,,0,"MCR6+9M9, Bhaktapur, Nepal",0,0,0,0,0,Preschool,Preschool,6744319767494297833,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b0b474254c1:0x5d98a318792488e9,,10 AM to 5 PM,,,,,,,,,,,,,,,,,,,False,/g/11spqdd87l,en,27.6909221,85.411736,27.6909221,85.411736,27.6909221,85.411736,0,Preschool,Shikchhyalaya Montessori,Duwakot,Monday,10 AM to 5 PM,False,+977 1-5090871,97715090871.0,ChIJwVRCRwsb6zkR6YgkeRijmF0,ChIJwVRCRwsb6zkR6YgkeRijmF0,,,,6,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:41:34.684Z,"https://www.google.com/maps/search/preschool/@27.6974209298533,85.4287066988148,17z?hl=en",preschool,preschool,,MCR6+9M9,,0,False,Shikchhyalaya Montessori,,0,https://www.google.com/maps/search/?api=1&query=Shikchhyalaya%20Montessori&query_place_id=ChIJwVRCRwsb6zkR6YgkeRijmF0,0,,42.0,0,0,Preschool,0.5,6.0,0.16666666680555556,0.0,0.0,0.0,0.0,42.0,0.5833333333333334,0.2222222222685185,0.2222222222685185
,,,,,,,,,,,,,,,,,0,,0,,0,,0,0,0,0,0,Preschool,Preschool,12329903792563968916,,False,0,0,0,0,0,0,0,0x40c741868e9309df:0xab1c9e2c36845b94,,10 AM to 3 PM,https://lh3.googleusercontent.com/p/AF1QipPgf58VAX_G_OXIepCX4rUzLvu0JeNr2jdsmo1H=w408-h306-k-no,31.0,,,,,,,,,,,,,,,,,False,/g/11vz1wy6bn,en,27.6554638,85.4048932,27.6554638,85.4048932,27.6554638,85.4048932,0,Preschool,Wee Can Pre-School Bhaktapur-Nepal,,Monday,10 AM to 3 PM,False,+977 984-1531507,9779841531507.0,ChIJ3wmTjoZBx0ARlFuENiyeHKs,ChIJ3wmTjoZBx0ARlFuENiyeHKs,,,,21,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:43:07.936Z,"https://www.google.com/maps/search/preschool/@27.682206976617763,85.42012009644444,17z?hl=en",preschool,preschool,,,,0,False,Wee Can Pre-School Bhaktapur-Nepal,,0,https://www.google.com/maps/search/?api=1&query=Wee%20Can%20Pre-School%20Bhaktapur-Nepal&query_place_id=ChIJ3wmTjoZBx0ARlFuENiyeHKs,0,https://www.facebook.com/profile.php?id=61558624763017,29.0,0,0,Preschool,0.5,21.0,0.0476190476643991,0.0,0.0,0.0,0.0,29.0,0.4027777777777778,0.1825396825547997,0.1825396825547997
,,,,,,,,,,,,,,,,,0,,0,,0,"Durbar Square, Bhaktapur 44800, Nepal",0,0,0,0,0,Drawing lessons,Drawing lessons,5799965650196460513,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1aaf8382a899:0x507d9e07816d73e1,,9 AM to 5 PM,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHdenjQ25STOC5Y67ltLGOW-QEQcGSRXc1A-YZStSgIz2lEhppNW6Z8uRfO_QPNt0IqEE6H7UVr4jtGNw6nvfr-IzD0Hjz8IeFs7ESAToR5C2z-nPPOExMl5rj_lDocBgxTut4viNKNwW1wNBaI9CyO4MVQuEujxSMlO6yTBI6RdfDRFpWsaMQjP5XenXFEi8KnFc8=w408-h306-k-no,58.0,,,,,,,,,,,,,,,,,False,/g/11b6pyd48q,en,27.6713261,85.4277296,27.6713261,85.4277296,27.6713261,85.4277296,0,Drawing lessons,Lama Thanka Center,,Monday,9 AM to 5 PM,False,+977 1-6615675,97716615675.0,ChIJmaiCg68a6zkR4XNtgQeefVA,ChIJmaiCg68a6zkR4XNtgQeefVA,44800.0,44800.0,,13,4.9,0,17,0,0,0,0,0,17,2025-11-14T08:13:31.793Z,"https://www.google.com/maps/search/school/@27.67530454090198,85.43009086349416,17z?hl=en",school,school,,Durbar Square,,0,False,Lama Thanka Center,4.9,0,https://www.google.com/maps/search/?api=1&query=Lama%20Thanka%20Center&query_place_id=ChIJmaiCg68a6zkR4XNtgQeefVA,0,,56.0,0,0,Drawing lessons,0.5,13.0,0.07692307699408284,4.9,0.9800000000000001,17.0,0.5400688295186272,56.0,0.7777777777777778,0.3723306355042367,0.3723306355042367
,,,False,True,,True,,,True,,,,,,,,0,,0,,0,"Suryabinayak 44800, Nepal",0,0,0,0,0,Educational institution,Educational institution,7010926904297903796,Suryabinayak,False,0,NP,NP,0,0,0,0,0x39eb1ba419106153:0x614bd0dfbce7d6b4,,6 AM to 6 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=exbIVxexYtsXvmna2Gv_QA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.269896&pitch=0&thumbfov=100,7.0,,,,False,True,,True,,,True,,,,,,,False,/g/11l2xtb7nk,en,27.6659578,85.4253128,27.6659578,85.4253128,27.6659578,85.4253128,0,Educational institution,स्लाश एजुकेशन फाउण्डेसन प्रा.लि.,,Monday,6 AM to 6 PM,False,+977 1-5905450,97715905450.0,ChIJU2EQGaQb6zkRtNbnvN_QS2E,ChIJU2EQGaQb6zkRtNbnvN_QS2E,,,,86,5.0,0,46,46,0,0,0,0,46,2025-11-14T08:41:00.191Z,"https://www.google.com/maps/search/school/@27.666993023382226,85.4287066988148,17z?hl=en",school,school,,,,0,False,स्लाश एजुकेशन फाउण्डेसन प्रा.लि.,5.0,0,https://www.google.com/maps/search/?api=1&query=%E0%A4%B8%E0%A5%8D%E0%A4%B2%E0%A4%BE%E0%A4%B6%20%E0%A4%8F%E0%A4%9C%E0%A5%81%E0%A4%95%E0%A5%87%E0%A4%B6%E0%A4%A8%20%E0%A4%AB%E0%A4%BE%E0%A4%89%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A5%87%E0%A4%B8%E0%A4%A8%20%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BE.%E0%A4%B2%E0%A4%BF.&query_place_id=ChIJU2EQGaQb6zkRtNbnvN_QS2E,0,http://slash.com.np/,72.0,0,0,Educational institution,0.5,86.0,0.011627906988236887,5.0,1.0,46.0,0.7194038978027548,72.0,1.0,0.4103439349303306,0.4103439349303306
,,,,,,,,,,,,,,,,,0,,0,,0,"MC8G+7WP, Bhaktapur 44800, Nepal",0,0,0,0,0,Farm school,Farm school,8256159387137956970,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b7d6166212f:0x7293c538375d5c6a,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OF7qsTrelCsJWUuFU9w3Yw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.7425&pitch=0&thumbfov=100,1.0,,,,,,,,,,,,,,,,,False,/g/11n7zrzbpj,en,27.6657136,85.427336,27.6657136,85.427336,27.6657136,85.427336,0,Farm school,Suryabinayak Mini Krishi Farm,,,0,False,,,ChIJLyFmYX0b6zkRalxdNzjFk3I,ChIJLyFmYX0b6zkRalxdNzjFk3I,44800.0,44800.0,,57,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:59.547Z,"https://www.google.com/maps/search/school/@27.667695459098024,85.42150000000001,17z?hl=en",school,school,,MC8G+7WP,,0,False,Suryabinayak Mini Krishi Farm,,0,https://www.google.com/maps/search/?api=1&query=Suryabinayak%20Mini%20Krishi%20Farm&query_place_id=ChIJLyFmYX0b6zkRalxdNzjFk3I,0,,0.0,0,0,Farm school,0.5,57.0,0.017543859666358883,0.0,0.0,0.0,0.0,72.0,1.0,0.17251461988878627,0.17251461988878627
,,,,,,,,,,,,,,,,,0,,0,,0,"Bhaktapur 44800, Nepal",0,0,0,0,0,Farm school,Farm school,10057198080066478850,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb11d5b03b9b43:0x8b92585e561a6302,,9 AM to 5 PM,https://lh3.googleusercontent.com/p/AF1QipNu_IcpEAp2wjHevh9Z9fGTZQnZ7AuQSkouwKwG=w408-h541-k-no,13.0,,,,,,,,,,,,,,,,,False,/g/11t7r5k231,en,27.6604304,85.4084352,27.6604304,85.4084352,27.6604304,85.4084352,0,Farm school,Aarogya Farms Katunje,Katunje,Monday,9 AM to 5 PM,False,+977 986-9768833,9779869768833.0,ChIJQ5s7sNUR6zkRAmMaVl5Ykos,ChIJQ5s7sNUR6zkRAmMaVl5Ykos,44800.0,44800.0,,15,5.0,0,3,0,0,0,0,0,3,2025-11-14T08:41:25.070Z,"https://www.google.com/maps/search/school/@27.659386046764457,85.41153349407406,17z?hl=en",school,school,,,,0,False,Aarogya Farms Katunje,5.0,0,https://www.google.com/maps/search/?api=1&query=Aarogya%20Farms%20Katunje&query_place_id=ChIJQ5s7sNUR6zkRAmMaVl5Ykos,0,,40.0,0,0,Farm school,0.5,15.0,0.0666666667288889,5.0,1.0,3.0,0.2590304762468514,40.0,0.5555555555555556,0.27523238099191344,0.27523238099191344
,True,,,,,,,,,,,,,,,,0,,0,,0,"MCCH+VW3, Bhaktapur 44800, Nepal",0,0,0,0,0,School center,School center,4174844196061971646,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aae499dacf5:0x39f006ad52e004be,,0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGWabb8jdiq8kaKKXgfbCaEkbHYIJdE0nnaZbLXRWjxjqB26ogCxRZNRZ5rW5gsK80yUEbb9lq9TQfPZPRpkSOS6M3amxf7kZ8lfWKE4MmusnH8U8eEzRlwJiVIFKxPAX_3LaaA-YKGJDJMhcaFpbEkqMEmr6Khbxmd3-pXegq91cQdSSs6VYPkIq4SDk5E1HN5rhw=w408-h306-k-no,14.0,,True,,,,,,,,,,,,,,,False,/g/11dxs9k2df,en,27.6721365,85.4297881,27.6721365,85.4297881,27.6721365,85.4297881,0,School center,Vidyarthi Niketan School - Bhaktapur,,,0,False,+977 1-6610386,97716610386.0,ChIJ9aydSa4a6zkRvgTgUq0G8Dk,ChIJ9aydSa4a6zkRvgTgUq0G8Dk,44800.0,44800.0,,3,3.4,0,5,0,0,0,0,0,5,2025-11-14T08:13:31.793Z,"https://www.google.com/maps/search/school/@27.67530454090198,85.43009086349416,17z?hl=en",school,school,,MCCH+VW3,,0,False,Vidyarthi Niketan School - Bhaktapur,3.4,0,https://www.google.com/maps/search/?api=1&query=Vidyarthi%20Niketan%20School%20-%20Bhaktapur&query_place_id=ChIJ9aydSa4a6zkRvgTgUq0G8Dk,0,,0.0,1,0,School center,0.5,3.0,0.33333333355555556,3.4,0.6799999999999999,5.0,0.33479203382102646,72.0,1.0,0.38937512245886063,0.38937512245886063
,True,,,,,,,,,,,,,,,,0,,0,,0,"Suryabinayak- 08, 44809, Nepal",0,0,0,0,0,School center,School center,5417089125704000768,Suryabinayak,False,0,NP,NP,0,0,0,0,0x39eb1a9ff0b15215:0x4b2d5ddbde37e500,,9 AM to 5 PM,https://lh3.googleusercontent.com/p/AF1QipNmv73GpKG-BVYuGGzds-h40gvvXyctIPuoQ2PC=w525-h240-k-no,12.0,,True,,,,,,,,,,,,,,,False,/g/11cs5p331q,en,27.6406042,85.431487,27.6406042,85.431487,27.6406042,85.431487,0,School center,Shree Springdale S B School,Sipadol,Monday,9 AM to 5 PM,False,+977 1-5157020,97715157020.0,ChIJFVKx8J8a6zkRAOU33ttdLUs,ChIJFVKx8J8a6zkRAOU33ttdLUs,44809.0,44809.0,,6,4.6,0,13,0,0,0,0,0,13,2025-11-14T08:40:29.986Z,"https://www.google.com/maps/search/school/@27.64417209352892,85.44587990355555,17z?hl=en",school,school,,Suryabinayak- 08,स्प्रिङडेल इङलिस सेकेन्डरी वोर्डिङ स्कूल,0,False,Shree Springdale S B School,4.6,0,https://www.google.com/maps/search/?api=1&query=Shree%20Springdale%20S%20B%20School&query_place_id=ChIJFVKx8J8a6zkRAOU33ttdLUs,0,,48.0,1,0,School center,0.5,6.0,0.16666666680555556,4.6,0.9199999999999999,13.0,0.4931104793506874,48.0,0.6666666666666666,0.38659238205208096,0.38659238205208096
,,,,,,,,,,,,,,,,,0,,0,,0,"Suryabinayak 44800, Nepal",0,0,0,0,0,School center,School center,9140950067630554038,Suryabinayak,False,0,NP,NP,0,0,0,0,0x8618b792b582a565:0x7edb2da7dab3bbb6,,9 AM to 4 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QBcge3iUW694lMYAIgrS0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.37845&pitch=0&thumbfov=100,2.0,,,,,,,,,,,,,,,,,False,/g/11xw4bkrwh,en,27.6599338,85.4258096,27.6599338,85.4258096,27.6599338,85.4258096,0,School center,Bhaktapur Maple School,Sipadol,Monday,9 AM to 4 PM,False,+977 976-5343966,9779765343966.0,ChIJZaWCtZK3GIYRtruz2qct234,ChIJZaWCtZK3GIYRtruz2qct234,,,,11,5.0,0,1,0,0,0,0,0,1,2025-11-14T08:40:29.986Z,"https://www.google.com/maps/search/school/@27.64417209352892,85.44587990355555,17z?hl=en",school,school,,,,0,False,Bhaktapur Maple School,5.0,0,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Maple%20School&query_place_id=ChIJZaWCtZK3GIYRtruz2qct234,0,,42.0,0,0,School center,0.5,11.0,0.09090909099173554,5.0,1.0,1.0,0.1295152381234257,42.0,0.5833333333333334,0.24014144303838705,0.24014144303838705
,,,,,,,,,,,,,,,,,0,,0,,0,"MC94+JCW, Suryabinayak 44800, Nepal",0,0,0,0,0,School center,School center,15502119035470213364,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1be185bb1333:0xd72297210705f0f4,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ouXh3C-kN7O5B8jgfDydgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.56647&pitch=0&thumbfov=100,1.0,,,,,,,,,,,,,,,,,False,/g/11g0tm2t8s,en,27.6691065,85.4060715,27.6691065,85.4060715,27.6691065,85.4060715,0,School center,See result Online,Katunje,Monday,Open 24 hours,False,+977 985-1000074,9779851000074.0,ChIJMxO7heEb6zkR9PAFByGXItc,ChIJMxO7heEb6zkR9PAFByGXItc,,,,10,2.0,0,2,0,0,0,0,0,2,2025-11-14T08:42:13.840Z,"https://www.google.com/maps/search/school/@27.666993023382226,85.40294689170369,17z?hl=en",school,school,,MC94+JCW,,0,False,See result Online,2.0,0,https://www.google.com/maps/search/?api=1&query=See%20result%20Online&query_place_id=ChIJMxO7heEb6zkR9PAFByGXItc,0,,168.0,0,0,School center,0.5,10.0,0.10000000009000001,2.0,0.4,2.0,0.20527679569760082,72.0,1.0,0.26842559859586695,0.26842559859586695
,,True,,,,,,,,,,,,,,,0,,0,,0,"44802, Nepal",0,0,0,0,0,Boarding school,Boarding school,5602943213227787714,Changunarayan,True,0,NP,NP,0,0,0,0,0x39eb1aeb8c9e99c5:0x4dc1a72ab120c5c2,,10 AM to 12 AM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwsrxREW9ZNjlQWiKFCX5xUXqqhdfA_8h0hNnPU95t9CPzlt3Qv17CW-s8NqwAV7gYSWIhio5x5FyrWL9mVkRs51UiC8v8EefwC0_a5lc0bw3gd5PGbUET6iLUhwMredu6KEK4Z=w408-h306-k-no,28.0,,,True,,,,,,,,,,,,,,False,/g/11c52rryrh,en,27.6893492,85.4120976,27.6893492,85.4120976,27.6893492,85.4120976,0,Boarding school,Pragya English School,Duwakot,Monday,10 AM to 12 AM,False,+977 986-8000000,9779868000000.0,ChIJxZmejOsa6zkRwsUgsSqnwU0,ChIJxZmejOsa6zkRwsUgsSqnwU0,44802.0,44802.0,,17,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:41:15.283Z,"https://www.google.com/maps/search/school/@27.71263488308884,85.43729330118518,17z?hl=en",school,school,,44802,,0,False,Pragya English School,,0,https://www.google.com/maps/search/?api=1&query=Pragya%20English%20School&query_place_id=ChIJxZmejOsa6zkRwsUgsSqnwU0,0,,92.5,0,0,Boarding school,0.7,17.0,0.05882352946712804,0.0,0.0,0.0,0.0,92.5,1.0,0.25294117648904263,0.25294117648904263
,True,,,,,,,,,,,,,,,,0,,0,,0,"MC93+PRC, Araniko Highway, Suryabinayak, Nepal",0,0,0,0,0,Boarding school,Boarding school,8007853423571594286,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1a84f061664d:0x6f219c42e5616c2e,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzp2KR9KJSpsqZmkhQfAiOJOtWk-AVQJMPzroUSjnA8VyK_pPkS92582Mv2yrwMUWT3TKCDe6V7wNxjpdlyJOOU5jqgNROz-MwRKDlH4GRyiMYbfdCt1kyQar02i8YOAESECWSwIw=w500-h240-k-no,9.0,,True,,,,,,,,,,,,,,,False,/g/11b7hqy9k1,en,27.6693151,85.4045028,27.6693151,85.4045028,27.6693151,85.4045028,0,Boarding school,Manoram Boarding School,Katunje,,0,False,+977 1-6617517,97716617517.0,ChIJTWZh8IQa6zkRLmxh5UKcIW8,ChIJTWZh8IQa6zkRLmxh5UKcIW8,,,,18,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:41:32.808Z,"https://www.google.com/maps/search/school/@27.651779070146688,85.40294689170369,17z?hl=en",school,school,,"MC93+PRC, Araniko Highway",,0,False,Manoram Boarding School,,0,https://www.google.com/maps/search/?api=1&query=Manoram%20Boarding%20School&query_place_id=ChIJTWZh8IQa6zkRLmxh5UKcIW8,0,,0.0,1,0,Boarding school,0.7,18.0,0.05555555560802469,0.0,0.0,0.0,0.0,72.0,1.0,0.25185185186934156,0.25185185186934156
,,,,,,,,,,,,,,,,,0,,0,,0,"MC5G+X8C, Suryabinayak 44800, Nepal",0,0,0,0,0,Boarding school,Boarding school,1953171822634300898,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb114225312a95:0x1b1b0f6ca16b75e2,,9 AM to 4 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QBcge3iUW694lMYAIgrS0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.37943&pitch=0&thumbfov=100,3.0,,,,,,,,,,,,,,,,,False,/g/11rffb2tw8,en,27.65994,85.425774,27.65994,85.425774,27.65994,85.425774,0,Boarding school,Apex Boarding High School,Sipadol,Monday,9 AM to 4 PM,False,+977 976-5343966,9779765343966.0,ChIJlSoxJUIR6zkR4nVroWwPGxs,ChIJlSoxJUIR6zkR4nVroWwPGxs,44800.0,44800.0,,13,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:41:36.375Z,"https://www.google.com/maps/search/school/@27.659386046764457,85.42012009644444,17z?hl=en",school,school,,MC5G+X8C,,0,False,Apex Boarding High School,,0,https://www.google.com/maps/search/?api=1&query=Apex%20Boarding%20High%20School&query_place_id=ChIJlSoxJUIR6zkR4nVroWwPGxs,0,,42.0,0,0,Boarding school,0.7,13.0,0.07692307699408284,0.0,0.0,0.0,0.0,42.0,0.5833333333333334,0.2589743589980276,0.2589743589980276
,False,,,,True,,,,,,,,,,,,0,,0,,0,"Kamalbinayak Bus Park, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",0,0,0,0,0,Music school,Music school,5366817532210526366,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1bbdf10b86d7:0x4a7ac41c65bf389e,,8 AM to 7 PM,https://lh3.googleusercontent.com/p/AF1QipPZQ4jnshMgHTDc0iAtzCVyRaSW2eb-X47whk8D=w408-h306-k-no,21.0,,False,,,,True,,,,,,,,,,,False,/g/11gnpn5ktr,en,27.6759639,85.437378,27.6759639,85.437378,27.6759639,85.437378,0,Music school,Icon Music,,Monday,8 AM to 7 PM,False,+977 984-1708537,9779841708537.0,ChIJ14YL8b0b6zkRnji_ZRzEeko,ChIJ14YL8b0b6zkRnji_ZRzEeko,44800.0,44800.0,,64,5.0,0,4,4,0,0,0,0,4,2025-11-14T08:13:35.777Z,"https://www.google.com/maps/search/school/@27.67530454090198,85.43009086349416,17z?hl=en",school,school,,"Kamalbinayak Bus Park, Jagati-KamalBinayak Rd",,0,False,Icon Music,5.0,0,https://www.google.com/maps/search/?api=1&query=Icon%20Music&query_place_id=ChIJ14YL8b0b6zkRnji_ZRzEeko,0,,61.0,1,0,Music school,0.5,64.0,0.01562500001538086,5.0,1.0,4.0,0.30072507011480887,61.0,0.8472222222222222,0.27211669004339656,0.27211669004339656
,,,,,,,,,,,,,,,,,0,,0,,0,"Kamalbinayak, Bhaktapur 44800, Nepal",0,0,0,0,0,Music school,Music school,6636406269619721828,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb05867890ba97:0x5c1940574ddbd664,,0,https://lh3.googleusercontent.com/p/AF1QipOPtGN2GWhVp586ek9iNUR5gEKXpnM-TVRc4CBq=w408-h285-k-no,2.0,,,,,,,,,,,,,,,,,False,/g/11xtjyd6hv,en,27.6827708,85.4493108,27.6827708,85.4493108,27.6827708,85.4493108,0,Music school,Nepali traditional Music Studio,Kharipati,,0,False,,,ChIJl7qQeIYF6zkRZNbbTVdAGVw,ChIJl7qQeIYF6zkRZNbbTVdAGVw,44800.0,44800.0,,26,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:41:45.008Z,"https://www.google.com/maps/search/school/@27.682206976617763,85.45446650592592,17z?hl=en",school,school,,Kamalbinayak,,0,False,Nepali traditional Music Studio,,0,https://www.google.com/maps/search/?api=1&query=Nepali%20traditional%20Music%20Studio&query_place_id=ChIJl7qQeIYF6zkRZNbbTVdAGVw,0,,0.0,0,0,Music school,0.5,26.0,0.038461538498520714,0.0,0.0,0.0,0.0,72.0,1.0,0.1794871794995069,0.1794871794995069
,,,,,,,,,,,,,,,,,0,,0,,0,"MCC5+7P5, Bhaktapur 44811, Nepal",0,0,0,0,0,Music school,Music school,4843380742096449157,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b21eca85451:0x4337251fa4a06e85,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b4YVtBvZo5cPOVQPS0vBEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.6088&pitch=0&thumbfov=100,1.0,,,,,,,,,,,,,,,,,False,/g/11j4dn15p4,en,27.6706317,85.4093747,27.6706317,85.4093747,27.6706317,85.4093747,0,Music school,"Sankalpa institute of Music, Dance and Arts",Katunje,,0,False,+977 981-8912891,9779818912891.0,ChIJUVSo7CEb6zkRhW6gpB8lN0M,ChIJUVSo7CEb6zkRhW6gpB8lN0M,44811.0,44811.0,,37,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:42:14.407Z,"https://www.google.com/maps/search/school/@27.666993023382226,85.40294689170369,17z?hl=en",school,school,,MCC5+7P5,,0,True,"Sankalpa institute of Music, Dance and Arts",,0,https://www.google.com/maps/search/?api=1&query=Sankalpa%20institute%20of%20Music%2C%20Dance%20and%20Arts&query_place_id=ChIJUVSo7CEb6zkRhW6gpB8lN0M,0,,0.0,0,0,Music school,0.5,37.0,0.027027027053323598,0.0,0.0,0.0,0.0,72.0,1.0,0.1756756756844412,0.1756756756844412
