additionalInfo_Accessibility_Assistive hearing loop,additionalInfo_Accessibility_Wheelchair accessible entrance,additionalInfo_Accessibility_Wheelchair accessible parking lot,additionalInfo_Accessibility_Wheelchair accessible restroom,additionalInfo_Activities_Biking,additionalInfo_Amenities_Cycling lanes,additionalInfo_Amenities_Restroom,additionalInfo_Children_Good for kids,additionalInfo_Crowd_LGBTQ+ friendly,additionalInfo_Highlights_Picnics,additionalInfo_Parking_Free parking garage,additionalInfo_Payments_Debit cards,additionalInfo_Pets_Dogs allowed,additionalInfo_Recycling_Clothing,additionalInfo_Service options_Delivery,additionalInfo_Service options_Onsite services,additionalOpeningHours_Delivery_day,additionalOpeningHours_Delivery_hours,address,alcohol,beer,breakfast,cash_only,casual,category,categoryName,cid,city,claimThisBusiness,coffee,country,countryCode,delivery,description,dine_in,dinner,family_friendly,fid,googleFoodUrl,hours,imageUrl,imagesCount,info_Accessibility_Assistive hearing loop,info_Accessibility_Wheelchair accessible entrance,info_Accessibility_Wheelchair accessible parking lot,info_Accessibility_Wheelchair accessible restroom,info_Activities_Biking,info_Amenities_Cycling lanes,info_Amenities_Restroom,info_Children_Good for kids,info_Crowd_LGBTQ+ friendly,info_Highlights_Picnics,info_Parking_Free parking garage,info_Payments_Debit cards,info_Pets_Dogs allowed,info_Recycling_Clothing,info_Service options_Delivery,info_Service options_Onsite services,isAdvertisement,kgmid,language,lat,lng,loc_lat,loc_lng,location_lat,location_lng,lunch,main_category,name,neighborhood,openingHours_day,openingHours_hours,permanentlyClosed,phone,phoneUnformatted,placeId,place_id,postal,postalCode,price,rank,rating,reservations,reviewsCount,reviewsDistribution_fiveStar,reviewsDistribution_fourStar,reviewsDistribution_oneStar,reviewsDistribution_threeStar,reviewsDistribution_twoStar,reviews_count,scrapedAt,searchPageUrl,searchString,search_term,state,street,subTitle,takeout,temporarilyClosed,title,totalScore,tourists,updatesFromCustomers_language,updatesFromCustomers_media_link,updatesFromCustomers_media_postDate,updatesFromCustomers_postDate,updatesFromCustomers_postedBy_name,updatesFromCustomers_postedBy_title,updatesFromCustomers_postedBy_totalReviews,updatesFromCustomers_postedBy_url,updatesFromCustomers_text,url,vegetarian,website,weekly_hours,wheelchair_accessible_entrance,wifi,subcategory,subcategory_weight,filled_rank,base_score,rating_raw,rating_norm,reviews_raw,reviews_norm,weekly_hours_raw,weekly_hours_norm,combined_score,_computed_weight
,,,,,,,,,,,,,,,,,0,"M99C+78R, Unnamed Road, Anantalingeshwar 44600, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,13794822135292950379,Anantalingeshwar,True,0,NP,NP,0,,0,0,0,0x39eb1b7d9e99b985:0xbf710da4d9d4f76b,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxyAKrUqUDK_8CH2rLVzE4XHWs0AgHrRRP1_fRaYX4BuBSM2QkY4FZ56wHEe2lsrfjlqRPxi9zwhnAhVEuyqEVGNhY1nDfqcKj8Zx5X2_-NdgAGYeuVT5BucdmqNYh1e7fbKgQU=w408-h544-k-no,9.0,,,,,,,,,,,,,,,,,False,/g/11h3x42bj_,en,27.6682443,85.3707788,27.6682443,85.3707788,27.6682443,85.3707788,0,Hindu temple,Banglamukhi Temple,Balkot,,0,False,,,ChIJhbmZnn0b6zkRa_fU2aQNcb8,ChIJhbmZnn0b6zkRa_fU2aQNcb8,44600.0,44600.0,,5,4.4,0,27,0,0,0,0,0,27,2025-11-14T10:20:41.306Z,"https://www.google.com/maps/search/hindu%20temple/@27.664893497689192,85.37098877360309,17z?hl=en",hindu temple,hindu temple,,"M99C+78R, Unnamed Road",,0,False,Banglamukhi Temple,4.4,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Banglamukhi%20Temple&query_place_id=ChIJhbmZnn0b6zkRa_fU2aQNcb8,0,,0.0,0,0,Hindu temple,1.0,5.0,0.20000000016000002,4.4,0.8800000000000001,27.0,0.41792795060760585,72.0,1.0,0.5393093169225353,0.5393093169225353
,,,,,,,,,,,,,,,,,0,"M97C+PPJ, बलकोट 44600, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,17175098628203519057,बलकोट,True,0,NP,NP,0,,0,0,0,0x39eb1bdf0663c9ff:0xee5a35346c5e9c51,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzk_Tkf6AMTe-dvQUwBg-br8gnbCnX4oOpl_q0K_XLrkJji0so7bnxhnqABm3fYFnqzy1Gpi2vjQCUkReHy6y-nf-75AsbKh0eE5LomIi7qWypTisdeZslu4Jnjq77ydWS8N0xfffo1zAw=w408-h906-k-no,7.0,,,,,,,,,,,,,,,,,False,/g/11v688gwsc,en,27.6643704,85.3717741,27.6643704,85.3717741,27.6643704,85.3717741,0,Hindu temple,Balkumari Mandir,Balkot,Monday,Open 24 hours,False,,,ChIJ_8ljBt8b6zkRUZxebDQ1Wu4,ChIJ_8ljBt8b6zkRUZxebDQ1Wu4,44600.0,44600.0,,6,5.0,0,3,0,0,0,0,0,3,2025-11-14T10:20:41.306Z,"https://www.google.com/maps/search/hindu%20temple/@27.664893497689192,85.37098877360309,17z?hl=en",hindu temple,hindu temple,,M97C+PPJ,,0,False,Balkumari Mandir,5.0,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Balkumari%20Mandir&query_place_id=ChIJ_8ljBt8b6zkRUZxebDQ1Wu4,0,,168.0,0,0,Hindu temple,1.0,6.0,0.16666666680555556,5.0,1.0,3.0,0.17387022900681848,72.0,1.0,0.4468456319374581,0.4468456319374581
,,,,,,,,,,,,,,,,,0,"M998+X99, Hanumante Rd, Anantalingeshwar 44600, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,10477608667886747451,Anantalingeshwar,True,0,NP,NP,0,,0,0,0,0x39eb1b02e005e9ad:0x9167f19218f17f3b,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kimWikcxh_40hm_3J5MPGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.147965&pitch=0&thumbfov=100,2.0,,,,,,,,,,,,,,,,,False,/g/11kpld85k_,en,27.6699376,85.3660235,27.6699376,85.3660235,27.6699376,85.3660235,0,Hindu temple,Uma maheshowr Mandir Balkot,Balkot,Monday,Open 24 hours,False,,,ChIJrekF4AIb6zkRO3_xGJLxZ5E,ChIJrekF4AIb6zkRO3_xGJLxZ5E,44600.0,44600.0,,9,4.5,0,2,0,0,0,0,0,2,2025-11-14T10:20:41.306Z,"https://www.google.com/maps/search/hindu%20temple/@27.664893497689192,85.37098877360309,17z?hl=en",hindu temple,hindu temple,,"M998+X99, Hanumante Rd",,0,False,Uma maheshowr Mandir Balkot,4.5,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Uma%20maheshowr%20Mandir%20Balkot&query_place_id=ChIJrekF4AIb6zkRO3_xGJLxZ5E,0,,168.0,0,0,Hindu temple,1.0,9.0,0.11111111120987655,4.5,0.9,2.0,0.13778889648380357,72.0,1.0,0.41630000256456007,0.41630000256456007
,,,,,,,,,,,,,,,,,0,"44811, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,12067549640546284789,Anantalingeshwar,True,0,NP,NP,0,,0,0,0,0x39eb1a09abb76fa5:0xa7788c76222774f5,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzGDa_d5XBz3tvEXPb40mPWyV3kFJZ2dDvGDx1hbM3jSZZI3rEadEcbEXRpCcwe4wIgZR_fJ3_HhRN_ZPu4LoNyS2Hh7JC_E9mxCGKLSNA-kYPERQCEwcQULLD4KTkpaeRgkoVDpA=w408-h306-k-no,22.0,,,,,,,,,,,,,,,,,False,/g/11crzzwqr_,en,27.6629538,85.3681267,27.6629538,85.3681267,27.6629538,85.3681267,0,Hindu temple,Ganesh Mandir,Balkot,Monday,Open 24 hours,False,,,ChIJpW-3qwka6zkR9XQnInaMeKc,ChIJpW-3qwka6zkR9XQnInaMeKc,44811.0,44811.0,,10,4.2,0,19,0,0,0,0,0,19,2025-11-14T10:20:41.306Z,"https://www.google.com/maps/search/hindu%20temple/@27.664893497689192,85.37098877360309,17z?hl=en",hindu temple,hindu temple,,44811,गणेश मन्दिर,0,False,Ganesh Mandir,4.2,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ganesh%20Mandir&query_place_id=ChIJpW-3qwka6zkR9XQnInaMeKc,0,,168.0,0,0,Hindu temple,1.0,10.0,0.10000000009000001,4.2,0.8400000000000001,19.0,0.3757273138045342,72.0,1.0,0.49190910463151144,0.49190910463151144
,,,,,,,,,,,,,,,,,0,"M96F+F9Q, Anantalingeshwar, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,8655600094739446041,Anantalingeshwar,True,0,NP,NP,0,,0,0,0,0x39eb1b0015bd6d89:0x781ede6d44c83919,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1e6XisgXdJ4OtqLjysdlZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.267174&pitch=0&thumbfov=100,3.0,,,,,,,,,,,,,,,,,False,/g/11wn67l9c2,en,27.6612129,85.3734805,27.6612129,85.3734805,27.6612129,85.3734805,0,Hindu temple,Shakti Binayak Mandir,Balkot,,0,False,,,ChIJiW29FQAb6zkRGTnIRG3eHng,ChIJiW29FQAb6zkRGTnIRG3eHng,,,,12,5.0,0,1,0,0,0,0,0,1,2025-11-14T10:20:41.306Z,"https://www.google.com/maps/search/hindu%20temple/@27.664893497689192,85.37098877360309,17z?hl=en",hindu temple,hindu temple,,M96F+F9Q,,0,False,Shakti Binayak Mandir,5.0,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Shakti%20Binayak%20Mandir&query_place_id=ChIJiW29FQAb6zkRGTnIRG3eHng,0,,0.0,0,0,Hindu temple,1.0,12.0,0.08333333340972222,5.0,1.0,1.0,0.08693511450340924,72.0,1.0,0.3900894826377104,0.3900894826377104
,,,,,,,,,,,,,,,,,0,"M978+R4M, Anantalingeshwar 44600, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,1562442520950775779,Anantalingeshwar,True,0,NP,NP,0,,0,0,0,0x39eb1a08a221a7b5:0x15aee931d33c9fe3,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyYQPJuSkipNovyxgecer0urgmzimg_b4csf8fX5RL3NOE7tqSvdW0ZQCcAW9DZzMpLuY_mg69HWbJvnaTghKbbrmEooVuI5aZz7zPUqi8JfeBwLwHgb2P6tJ39AWuWAukjGhE=w426-h240-k-no,9.0,,,,,,,,,,,,,,,,,False,/g/11f3dh5043,en,27.6645907,85.3652889,27.6645907,85.3652889,27.6645907,85.3652889,0,Hindu temple,धर्मेश्वर महादेव मन्दिर,Balkot,,0,False,+977 1-6639433,97716639433.0,ChIJtachogga6zkR45880zHprhU,ChIJtachogga6zkR45880zHprhU,44600.0,44600.0,,26,4.5,0,2,1,1,0,0,0,2,2025-11-14T10:20:42.548Z,"https://www.google.com/maps/search/hindu%20temple/@27.664893497689192,85.37098877360309,17z?hl=en",hindu temple,hindu temple,,M978+R4M,,0,False,धर्मेश्वर महादेव मन्दिर,4.5,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=%E0%A4%A7%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A5%87%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%20%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%A6%E0%A5%87%E0%A4%B5%20%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0&query_place_id=ChIJtachogga6zkR45880zHprhU,0,,0.0,0,0,Hindu temple,1.0,26.0,0.038461538498520714,4.5,0.9,2.0,0.13778889648380357,72.0,1.0,0.39208347832744145,0.39208347832744145
,,,,,,,,,,,,,,,,,0,"M99C+8MG, Bangalamukhi Marg Balkot, Anantalingeshwar 44600, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,11146937171264129786,Anantalingeshwar,True,0,NP,NP,0,,0,0,0,0x39eb1b00601a4183:0x9ab1e04c5acbcafa,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OvLFc4ASFnHqzlSBCzqggg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.96574&pitch=0&thumbfov=100,1.0,,,,,,,,,,,,,,,,,False,/g/11xsf6slvv,en,27.6683078,85.3717141,27.6683078,85.3717141,27.6683078,85.3717141,0,Hindu temple,"Shiva mandir, Balkot",Balkot,,0,False,,,ChIJg0EaYAAb6zkR-srLWkzgsZo,ChIJg0EaYAAb6zkR-srLWkzgsZo,44600.0,44600.0,,30,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:20:42.548Z,"https://www.google.com/maps/search/hindu%20temple/@27.664893497689192,85.37098877360309,17z?hl=en",hindu temple,hindu temple,,"M99C+8MG, Bangalamukhi Marg Balkot",,0,False,"Shiva mandir, Balkot",,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Shiva%20mandir%2C%20Balkot&query_place_id=ChIJg0EaYAAb6zkR-srLWkzgsZo,0,,0.0,0,0,Hindu temple,1.0,30.0,0.03333333336555556,0.0,0.0,0.0,0.0,72.0,1.0,0.34444444445518524,0.34444444445518524
,,,,,,,,,,,,,,,,,0,"MCMR+F6R, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,2386535330496878900,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb05005b8a8a29:0x211ead3d1a2f9934,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxeHLA-T9M8qBPJmINn39dET3ESuE82Kx_4GgHtOTdGjJXpgQppQgBlmjxfkKoKoxTLGKu0OeyGoDKQ4CrXMosaIxCZMxxZYddmWW0poazZTLTxwg_JcnG-MfQbt1Xf96pcemiaFdKxomQb=w408-h544-k-no,4.0,,,,,,,,,,,,,,,,,False,/g/11xvg06sqw,en,27.6831549,85.4409729,27.6831549,85.4409729,27.6831549,85.4409729,0,Hindu temple,Sukunabasti,,,0,False,,,ChIJKYqKWwAF6zkRNJkvGj2tHiE,ChIJKYqKWwAF6zkRNJkvGj2tHiE,44800.0,44800.0,,5,5.0,0,2,0,0,0,0,0,2,2025-11-14T10:20:43.010Z,"https://www.google.com/maps/search/hindu%20temple/@27.680106502310814,85.43967040879893,17z?hl=en",hindu temple,hindu temple,,MCMR+F6R,,0,False,Sukunabasti,5.0,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sukunabasti&query_place_id=ChIJKYqKWwAF6zkRNJkvGj2tHiE,0,,0.0,0,0,Hindu temple,1.0,5.0,0.20000000016000002,5.0,1.0,2.0,0.13778889648380357,72.0,1.0,0.4459296322146012,0.4459296322146012
,,,,,,,,,,,,,,,,,0,"Bhaktapur Road, 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,11747984541608961468,Bhaktapur,False,0,NP,NP,0,,0,0,0,0x39eb1ab19ec64c59:0xa30939b27561e5bc,,Open 24 hours,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFOrLF_vLs7vxIYYq1qo7mk_8uXQ3ODmJzyXzS636_pcYADKg4LU7J6QCcHU5Ocvpfv0n7bySlV9jCyk4NIeaQOPsBpyzzJU1rXgdsm6MA5kggFR89fIQkiBmN59b5E-qTjZX2Rbd_LukOPtWg9Q0Dxm7ygtovio1bRrH7kF8l3aS01_ZgmiJegnb0Rcf7g-f7s5rM=w408-h306-k-no,25.0,,,,,,,,,,,,,,,,,False,/g/11hbg92pm5,en,27.6765678,85.4312082,27.6765678,85.4312082,27.6765678,85.4312082,0,Hindu temple,Narayan Mandir,,Monday,Open 24 hours,False,,,ChIJWUzGnrEa6zkRvOVhdbI5CaM,ChIJWUzGnrEa6zkRvOVhdbI5CaM,44800.0,44800.0,,19,4.8,0,5,0,0,0,0,0,5,2025-11-14T10:20:43.011Z,"https://www.google.com/maps/search/hindu%20temple/@27.680106502310814,85.43967040879893,17z?hl=en",hindu temple,hindu temple,,Bhaktapur Road,,0,False,Narayan Mandir,4.8,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Narayan%20Mandir&query_place_id=ChIJWUzGnrEa6zkRvOVhdbI5CaM,0,,168.0,0,0,Hindu temple,1.0,19.0,0.05263157899722992,4.8,0.96,5.0,0.2247240109872128,72.0,1.0,0.42578519666148096,0.42578519666148096
,,,,,,,,,,,,,,,,,0,"MCGR+WRG, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,11870800448161354441,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb05d51669b771:0xa4bd8e1d083492c9,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx2donhVsjdztFQVJK1ksdFRUZ_JjJj4LQ2vXBc72pyFUzexve7LoRf2UaTGqZ3GyXgmIW2Ah7QzWoxeVcV0ptDRMOjl4ZgEHzRAx6ACxG4IpLhKyFsHa-fNKxo1ccYG9sjXtEu=w508-h240-k-no,21.0,,,,,,,,,,,,,,,,,False,/g/11qqv74q3n,en,27.6773216,85.4420797,27.6773216,85.4420797,27.6773216,85.4420797,0,Hindu temple,Piya chhen,,,0,False,,,ChIJcbdpFtUF6zkRyZI0CB2OvaQ,ChIJcbdpFtUF6zkRyZI0CB2OvaQ,44800.0,44800.0,,28,1.0,0,1,0,0,1,0,0,1,2025-11-14T10:20:43.534Z,"https://www.google.com/maps/search/hindu%20temple/@27.680106502310814,85.43967040879893,17z?hl=en",hindu temple,hindu temple,,MCGR+WRG,,0,False,Piya chhen,1.0,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Piya%20chhen&query_place_id=ChIJcbdpFtUF6zkRyZI0CB2OvaQ,0,,0.0,0,0,Hindu temple,1.0,28.0,0.03571428574872449,1.0,0.2,1.0,0.08693511450340924,72.0,1.0,0.37421646675071124,0.37421646675071124
,,,,,,,,,,,,,,,,,0,"MC29+RHR, Anantalingeshwar, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,5837679824104434184,Anantalingeshwar,True,0,NP,NP,0,,0,0,0,0x39eb111ceb29935f:0x51039adee435aa08,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxrUO1yosKmXpPup55p36hws2w2oXzNDxlgjxRwJwy-eXySZ3_nU8NKvwsNMVb9hpN-02jlj4cl7UXGv1qeUJEQuafApyQIQrWLcxI7bF07wKfeX2rOI4zXztAO3uJrWzcl924=w408-h544-k-no,88.0,,,,,,,,,,,,,,,,,False,/g/11tjjffr6y,en,27.6522572,85.4183352,27.6522572,85.4183352,27.6522572,85.4183352,0,Hindu temple,Palanchwok Bhagwati,Gundu,,0,False,,,ChIJX5Mp6xwR6zkRCKo15N6aA1E,ChIJX5Mp6xwR6zkRCKo15N6aA1E,,,,13,4.5,0,8,0,0,0,0,0,8,2025-11-14T10:20:47.985Z,"https://www.google.com/maps/search/hindu%20temple/@27.64968049306757,85.41391479560049,17z?hl=en",hindu temple,hindu temple,,MC29+RHR,,0,False,Palanchwok Bhagwati,4.5,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Palanchwok%20Bhagwati&query_place_id=ChIJX5Mp6xwR6zkRCKo15N6aA1E,0,,0.0,0,0,Hindu temple,1.0,13.0,0.07692307699408284,4.5,0.9,8.0,0.27557779296760715,72.0,1.0,0.45083362332056326,0.45083362332056326
,,,,,,,,,,,,,,,,,0,"MC28+2HM, Suryabinayak, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,10623422975982527769,Suryabinayak,True,0,NP,NP,0,,0,0,0,0x39eb11004713c79f:0x936dfae94e296519,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ooJy9gYS2nzhjXs2se6uYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.78857&pitch=0&thumbfov=100,1.0,,,,,,,,,,,,,,,,,False,/g/11md8_yk59,en,27.6500177,85.4164197,27.6500177,85.4164197,27.6500177,85.4164197,0,Hindu temple,"Karki Gaon, Bhimsen Temple",Gundu,,0,False,,,ChIJn8cTRwAR6zkRGWUpTun6bZM,ChIJn8cTRwAR6zkRGWUpTun6bZM,,,,14,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:20:47.985Z,"https://www.google.com/maps/search/hindu%20temple/@27.64968049306757,85.41391479560049,17z?hl=en",hindu temple,hindu temple,,MC28+2HM,,0,False,"Karki Gaon, Bhimsen Temple",,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Karki%20Gaon%2C%20Bhimsen%20Temple&query_place_id=ChIJn8cTRwAR6zkRGWUpTun6bZM,0,,0.0,0,0,Hindu temple,1.0,14.0,0.07142857149489795,0.0,0.0,0.0,0.0,72.0,1.0,0.35714285716496597,0.35714285716496597
,,,,,,,,,,,,,,,,,0,"Kaushaltar - Balkot Rd Balkot, Near Redcross, about 150 Meters, Anantalingeshwar, Anantalingeshwar 44600, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,9662026924155885429,Anantalingeshwar,True,0,NP,NP,0,,0,0,0,0x39eb1a1a9cb9ef25:0x86166a4bc0925775,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxOMcm2TzYCnLTsbUaPH7mUPdDAHKQ6fPfJN3bANK9XMMLLaEJsK0A-3syBDRaz997SdI7ZjsubYPZXpmnu0DSwvtgb8s_4p0iL8QKCw650eV69xQkdduspCNmmQ5K4PZ5vX-VR9Q=w408-h541-k-no,6.0,,,,,,,,,,,,,,,,,False,/g/11f4hl8sj4,en,27.6739567,85.3650451,27.6739567,85.3650451,27.6739567,85.3650451,0,Hindu temple,Kaushal Binayak Temple,Kausaltar,,0,False,,,ChIJJe-5nBoa6zkRdVeSwEtqFoY,ChIJJe-5nBoa6zkRdVeSwEtqFoY,44600.0,44600.0,,3,4.6,0,8,0,0,0,0,0,8,2025-11-14T10:20:54.411Z,"https://www.google.com/maps/search/hindu%20temple/@27.672500000000003,85.37098877360309,17z?hl=en",hindu temple,hindu temple,,"Kaushaltar - Balkot Rd Balkot, Near Redcross, about 150 Meters, Anantalingeshwar",,0,False,Kaushal Binayak Temple,4.6,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Kaushal%20Binayak%20Temple&query_place_id=ChIJJe-5nBoa6zkRdVeSwEtqFoY,0,,0.0,0,0,Hindu temple,1.0,3.0,0.33333333355555556,4.6,0.9199999999999999,8.0,0.27557779296760715,72.0,1.0,0.5363037088410542,0.5363037088410542
,,,,,,,,,,,,,,,,,0,"M9G8+7MW, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,5403773541374008125,Madhyapur Thimi,True,0,NP,NP,0,,0,0,0,0x39eb1b0069a4dea7:0x4afe0f67cc409b3d,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwlUMZuPO0Av0_tbHVl2tiOD5k_WOk2w-e0eORkx8Bab-CuHkas-9XfCCpOFRk4R9J3Rq1I3DMb5Euwif3s6ptbHfo4udD9gDfcGs2UpzZCdimRcZdbseFN6uGw1FLWMmWbAHc=w408-h883-k-no,3.0,,,,,,,,,,,,,,,,,False,/g/11w3xn_czg,en,27.6757287,85.3673027,27.6757287,85.3673027,27.6757287,85.3673027,0,Hindu temple,yogendra Chowk,Kausaltar,,0,False,,,ChIJp96kaQAb6zkRPZtAzGcP_ko,ChIJp96kaQAb6zkRPZtAzGcP_ko,44600.0,44600.0,,4,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:20:54.411Z,"https://www.google.com/maps/search/hindu%20temple/@27.672500000000003,85.37098877360309,17z?hl=en",hindu temple,hindu temple,,M9G8+7MW,,0,False,yogendra Chowk,,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=yogendra%20Chowk&query_place_id=ChIJp96kaQAb6zkRPZtAzGcP_ko,0,,0.0,0,0,Hindu temple,1.0,4.0,0.2500000001875,0.0,0.0,0.0,0.0,72.0,1.0,0.4166666667291667,0.4166666667291667
,,,,,,,,,,,,,,,,,0,"Gathaghar,Madhyapur Thimi-2, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,1492126053078533354,Madhyapur Thimi,False,0,NP,NP,0,,0,0,0,0x39eb1a6cf567a111:0x14b518bd59da04ea,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyZjQo18RBTuoZqjTve7m4ECTI8HBPAA_47g2WNBZnOmjjl-2V3UmXoFzky0njZd_1ibXFWw_SipphWc9EmOHDrhwOsQBomVAv2ERzSgmGy_xvGnnuc3nAwM-8OWkG84OTIcMSg=w408-h408-k-no,13.0,,,,,,,,,,,,,,,,,False,/g/11b5vs94g4,en,27.6765429,85.3784953,27.6765429,85.3784953,27.6765429,85.3784953,0,Hindu temple,Chandra Binayak Ganesh Mandir,Gatthaghar,Monday,Open 24 hours,False,,,ChIJEaFn9Wwa6zkR6gTaWb0YtRQ,ChIJEaFn9Wwa6zkR6gTaWb0YtRQ,44600.0,44600.0,,10,4.5,0,31,0,0,0,0,0,31,2025-11-14T10:20:54.411Z,"https://www.google.com/maps/search/hindu%20temple/@27.672500000000003,85.37098877360309,17z?hl=en",hindu temple,hindu temple,,"Gathaghar,Madhyapur Thimi-2",,0,False,Chandra Binayak Ganesh Mandir,4.5,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Chandra%20Binayak%20Ganesh%20Mandir&query_place_id=ChIJEaFn9Wwa6zkR6gTaWb0YtRQ,0,,168.0,0,0,Hindu temple,1.0,10.0,0.10000000009000001,4.5,0.9,31.0,0.43467557251704625,72.0,1.0,0.5115585242023487,0.5115585242023487
,,,,,,,,,,,,,,,,,0,"M997+WXJ, Bhaktapur 44600, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,12066371808404768348,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1ba14443d705:0xa7745d3ab7c1065c,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzUOUuQQRuZGYOeG3Uo-q4Zox8nhGI7B2qdGM8JY3cyfjpVfysPt-YWVKiszmCvCa6_63MGx61Sh9NcZ4OHCfEgdfAR_3C9uZOaKjNmSxvvtewhvJD8cMxHdrGiDNc4VTzxBjPlYA=w408-h544-k-no,25.0,,,,,,,,,,,,,,,,,False,/g/11pw6jd5_c,en,27.6698303,85.3649016,27.6698303,85.3649016,27.6698303,85.3649016,0,Hindu temple,"Shirdi Sai Baba Temple, Balkot",Balkot,,0,False,+977 985-1009943,9779851009943.0,ChIJBddDRKEb6zkRXAbBtzpddKc,ChIJBddDRKEb6zkRXAbBtzpddKc,,,,12,5.0,0,7,0,0,0,0,0,7,2025-11-14T10:20:54.411Z,"https://www.google.com/maps/search/hindu%20temple/@27.672500000000003,85.37098877360309,17z?hl=en",hindu temple,hindu temple,,M997+WXJ,,0,False,"Shirdi Sai Baba Temple, Balkot",5.0,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Shirdi%20Sai%20Baba%20Temple%2C%20Balkot&query_place_id=ChIJBddDRKEb6zkRXAbBtzpddKc,0,,0.0,0,0,Hindu temple,1.0,12.0,0.08333333340972222,5.0,1.0,7.0,0.2608053435102277,72.0,1.0,0.4480462256399833,0.4480462256399833
