name,main_category,category,categoryName,address,street,neighborhood,city,state,postal,country,lat,lng,phone,phoneUnformatted,website,placeId,place_id,rank,rating,reviewsCount,reviews_count,weekly_hours,hours,permanentlyClosed,temporarilyClosed,price,imageUrl
Mega Bank Nepal,Bank,Bank,Bank,"Bhaktapur Municipality-05 Shukuldhoka, Bhaktapur 44800, Nepal",Bhaktapur Municipality-05 Shukuldhoka,,Bhaktapur,,44800,NP,27.6726474,85.4311074,+977 1-6619637,+97716619637,,ChIJt5I7W0wb6zkRQ_8ibDB5asY,ChIJt5I7W0wb6zkRQ_8ibDB5asY,2,3.5,2,2,29.0,10 AM to 3 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipPtQbGyC70ntN8XKzVE68ZV1ShkxEA37YK-6Yoh=w408-h333-k-no
Laxmi Sunrise Bank Ltd. Bhaktapur Branch (SukulDhoka),Bank,Bank,Bank,"MCFJ+2CX, Sukul Dhoka Marg, Bhaktapur 44800, Nepal","MCFJ+2CX, Sukul Dhoka Marg",,Bhaktapur,,44800,NP,27.6726204,85.4311066,+977 1-6619240,+97716619240,,ChIJKcVqFa4a6zkR66TMLvlu6FA,ChIJKcVqFa4a6zkR66TMLvlu6FA,3,3.3,28,28,34.0,10 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhER2AXbTUIhmjkKKGpGV77RYLeFlzPG7V34tp5GdXaySDP-u3WcLx47fL8UdFUh8bnkWFHrVRFmqbAE0CGb_-H2rhlU8d9ZkGC4B87-iQqdAZeWU-Gq7h67GTokKOLXmHO4UYy3PspYMXQcPZfCu_VOFx4dPlMzgo31khCkg0pv_zZo--dnphB-anSYF82ND6S-ENw=w408-h306-k-no
Himalayan Bank Limited,Bank,Bank,Bank,"रत्न भवन, Bhaktapur 44800, Nepal",रत्न भवन,,Bhaktapur,,44800,NP,27.671919,85.430089,+977 1-6617493,+97716617493,https://himalayanbank.com/,ChIJ68PcTa4a6zkRoU_23CzJnII,ChIJ68PcTa4a6zkRoU_23CzJnII,4,2.7,23,23,28.5,10 AM to 3 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwcUWcblcMiPxuObwZ5ut9i_1SnEeX97C4ZKZIrvl2uFd_yWFhVYiN5m1GDJRqb9HQNQ4O3T_-x-5vT_a9ROajVERQ97nUbAP4tyGTELrxrszhxWg_LGfgxUBIu6_dwdvwUwpXX=w426-h240-k-no
Century Bank (Sukuldhoka Bhaktapur Branch),Bank,Bank,Bank,"MCFJ+393, Bhaktapur 44800, Nepal",MCFJ+393,,Bhaktapur,,,NP,27.6726404,85.4309344,+977 1-6612609,+97716612609,,ChIJq6VbpyQb6zkReSbxfZ1qFcQ,ChIJq6VbpyQb6zkReSbxfZ1qFcQ,5,2.5,2,2,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzTmbYfkBgtyaFOUYQecdSL0hqOP_5FN38-wYgslPGHHUVnT9AZsgcl7FacRceaNbY6MmQyLsb_9-4A8K2CqN0OHq2AV2Pj7afuMdt6ekrjSsqE1oIzN4NIfis1PCJoY8MloCis=w408-h306-k-no
Kumari Bank Ltd. Byasi Branch,Bank,Bank,Bank,"MCGJ+65R, Nagarkot Rd, Bhaktapur 44800, Nepal","MCGJ+65R, Nagarkot Rd",,Bhaktapur,,44800,NP,27.6756102,85.4303872,,,,ChIJKetkncQb6zkRsE_6Pr-PBNc,ChIJKetkncQb6zkRsE_6Pr-PBNc,7,4.0,15,15,33.0,10 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyBWLUd6-cstUR6hPmJIWn8wVLBXUVRoaukC2gr0BCjtNfTwlUMR33ZKmg6eJdQcSKUS4bbyYkPH_OzsRwHvDh9zUAghGDC4KWMgoj78t9BQVKrZmF20RJoFGE7YPKrjGsWGOQ=w408-h306-k-no
Global IME Bank Limited,Bank,Bank,Bank,"Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",Jagati-KamalBinayak Rd,,Bhaktapur,,44800,NP,27.6771552,85.4365291,+977 1-6619396,+97716619396,https://www.globalimebank.com/,ChIJz0HgGhEb6zkR3JTgkFVhJj8,ChIJz0HgGhEb6zkR3JTgkFVhJj8,11,1.8,9,9,36.0,10 AM to 4:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzdOQCWAZWVuzyNVzzJ0xg_Yra2hgAkXk78wZMbu3eI2JEtgAuB2ApWEavXXR0rUoxq6ZR2YTHbc8vZUSdPJyo-izvrWd2CievJ7h9ochUvF_pBOMB5ZA4n12a5HdKuhD-NSi3P=w408-h544-k-no
"Durbar ATM Lounge ,Bhaktapur- Durbar Square",Bank,Bank,Bank,"5 Durbar Square, Bhaktapur 44800, Nepal",5 Durbar Square,,Bhaktapur,,44800,NP,27.6719257,85.4286371,+977 984-1488425,+9779841488425,,ChIJNyb2b8ob6zkRt5SL3FGspkQ,ChIJNyb2b8ob6zkRt5SL3FGspkQ,12,4.6,5,5,168.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/p/AF1QipPmZ0ds0WRo_S_HAfPfawM0OKGPUWVOZc-TW4ws=w408-h306-k-no
NIC ASIA Bank And ATM,Bank,Bank,Bank,"Byasi Gate, Bhaktapur 44800, Nepal",Byasi Gate,,Bhaktapur,,44800,NP,27.674665,85.4277391,,,,ChIJJ3w_ZCkb6zkR4-HZlLBioxo,ChIJJ3w_ZCkb6zkR4-HZlLBioxo,13,5.0,1,1,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tqcIReHC5iB19HG_Wsol9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.80037&pitch=0&thumbfov=100
Jyoti Bikash Bank Limited,Bank,Bank,Bank,"Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",Jagati-KamalBinayak Rd,,Bhaktapur,,44800,NP,27.671153,85.4381233,+977 1-6619910,+97716619910,,ChIJP1aHt1IF6zkRO85N6d2ZcYM,ChIJP1aHt1IF6zkRO85N6d2ZcYM,16,3.1,9,9,34.0,10 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipOU3oy37QhFY4mSwqkX_wUqZQu209-YhY5h0sPS=w640-h240-k-no
Agricultural Development Bank Ltd. Bhaktapur Branch,Bank,Bank,Bank,"MCCF+Q3G, मिनी बसपार्क, Bhaktapur 44800, Nepal","MCCF+Q3G, मिनी बसपार्क",,Bhaktapur,,44800,NP,27.6719441,85.4227128,+977 1-6613056,+97716613056,http://www.adbl.gov.np/,ChIJN2I2l6Qa6zkR-zch265Llmw,ChIJN2I2l6Qa6zkR-zch265Llmw,18,2.6,14,14,42.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSygcSeZWvr-MbzpAfh6tihip4_RGNVL5fyrNp0h5pMVolbCweIJAzUfKOSBC05pBnbOjIcd2y9F1IHt4PDp5M4UF2-ZJZpaeAjHoIUEV5HYU9hAcXRHVEoKI2975QpCrzWquB0=w408-h306-k-no
Khwpoa Savings and Credit Cooperatives,Bank,Bank,Bank,"MCGH+3VF, Nagarkot Rd, Bhaktapur 97701, Nepal","MCGH+3VF, Nagarkot Rd",,Bhaktapur,,97701,NP,27.6751856,85.4296607,,,,ChIJ1XkUXpAb6zkRqRyrhFH0ow8,ChIJ1XkUXpAb6zkRqRyrhFH0ow8,20,4.0,1,1,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyKbGSqsIwETHw-iAlBJZVbCY7tjTUU3BdpwTlQDzfNviglClBX-1mKhcQ1fZWo3EMEauMC0Esv51Ng-H_QaG3tXtafcjwNLrDPbAONrQRdf8ZQo2pmEBKRXTZt_Bix4Tu-dPZO=w408-h306-k-no
Rastriya Banijya Bank ( राष्ट्रिय वाणिज्य बैङ्क ),Bank,Bank,Bank,"MCGP+7VQ, Bhaktapur 44800, Nepal",MCGP+7VQ,,Bhaktapur,,44800,NP,27.6756611,85.4372588,,,,ChIJyRWh9Q4b6zkRtxBGgFqFeu4,ChIJyRWh9Q4b6zkRtxBGgFqFeu4,27,3.8,5,5,42.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxdbYMwtsVOa4gOJlQ7wYtO0sskqnOGj6BaldfVPehgzk38i8O4lkKY8S4Wc9q91HcYJm6AcNTZPsE18-7LvG7dfpqtLwmLPad6G0uBa67MdD-41Na5f1jETY6mLBrdQMoNQGIU=w408-h544-k-no
Shangri-la Development Bank Limited,Bank,Bank,Bank,"MCGP+XW2, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal","MCGP+XW2, Jagati-KamalBinayak Rd",,Bhaktapur,,44800,NP,27.6773768,85.4372607,+977 1-6620949,+97716620949,,ChIJR8IZ0LgF6zkR0-ZPuCtOkXg,ChIJR8IZ0LgF6zkR0-ZPuCtOkXg,28,3.8,5,5,34.0,10 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9rPNt4KV6zSOvAmA7uXuf5WUQbeFZ5taUAc03zV1qZFEY_WKDGiUGxiODgBRGI9EIywATwXkRA5EDDKGX_76RTajo7bnz2c5_mmF3Cq1XlL0APFNyjFALN8q1emCKjWfM_es=w408-h387-k-no
Kumari Bank (Ittachhen-Napukhu Bhaktapur Branch),Bank,Bank,Bank,"MCCF+R7H बसपार्क, Bhaktapur 44800, Nepal",MCCF+R7H बसपार्क,,Bhaktapur,,44800,NP,27.672056,85.4232274,+977 1-6620045,+97716620045,,ChIJC7TClKQa6zkRaCEtrsIyrss,ChIJC7TClKQa6zkRaCEtrsIyrss,32,3.4,11,11,43.5,10 AM to 4:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4qYskfdiWYdrglaaOqiI588Zw_M57AadwJ1JTq5wfm8Y7d3YtfiDOWHpe7xcbZ7l0KplwNwa6IIclC0tO6k1VkUMPYAhme7NtgHhuJVk3PlVcP06CxcIOr0k5WD_ws-RP_lVxPQ=w408-h306-k-no
थालाछें बचत तथा ऋण सहकारी संस्था लिमिटेड,Cooperative bank,Cooperative bank,Cooperative bank,"MCFM+P46, थालाछें टोल सडक, Bhaktapur 44800, Nepal","MCFM+P46, थालाछें टोल सडक",,Bhaktapur,,44800,NP,27.6742856,85.4327744,+977 1-6616580,+97716616580,,ChIJbY6kIrIa6zkR9XcO88LSGjg,ChIJbY6kIrIa6zkR9XcO88LSGjg,45,4.0,1,1,46.0,7 AM to 3 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH2KgUhJySSmx0xhqWoicza1LuQtSLei2YEwxJPF__5AOhLM5aR8IR9bWUKlINfiwGx6jDaxEDFMjpoXZMwGwCpG-eIoTcGzD8Gj9TQ0f2EoAzBuEThhIAZ_gzbfQtsFBBnn6ajeZtf4mQmP9xqJyeEiPdjuhD6VoB3gHRQkfqd_JakIOlOdh6kKw4s1eyvKjNBD04=w408-h306-k-no
Subhakamana Saving and Credit Cooperatives Ltd. Byasi Service Counter,Cooperative bank,Cooperative bank,Cooperative bank,"MCGH+5V8, Nagarkot Rd, Bhaktapur 44800, Nepal","MCGH+5V8, Nagarkot Rd",,Bhaktapur,,44800,NP,27.6754579,85.4297438,,,,ChIJA5BCOAQb6zkRXSU8CeVV3ho,ChIJA5BCOAQb6zkRXSU8CeVV3ho,48,0.0,0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ThphHe1iX43hK4lFJCFF7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.89456&pitch=0&thumbfov=100
Lumbini Bikas Bank,Bank,Bank,Bank,"M9QR+W26, Madhyapur Thimi 44600, Nepal",M9QR+W26,,Madhyapur Thimi,,,NP,27.6897936,85.390028,+977 1-6636113,+97716636113,,ChIJ3dXsX0Qb6zkRkDP8jEtpJp0,ChIJ3dXsX0Qb6zkRkDP8jEtpJp0,1,4.0,9,9,106.0,10 AM to 4 AM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyEJ-ZtOcpxDkC0LUPgr7_lBXxR6bTQnurKbT2fNVBYmD683w7YFn3WEPSJG-d4yuIIwlAjJh_xJpmGdErN3y8izzzHGK8WrBd2nz1poOfHNB1V6SqR7Yx9TFkjD9yNymF43Ocb=w523-h240-k-no
Jyoti Bikash Bank,Bank,Bank,Bank,"M9QQ+RVP, Madhyapur Thimi 44600, Nepal",M9QQ+RVP,,Madhyapur Thimi,,,NP,27.6895755,85.3896886,,,,ChIJN_Js7-Yb6zkRdO3ehTHBpBs,ChIJN_Js7-Yb6zkRdO3ehTHBpBs,2,3.0,2,2,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxqpo4HzkynKnEWjT8AQRJWTkLJLcjGQCZpzdBIjFa1SsU9BMQIEza3S1u5NHXF5hNWA5tcRj6SDku-eJ8BeQm_89gdvBuZY1RGc4ocv2XmH2LS7zbypqrXy-WTcNXWTq7nft8fxg=w408-h408-k-no
Mega Bank,Bank,Bank,Bank,"Municipality, 07 Harharmahadev Chowk, Kageshwori Manohara 44600, Nepal","Municipality, 07 Harharmahadev Chowk",Thapagaon,Kageshwori Manohara,,44600,NP,27.696744,85.3799726,+977 1-4990935,+97714990935,,ChIJSTy6BY4b6zkR6eMOl6009-4,ChIJSTy6BY4b6zkR6eMOl6009-4,3,4.3,4,4,168.0,Open 24 hours,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G7qoRM2a35XOMF33JFyYVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.41147&pitch=0&thumbfov=100
Mega Bank Nepal Limited,Bank,Bank,Bank,"Madhyapur Thimi 44600, Nepal",,,Madhyapur Thimi,,44600,NP,27.6835222,85.387396,+977 1-6639352,+97716639352,,ChIJx1eJjWca6zkRlKpsk4PqHhw,ChIJx1eJjWca6zkRlKpsk4PqHhw,4,3.6,21,21,29.0,10 AM to 3 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwe20hIPu73OPk2jsAuMFK-gjiBrQJFcFLP4tOQOXpjTjN-mgu7nTkhLdLhvde-pGXKiogOUnI2YNdTdcqsCDiykt9FVXXMXQXv6im8P93AX4nmsx9nt3ADmgg1eL5oKxBOGyc=w408-h306-k-no
Siddhartha Bank Limited,Bank,Bank,Bank,"M9QR+W3J, Madhyapur Thimi 44600, Nepal",M9QR+W3J,Bode,Madhyapur Thimi,,44600,NP,27.6898482,85.3901424,,,,ChIJBVpxSAAb6zkRaia4_TXiLJ0,ChIJBVpxSAAb6zkRaia4_TXiLJ0,5,2.0,4,4,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyhfFsqL1RvJfegSEePuEnUxZAexX0K7u6c30NjLe4Ea7iOPq9ejuwXS1TGqgHCKqRnOh-8z57NYd9WGriADMB1zVEyY6sxgC5L46BAY2F4WyjkmsCvSNkGY3T1-h6KvPq7CFzLkUalUsfy=w408-h544-k-no
Citizens Bank,Bank,Bank,Bank,"M9JQ+WJG, Bhaktapur Road, Madhyapur Thimi 44600, Nepal","M9JQ+WJG, Bhaktapur Road",,Madhyapur Thimi,,44600,NP,27.6823239,85.3890812,+977 1-6636534,+97716636534,,ChIJt-vDmWca6zkRxT5peHZtUkA,ChIJt-vDmWca6zkRxT5peHZtUkA,6,3.2,29,29,48.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxBgpH45jqYoA_dhxSRRZrJFD4weFebWRx7HFt6yUQSXdrQTbt3nHixLUx79HCDddljbAm0TC-xC9_Qx6roWBN3EjPD4WwTTuq2Hy6T32ByW-nugoMkQfhQOlbTKFaI2-g8eXji=w408-h306-k-no
Sanima Bank,Bank,Bank,Bank,"M9QQ+QQ8, Madhyapur Thimi 44600, Nepal",M9QQ+QQ8,,Madhyapur Thimi,,,NP,27.6894076,85.3894665,,,,ChIJ8-tNeQAb6zkR5poEDZXStHk,ChIJ8-tNeQAb6zkR5poEDZXStHk,8,2.0,1,1,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzbOM2U02jpQKa7Zkegm_apyk1qz2vATa6fxhQRGtVcTjhqn8jHKoms386T7pGN5RPqIjdy4UN8pDkVa7IEBSlGGUc__1RlrhfDSqYK_3hLz6xc2JQG8j7UgbRBCJZTlEhoM8Tf=w426-h240-k-no
NCC Bank,Bank,Bank,Bank,"M9MQ+F2H, Madhyapur Thimi 44600, Nepal",M9MQ+F2H,,Madhyapur Thimi,,44600,NP,27.6836762,85.3876063,+977 1-6636845,+97716636845,,ChIJp0v3gWca6zkRDUq-yLkrA70,ChIJp0v3gWca6zkRDUq-yLkrA70,9,4.5,4,4,45.0,9:30 AM to 5 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_Tu4ZUJU63pgYaKkQE-SUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.79225&pitch=0&thumbfov=100
"Shangri-la Development Bank, Thimi Branch",Bank,Bank,Bank,"Madhyapur Thimi 44600, Nepal",,,Madhyapur Thimi,,,NP,27.6846577,85.3877557,+977 1-6635307,+97716635307,http://www.shangrilabank.com/,ChIJoRgiFvcb6zkRvd8fgWssRe8,ChIJoRgiFvcb6zkRvd8fgWssRe8,11,4.9,8,8,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzM7oEkffvsARy_ECSJzRC3bEDQU2FG8_GQA9FtyeKBlZU_AdU28s4iyaOkhVn9Q3DW-NuS7j04OUstJBWxfO-NJfqDMnMGFUaYhmFzutM5YlH1pCawvqdFNinaLXcDHkWTD65U3g=w408-h306-k-no
NIC ASIA Bank Kadaghari Branch,Bank,Bank,Bank,"Suncity, M9WF+574, Kadaghari, Mulpani Road, Kageshwori Manohara 44600, Nepal","Suncity, M9WF+574, Kadaghari, Mulpani Road",Street,Kageshwori Manohara,,44600,NP,27.6954375,85.3731875,+977 1-4992614,+97714992614,https://www.nicasiabank.com/,ChIJsc8J90wb6zkRxpA34vj5p70,ChIJsc8J90wb6zkRxpA34vj5p70,15,2.9,23,23,32.0,9:45 AM to 3:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzZ_YPwHILZEtEULcBiKvCX9-bscHVQdXinOgoawwwKf-63OoJr4Aze-3zo8Xq9d2TaP5CmKtH2VDfynSLG60ytO6FIsp_dbn-rocZC33qQMcN8a1MOgW-6gA9n-5OTXx4vVAkq=w408-h544-k-no
Siddhartha Bank Limited,Bank,Bank,Bank,"M9GX+959, Unnamed Road, Madhyapur Thimi, Nepal","M9GX+959, Unnamed Road",,Madhyapur Thimi,,,NP,27.6759111,85.3979997,,,,ChIJKzq-lFkb6zkRdcCCPKydimg,ChIJKzq-lFkb6zkRdcCCPKydimg,16,3.9,16,16,46.0,10 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwKL-VljHcTSKmaBC8nYC4txzHQBSsbQ2ENms9AsbMWRg1OSjsZBFAWEsDMi_o6OZol_-Y_ATK5MITnR_zkvQa7h6Jow2UsNoDjWsPJFdctUsAe3EdKLKqn_9Zubyzd2BTl37HwSg=w408-h544-k-no
Nepal Bank Limited Naya Thimi Branch,Bank,Bank,Bank,"M9FJ+75M, Araniko Highway, Madhyapur Thimi 44600, Nepal","M9FJ+75M, Araniko Highway",,Madhyapur Thimi,,,NP,27.6732234,85.3804148,+977 1-6630941,+97716630941,,ChIJg3ygWmUa6zkRVX4ePllAGhE,ChIJg3ygWmUa6zkRVX4ePllAGhE,17,3.3,38,38,39.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwHQDFLhtzZM7CKasHhZgVZ_4JHIGZxZII-uMzHzMWm1D8bZrUTxLSJFIJXopIdSTclfAvbR5N302dVh5DFRjmfmAGHbuzPXB3S9imxq5c96nwHK5P3E_gUivVmAM-7GwPHCCs=w408-h649-k-no
Rastriya Banijya Bank,Bank,Bank,Bank,"M9JF+VPV, Bhaktapur Road, Madhyapur Thimi 44600, Nepal","M9JF+VPV, Bhaktapur Road",,Madhyapur Thimi,,44600,NP,27.6821235,85.3742128,+977 1-6631432,+97716631432,,ChIJ-X6sFRUa6zkReAPgzVKWsS4,ChIJ-X6sFRUa6zkReAPgzVKWsS4,19,3.0,28,28,40.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQ8HjpjRMtR1oC-3C4mBCAYVLn8B3DFSme7qUwofUj4iZ-lCG6tehqAZ03XqPmqG73wUFycyqXE1cHnlk53uu55AK0CQs34abYMmdG2c4uUiuVA0_i9QsagH02E40OAA5CJTs=w436-h240-k-no
Global IME Bank,Bank,Bank,Bank,"M9FP+57J, Madhyapur Thimi, Nepal",M9FP+57J,,Madhyapur Thimi,,,NP,27.6729549,85.3856529,,,,ChIJr8OrW5Eb6zkRaHihPE1QXBI,ChIJr8OrW5Eb6zkRaHihPE1QXBI,20,2.6,30,30,42.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyL33uJmq9woCBOTehxTd-5zBiQk2kZCW293xF8vkVWLg8lcmX3OjuwW6u3ASRHokSgCTb_ArWCUQAcJusx3wwcvkPrReVlIsqSQ3mH5hXriqm-hbU2BPyA3rXcjm5ry62r4R1ruw=w408-h544-k-no
Sambhawana Saving and Credit Ltd.,Bank,Bank,Bank,"M9RM+2HM, Dhunche Rd, Madhyapur Thimi 44600, Nepal","M9RM+2HM, Dhunche Rd",,Madhyapur Thimi,,44600,NP,27.6900901,85.3839157,,,,ChIJx3fmgkQa6zkRrm7dkBADiY8,ChIJx3fmgkQa6zkRrm7dkBADiY8,4,4.5,2,2,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lbGRAK1leGy4bTPrSfDotw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.09015&pitch=0&thumbfov=100
NIC ASIA Bank Limited,Bank,Bank,Bank,"M9MP+8WP, Madhyapur Thimi 44600, Nepal",M9MP+8WP,,Madhyapur Thimi,,44600,NP,27.6833357,85.3873207,+977 1-5111177,+97715111177,https://www.nicasiabank.com/,ChIJW2zBd04b6zkRQcIhBKEe4wY,ChIJW2zBd04b6zkRQcIhBKEe4wY,12,4.3,4,4,52.0,10 AM to 5 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_AZVwW84eENvlVaPTESYdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.94235&pitch=0&thumbfov=100
Prabhu Bank Limited Naya Thimi Branch,Bank,Bank,Bank,"M9FP+C5F, Araniko Highway, Madhyapur Thimi 44800, Nepal","M9FP+C5F, Araniko Highway",,Madhyapur Thimi,,44800,NP,27.6735673,85.3854225,+977 1-5093122,+97715093122,https://prabhubank.com/page/branch-network.html,ChIJu06R8W8a6zkRQHrfMv2xJGI,ChIJu06R8W8a6zkRQHrfMv2xJGI,16,2.6,34,34,46.0,9:30 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzgSNYQPKgN2-FZUcyBVOnng_LShIKREszq-2XfkkLEunNvzDuLQfmGnI4JvqDJWUPDdh43mVUgyRpMATutF1k8KVGmS72_PtBtvR5NeOqxPdPIzVM3njULuCqzez8fUIGTVUc=w408-h449-k-no
Siddhartha Bank | Gatthaghar,Bank,Bank,Bank,"M9FF+M6M, Araniko Highway, Madhyapur Thimi 44600, Nepal","M9FF+M6M, Araniko Highway",Gatthaghar,Madhyapur Thimi,,44600,NP,27.6742271,85.3730892,+977 1-6630302,+97716630302,,ChIJO2rNKRIa6zkRxr-LltNtkN4,ChIJO2rNKRIa6zkRxr-LltNtkN4,17,3.2,46,46,27.5,10 AM to 3 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx2KQXvnyisiie4ayZ7ditXQ-b_cgE75oIAb9gEdnLFL_-l4Tn_bSsX5xnSqe0FcTgPSGedpoMqFJf3PUQTP0PxffVXVJq-dDqt39XV39FoPG9RVMcN9ipnW-_z-G0tfIlZi_A=w408-h544-k-no
Himalayan Bank Limited,Bank,Bank,Bank,"M9F9+QMF, Araniko Highway, Madhyapur Thimi 44600, Nepal","M9F9+QMF, Araniko Highway",Gatthaghar,Madhyapur Thimi,,44600,NP,27.6744277,85.3691712,+977 1-6639564,+97716639564,http://www.himalayanbank.com/,ChIJe4c1WBoa6zkR3mw4yEPb-g0,ChIJe4c1WBoa6zkR3mw4yEPb-g0,19,2.8,37,37,28.5,10 AM to 3 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxWDQJhqMa8O9SIrjFrkHCPdpCqElPLEifx3DaRVnWQgBu1H-5fIq-tn5gv1d6WLUgFZdVwGKHz0MQ324Q_Aiir-yiuyQ8ask97P4Ra-9bJHVc4JV-8JOOeMA2PqLcx85EPlxZY=w519-h240-k-no
Nabil Bank Limited Kaushaltar Branch,Bank,Bank,Bank,"M9F8+VM2, Araniko Highway, Madhyapur Thimi 44600, Nepal","M9F8+VM2, Araniko Highway",Kausaltar,Madhyapur Thimi,,44600,NP,27.6746462,85.3666562,+977 1-6635184,+97716635184,http://www.nabilbank.com/,ChIJcWIQfhoa6zkRagsEEf-KFnk,ChIJcWIQfhoa6zkRagsEEf-KFnk,20,3.2,64,64,28.0,10 AM to 3 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQ1-O3OFOJk6v_bXYNcCwCTJwCcJv5TsoyKYgxywn84_mFceSTjpTtAxC-Z3NfUFvLSyTlh-So3Qhvy5z1jXEjgY41xLXlkXc4-7AAr8yGcac7n089n354C_S_b_7rGi58uzLs=w408-h306-k-no
Himalayan Bank Limited ATM,Bank,Bank,Bank,"M9GX+52M, Madhyapur Thimi, Nepal",M9GX+52M,,Madhyapur Thimi,,,NP,27.675465,85.397539,,,http://www.himalayanbank.com/,ChIJT8I_8VAb6zkRX16VVKH541I,ChIJT8I_8VAb6zkRX16VVKH541I,2,0.0,0,0,168.0,Open 24 hours,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uL156W6MSypDUskVz5BEIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.1834&pitch=0&thumbfov=100
Kantipur Saving and Credit Co-operative Limited - Radhe Radhe,Cooperative bank,Cooperative bank,Cooperative bank,"M9GW+8XC, Madhyapur Thimi, Nepal",M9GW+8XC,,Madhyapur Thimi,,,NP,27.6758124,85.3974005,+977 1-6637515,+97716637515,,ChIJ_wVkURMb6zkRyx4LJBv0RU0,ChIJ_wVkURMb6zkRyx4LJBv0RU0,4,4.0,4,4,42.0,10 AM to 5 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QJfeoB9IKoMJAZtuWpUFLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.64786&pitch=0&thumbfov=100
Kumari Bank Limited,Bank,Bank,Bank,"M9HX+XPR, Madhyapur Thimi, Nepal",M9HX+XPR,Nikoshera,Madhyapur Thimi,,,NP,27.6799691,85.3992441,,,,ChIJcam69W0b6zkR-GisBGXr5Sc,ChIJcam69W0b6zkR-GisBGXr5Sc,5,4.8,4,4,33.0,10 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz_1teZHSZVXuPO68MTX-TkBNvQ5HCR92NkA0fZHQSilTSXUX651Sieaxa-7IDdhNaY827KnkIgzvPfzDG-cvtIM0CupfaotNOQv_EVIMzbsvZWPV7LUNnordzDBC0DK_3e48p9=w408-h306-k-no
