name,main_category,category,categoryName,address,street,neighborhood,city,state,postal,country,lat,lng,phone,phoneUnformatted,website,placeId,place_id,rank,rating,reviewsCount,reviews_count,weekly_hours,hours,permanentlyClosed,temporarilyClosed,price,imageUrl
Ying Yang Natural Therapy Pvt Ltd,Physical therapy clinic,Physical therapy clinic,Physical therapy clinic,"लैनचौर मार्ग, Kathmandu 44600, Nepal",लैनचौर मार्ग,Lainchaur,Kathmandu,,44600,NP,27.7188172,85.3151339,+977 1-4410085,+97714410085,,ChIJCRqLEx0Z6zkRD722aaDieh8,ChIJCRqLEx0Z6zkRD722aaDieh8,25,3.0,,0,8.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhF6n8yhXx6sx1655Mp0edGaGphP2Sy1KOkEkUU22p5OHVCYgpzDpsEA-E56vphLle1mkVGDnKHtmYjhssYT5pVnKd-69gjzmvpQTllNtlLY5VWEmdRWhOwzrdSMLt9QrRKGzEwzgxLLFy8CzoQ-VZq_LvYqE6KmBgfjkk29sjHExBMxY8lnwUXygaC0ghopKUtcsU8=w426-h240-k-no
Jamtse Sorig Healing Centre,Community health center,Community health center,Community health center,"Kathmandu 44600, Nepal",,Chhauni,Kathmandu,,44600,NP,27.713257,85.2925049,+977 980-8109212,+9779808109212,,ChIJFcd936oZ6zkRJ1DMUB_psQI,ChIJFcd936oZ6zkRJ1DMUB_psQI,3,5.0,,0,8.5,8:30 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweps5UjkDUPY6BvCrwBExrRyvaWy3zrLABKHMvr7wAgLgqUwSkBNgRwG0zANefJ847FFtkHZ4o2rzNWhNkAr1jyx1k3haFViUvPcV8XjQIgANeiDgc90vVS1-O0VpHM3fRKQ_Q1vzg=w408-h306-k-no
Annapurna Animal Poly Clinic,Animal hospital,Animal hospital,Animal hospital,"P8J3+895, Lekhnath Sadak, Kathmandu 44600, Nepal","P8J3+895, Lekhnath Sadak",Balaju,Kathmandu,,44600,NP,27.7307714,85.303476,+977 985-1112015,+9779851112015,,ChIJVyFjLN0Y6zkRLcTuybZ3_bQ,ChIJVyFjLN0Y6zkRLcTuybZ3_bQ,8,3.6,,0,9.0,8 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHXzI8IZN1gmK6hxnBAj_Ccw67J3hD8x6H02Vxuv8e3kSIDLBG-cBjCwdJEts6-yYvrM4c7HtVRz8-GN0zwyOJKyFUWSpFFc3O1Gx59ipG4wrHBjeI4N5cknBXp7tx4kYxUn4SiTHCtOzHkBmxdiFBeWp60hHzvICJ31N5OihnEsPN5M0NqK63PzDRlAeYCtQ3jZAo=w408-h306-k-no
Kalauni vet tripureshwor vet hospital,Emergency veterinarian service,Emergency veterinarian service,Emergency veterinarian service,"Kathmandu 44600, Nepal",,Tripureshwor,Kathmandu,,44600,NP,27.6948369,85.3109063,+977 986-9132017,+9779869132017,,ChIJPXHLHgAZ6zkRmRjgzIJhaCo,ChIJPXHLHgAZ6zkRmRjgzIJhaCo,14,5.0,,0,14.0,10 AM to 12 AM,False,False,,https://lh3.googleusercontent.com/p/AF1QipMvqbUkDdk3yvyilEosoMfDw6bwJb_yN2XIY0Ho=w408-h544-k-no
Trekking Through Nepal Pvt. Ltd,Travel agency,Travel agency,Travel agency,"NK, Balaju Chowk, Boharatar, Tarakeshwar 44600, Nepal","NK, Balaju Chowk, Boharatar",Goldhunga,Tarakeshwar,,44600,NP,27.7536173,85.2943516,+977 985-1297334,+9779851297334,,ChIJa3GSQrwf6zkRd0sW92mTqWE,ChIJa3GSQrwf6zkRd0sW92mTqWE,47,5.0,,0,9.0,8 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepHzaWOqDBqFfSdwaSTVnxiLyIBtHAaVuCycI8rrZX_jIVeRA6DdFKKTbcFKWB940cQLVoVAWlG04AktO3IVTT6srpJMPSmZp_b1GZuPkEDLkuDn12fGtcZ1fJ3NwYG1RbL7Rqg=w427-h240-k-no
Sugandha SACCOS,Savings bank,Savings bank,Savings bank,"P8QG+9MQ, रिङग् रोड, Kathmandu 44600, Nepal","P8QG+9MQ, रिङग् रोड",Panipokhari,Kathmandu,,44600,NP,27.7384614,85.3267429,+977 1-4362429,+97714362429,,ChIJvz2CVzoZ6zkRzAqjECPWRw0,ChIJvz2CVzoZ6zkRzAqjECPWRw0,4,5.0,,0,7.0,10 AM to 5 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3yewtHNWdSfrQQmmeP2RKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.61258&pitch=0&thumbfov=100
Magnas Tourism & Travels,Travel agency,Travel agency,Travel agency,"Kathmandu 44600, Nepal",,Manamaiju,Kathmandu,,44600,NP,27.7537125,85.3107768,+977 985-1343394,+9779851343394,,ChIJ4ZlkVnsZ6zkR06wY-Om0hgI,ChIJ4ZlkVnsZ6zkR06wY-Om0hgI,54,3.7,,0,15.0,6 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipP_RQDxV3CM46014EEFdLol5Ag2uxPhIC4G8wRd=w408-h306-k-no
Kirtiman Ayurvedalaya,Ayurvedic clinic,Ayurvedic clinic,Ayurvedic clinic,"P75J+8J9, सीता पाइला मार्ग, Nagarjun 44600, Nepal","P75J+8J9, सीता पाइला मार्ग",Sitapaila,Nagarjun,,44600,NP,27.7083083,85.2815715,+977 985-1176776,+9779851176776,https://kirtiman-ayurvedalya-lm6zrxw.gamma.site/,ChIJU9p4iRwZ6zkRvhb7sUyOLgo,ChIJU9p4iRwZ6zkRvhb7sUyOLgo,2,5.0,,0,12.5,8 AM to 8:30 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipM_ITMVAuH4RSdZNg4Tgfs3wVkq7a0pn3IRKOri=w408-h300-k-no
Grande Pet Shop,Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"Tokha Rd, Tokha 44600, Nepal",Tokha Rd,Gongabu,Tokha,,44600,NP,27.7431428,85.3222674,+977 985-1098057,+9779851098057,,ChIJA4j1LpsZ6zkR9zPJRQ32r9I,ChIJA4j1LpsZ6zkR9zPJRQ32r9I,19,3.0,,0,12.0,7:30 AM to 7:30 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=btCCREriYfiisTKv3C4BoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.30774&pitch=0&thumbfov=100
SARGAM ANIMAL VET PHARMA,Animal hospital,Animal hospital,Animal hospital,"P8HF+6VM, लाजिम्पाट रोड, Kathmandu 44600, Nepal","P8HF+6VM, लाजिम्पाट रोड",,Kathmandu,,44600,NP,27.7280971,85.3246696,+977 1-4431069,+97714431069,,ChIJnYi37xcZ6zkRqifrwZhx3z4,ChIJnYi37xcZ6zkRqifrwZhx3z4,27,3.2,,0,15.0,7 AM to 10 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFHPE7Cn2L4Y8vYPUUcVWFKoZSUgQbB3dyMf8J5zhuitTJbtmA5r9uo3iWqUBdBkgsMAGltVCVdBLu7mJ9YQwDA8ZCT7dXY24suM62sFyJNkX_kamHNsQ1Cq0_RcpV1MRq-Zi4shLt7USbgYVnEdqAv1K_g_VFLRW4toXlJnEhKZKKv0n2Kkqwy4RSVnnBzkNelV44=w426-h240-k-no
Nardevi Ayurvedic Hospital,Hospital,Hospital,Hospital,"P854+34V, Kathmandu 44600, Nepal",P854+34V,,Kathmandu,,44600,NP,27.707747,85.3053009,+977 1-4259182,+97714259182,,ChIJAQDAUvgY6zkRzKpQtM15qFE,ChIJAQDAUvgY6zkRzKpQtM15qFE,10,4.8,,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqUHw5bdVnoInW1AGmiV0oUbnEzS2v1p9yrZLnziOt80CGwTaPVexQoDJdgaJSWtXwGIDfP_m9S4kNpStXxFYtJ1x0B964_dsdugLuDwKZHcP_Ckq7BY1wiqiui54Ty4ojSR6CiXZ_aLfQ=w408-h544-k-no
Himalayan Veterinary Diagnostics and Research Center Pvt. Ltd.,Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"P8G2+6V7, Kathmandu 44600, Nepal",P8G2+6V7,Swayambhu,Kathmandu,,44600,NP,27.7255397,85.3021364,+977 1-4980822,+97714980822,,ChIJNVyYE6EZ6zkRV7MOIJk71jU,ChIJNVyYE6EZ6zkRV7MOIJk71jU,15,5.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yla6huOm6vhXCLVn_eriHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.65498&pitch=0&thumbfov=100
Holistic Health Home,Massage spa,Massage spa,Massage spa,"पर्यटक मार्ग, Kathmandu 44600, Nepal",पर्यटक मार्ग,,Kathmandu,,44600,NP,27.7110681,85.319399,+977 1-5332526,+97715332526,http://www.holistichealthhome.com.np/,ChIJXawnqAYZ6zkRAzETlWVxqkc,ChIJXawnqAYZ6zkRAzETlWVxqkc,27,4.8,,0,0.0,Closed,False,False,,https://lh3.googleusercontent.com/p/AF1QipONZRQTWKdhL-d2z1uhpCp6OGwANF6WfuMdj7ZN=w408-h272-k-no
Kanchenjunga Treks and Expedition,Travel agency,Travel agency,Travel agency,"aryaltar, Tarakeshwar 44600, Nepal",aryaltar,Goldhunga,Tarakeshwar,,44600,NP,27.7558953,85.2886227,+977 970-5203395,+9779705203395,http://www.kanchenjungatreks.com/,ChIJ71_G_vsZ6zkRikp6M-BM4lw,ChIJ71_G_vsZ6zkRikp6M-BM4lw,57,0.0,,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqdFcDHUtruhi75p2zNhSrNLJdoI4WAROpuKD80GUOoTUwz4tOYgtmuVmRxmWLTutIqlc2WuCOL5neat0unMYx1w04WtE8zrdoqenhXutrP8DynTzTp_kfWN5ZBqi5gllv2EM8t=w408-h306-k-no
Adidas Vet Pharma,Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"P8J3+79X, Kathmandu 44600, Nepal",P8J3+79X,Balaju,Kathmandu,,44600,NP,27.7307471,85.303485,+977 986-0390384,+9779860390384,,ChIJBX1WZAAZ6zkRUKjRywHgnVc,ChIJBX1WZAAZ6zkRUKjRywHgnVc,11,0.0,,0,12.5,7 AM to 7:30 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k0JOaUR9lahaXswkmn3EGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.17991&pitch=0&thumbfov=100
Nature Hike Nepal Pvt. Ltd.,Travel agency,Travel agency,Travel agency,"Tarakeshwar 44600, Nepal",,Dharmasthali,Tarakeshwar,,44600,NP,27.7558528,85.2996236,+977 1-4891029,+97714891029,,ChIJZ-9dJP0Y6zkROX83misM8hE,ChIJZ-9dJP0Y6zkROX83misM8hE,44,5.0,,0,9.0,9 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqTQ7pkIpXgreFuqLhTRQ2Qu-YruLpC3wh68ilz85bc-1QoyyX1atOB1UKNUVDsjs-Unec36Xl1dsFBIefZLWDBGm-vsaN_sh9xUMNrh8_2X7TSQySGVItUWD1gj3xZ1MEQ5m7a=w449-h240-k-no
Baudeshwor veterinary ausadi pasal(pet shop),Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"Tokha Rd, Kathmandu 46400, Nepal",Tokha Rd,Gongabu,Kathmandu,,46400,NP,27.7359866,85.3185927,+977 986-0901698,+9779860901698,,ChIJjx9owusZ6zkROAJG_zdO49c,ChIJjx9owusZ6zkROAJG_zdO49c,8,4.0,,0,10.5,8:30 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOXI9XpvGObHuZzqfqEJ9peoJfKxSwQng6-5ev9zQ9wZm-i4s8r_alGhX5cKk5hz9BL2GxtfNWs5KjxrMk0tqhUNpEvlaPykU4uDPjjA60qKGLVDIrST-XoRMqNjBNC3MZzGqK=w408-h306-k-no
Sungava Vet Pharma,Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"M7WJ+59J, Kathmandu 44600, Nepal",M7WJ+59J,,Kathmandu,,,NP,27.6954642,85.2809099,+977 1-5224005,+97715224005,,ChIJuRsAGRgZ6zkRYmCmCRH40SU,ChIJuRsAGRgZ6zkRYmCmCRH40SU,18,3.5,,0,9.0,9 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipNgmV5fWHamS6hrUxMWmPG3SHysU1X9gEsvbYmF=w408-h306-k-no
Machhapuchhre Vet Pharma,Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"P88W+GFR, Kathmandu 44600, Nepal",P88W+GFR,Chabahil,Kathmandu,,44600,NP,27.7163678,85.3461497,+977 1-4562851,+97714562851,,ChIJgWcih3oZ6zkR1RaNnP40CKM,ChIJgWcih3oZ6zkR1RaNnP40CKM,16,5.0,,0,7.0,10 AM to 5 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jGfc_vNprKRGh2zWZ845mw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.13364&pitch=0&thumbfov=100
Shikhar Trading House Pvt. Ltd (Veterinary Division),Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"P8R4+8FV, Tarakeshwar 44600, Nepal",P8R4+8FV,Manamaiju,Tarakeshwar,,44600,NP,27.7408393,85.3062042,+977 985-1064993,+9779851064993,,ChIJAwyoagAZ6zkRTiW51e7UN9I,ChIJAwyoagAZ6zkRTiW51e7UN9I,2,5.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAjMFN9pQG9x1uewxRoI_ryvvh7IL2eqkD1PUEZCpLAeM0a54YoYaXbd1I16_uNZvM9AnXJ1QRS-B9bI7tsM1R9q-SIuOJBzm-P02YgQuiAsfcKRwZ5j_f-t9FAJbkQyGOdXkKwQ=w506-h240-k-no
Kirti Ayurvedic Aushadhalaya,Ayurvedic clinic,Ayurvedic clinic,Ayurvedic clinic,"Yogbir Singh Marg, Kathmandu 44600, Nepal",Yogbir Singh Marg,Indra Chowk,Kathmandu,,44600,NP,27.706998,85.3093799,+977 1-5904357,+97715904357,http://www.kirtiayurved.com.np/,ChIJDeGRO_8Y6zkR-Ql8tl6cx5w,ChIJDeGRO_8Y6zkR-Ql8tl6cx5w,33,5.0,,0,12.0,8 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipPqyo0rkSCqCm2YheOQSIyGPpemLCwh1xfVB_2e=w426-h240-k-no
Sitapaila Ayurvedic Care Center.,Pharmacy,Pharmacy,Pharmacy,"Ring Rd, Kathmandu 44600, Nepal",Ring Rd,Tahachal,Kathmandu,,44600,NP,27.7074,85.2828519,+977 1-5301343,+97715301343,,ChIJr7dcgYgY6zkR5E9eDRbayLQ,ChIJr7dcgYgY6zkR5E9eDRbayLQ,74,5.0,,0,8.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxo7NIPqclbKVjiGs2mzm44DHNvazfDOiSOeIBnHc94In-_pfY5LaGwj201sCB8vOB4ST9rT5GUFXPH8sRHKuC6qXg1L3h9GUwwkWCGJ4AjPy6W4qUkLpphmOH7hKkN2DBJwYh=w408-h302-k-no
Mausam Vet Pharma,Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"Kathmandu 44600, Nepal",,Tripureshwor,Kathmandu,,44600,NP,27.6948358,85.3109062,+977 981-9161146,+9779819161146,,ChIJgU19MBcZ6zkRevKy4ruG8UA,ChIJgU19MBcZ6zkRevKy4ruG8UA,9,4.6,,0,10.5,9 AM to 7:30 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LL1to7RU2v6EENdI1AOk1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.67427&pitch=0&thumbfov=100
Physiotherapy फिजियोथेरापी,Physical therapy clinic,Physical therapy clinic,Physical therapy clinic,"Ganeshsthan, Road, Tokha 44600, Nepal","Ganeshsthan, Road",Tokha Saraswoti,Tokha,,,NP,27.7691562,85.3304642,+977 976-8908689,+9779768908689,,ChIJ-UvKIAAf6zkRNnl55JaZGCQ,ChIJ-UvKIAAf6zkRNnl55JaZGCQ,20,5.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJyRx4YlLEDKZNtl5QvL_hjFC18xMrQw3Ig2EQFal8Ui55e3jWpMuQv5-D8Nmlez28Y3H7ccmsjQ6SCDToHAa3oySG9w4C71cnZ1VDcox4QwFhxiqwxCsII5gNnqAF-A7QE4JiYFd6wWk=w408-h306-k-no
Kathmandu Ayurveda Suppliers,Pharmacy,Pharmacy,Pharmacy,"P854+64M, Yogbir Singh Marg, Kathmandu 44600, Nepal","P854+64M, Yogbir Singh Marg",,Kathmandu,,44600,NP,27.7080782,85.3052866,+977 1-4262065,+97714262065,,ChIJn8_qrfkY6zkRPuaDxoxfCGE,ChIJn8_qrfkY6zkRPuaDxoxfCGE,2,0.0,,0,6.0,11 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFnFDGoqb06uM6MNI6cm-4MEk3I0a05-awaS3grdutBmy8U90Na2-fTdsSoKMj_QDOgEz_ogDdR56jwCmZ8poTqLjkdu0feOxroxau_Jowab6Kxx7KT2pIaFrMwXikwzGhQlC0KUIw8klYiurhn98B07NPJThev9-nREDYL6SMGSd5mAJmqc8ndxJPtgYDpw3grz_c=w408-h544-k-no
Subodh vet pharma सुबोध भेट फर्मा,Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"P8H3+5PH Kathmandu, 44600, Nepal",P8H3+5PH Kathmandu,Balaju,Kathmandu,,44600,NP,27.727922,85.3043744,+977 985-1049428,+9779851049428,https://svp.com.np/,ChIJv0GOaOwZ6zkRQt2i1DcWukE,ChIJv0GOaOwZ6zkRQt2i1DcWukE,10,4.0,,0,13.5,6:30 AM to 8 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rM8yZskN9gCc9E_PTZBQ7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.148422&pitch=0&thumbfov=100
Nepal Veterinary Association,Veterinarian,Veterinarian,Veterinarian,"Kathmandu 44600, Nepal",,Tripureshwor,Kathmandu,,44600,NP,27.6961353,85.3117565,+977 1-4467791,+97714467791,http://nva.org.np/,ChIJU2_W5FIY6zkRCcIUglPqems,ChIJU2_W5FIY6zkRCcIUglPqems,36,4.0,,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAmUY5fQMK2ZV93px_hXShvfBkxhbCZd6_i-FcV0JMwMh3hgA91quVWW-6dHS5HFjUuC7plRVR05_qQvxFbkn9PDZ8R_rpmTa7DBjCBBmOnYTfwa5fVur5LMUkH362dOnNGuQ=w426-h240-k-no
Himalayan Squad Treks and Expedition Pvt. Ltd,Travel agency,Travel agency,Travel agency,"Q8C5+C8R, Tarakeshwar 44600, Nepal",Q8C5+C8R,Kavresthali,Tarakeshwar,,44600,NP,27.7715769,85.3075689,+977 984-9438096,+9779849438096,http://himalayansquad.com/,ChIJW49JJgAf6zkReky04oOdvRk,ChIJW49JJgAf6zkReky04oOdvRk,52,5.0,,0,8.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqTtdDLrjQ2-zvOnH07JV0r3IqxIJ3Jm2xX8m3Pd8ka1r8acLOTdNgGD5TWbks7Njanz3EVVY8nCx7TCzBOCfruMzLNrEE56QYJfwch9Wn_YT-P1eynpggCv716TwXfpH5F8ip5=w408-h306-k-no
Clear Line Travel & Tours Pvt. Ltd,Travel agency,Travel agency,Travel agency,"Kathmandu 44600, Nepal",,Manamaiju,Kathmandu,,44600,NP,27.7522262,85.3071288,+977 984-1605277,+9779841605277,,ChIJtQsoPP0Y6zkRTgFnZ2Upbic,ChIJtQsoPP0Y6zkRTgFnZ2Upbic,35,4.5,,0,9.0,10 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipMRi0YmIYHYC-jXmZg39r-vuLEalkE8TSH3mB0=w408-h306-k-no
Central Veterinary Laboratory,Animal hospital,Animal hospital,Animal hospital,"M8W6+MP2, Tripura Marg, Kathmandu 44600, Nepal","M8W6+MP2, Tripura Marg",Tripureshwor,Kathmandu,,44600,NP,27.6966423,85.311773,+977 1-5312143,+97715312143,,ChIJzwGTHFMY6zkR1L11fYjr6z8,ChIJzwGTHFMY6zkR1L11fYjr6z8,39,2.4,,0,6.0,10 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH6YN4uE9zvh09tJ-zFuoM_k8ALYIKYaltTXuN7KOcCe9X7O5VH9mZKKYJy_L0Vo6tGwVAevtq-kWF2HNQ9OgcX_-MhCFlGxY0UoAqRUt-dA9sDbA281ZsHD1JYyA9IadK8BBYSxoQpUvig5GHVPmThuqr844zu2uR8-lQCgJpeyHwC2xAMy0Fs27jhqZXja7N4vkw=w408-h306-k-no
Arjan Vet pharma Balaju,Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"P8Q2+3M4, मनमैजु मार्ग, Kathmandu 44600, Nepal","P8Q2+3M4, मनमैजु मार्ग",,Kathmandu,,44600,NP,27.7374899,85.3014756,,,,ChIJx_PdBwAZ6zkRcNcEfIbxYDU,ChIJx_PdBwAZ6zkRcNcEfIbxYDU,5,5.0,,0,9.0,9 AM to 6 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S5--ZoLWAmXHvHaYte12DA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.625595&pitch=0&thumbfov=100
Riga vet pharma,Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"P8P8+75P, Kathmandu 44600, Nepal",P8P8+75P,Gongabu,Kathmandu,,44600,NP,27.7357124,85.3154521,+977 985-1194518,+9779851194518,,ChIJ-XnmdbIZ6zkR9FHCXgYI3cc,ChIJ-XnmdbIZ6zkR9FHCXgYI3cc,17,0.0,,0,0.0,0,False,False,,
Creative vet pharma,Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"P75J+5R8, सीता पाइला मार्ग, Nagarjun 44600, Nepal","P75J+5R8, सीता पाइला मार्ग",Sitapaila,Nagarjun,,44600,NP,27.7078985,85.2821063,,,,ChIJy-g7Ks4Z6zkRoSCDKrsV3YQ,ChIJy-g7Ks4Z6zkRoSCDKrsV3YQ,13,0.0,,0,8.5,10 AM to 6:30 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5JIdMiuO4zEyIHxWS5VPZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.76294&pitch=0&thumbfov=100
Nawa Nepal Vet नव नेपाल भेट,Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"Jalupa chowck , tokha-8, Gongabu, ktm, Tokha 44600, Nepal","Jalupa chowck , tokha-8, Gongabu, ktm",Manamaiju,Tokha,,44600,NP,27.748162,85.3174344,+977 986-0565451,+9779860565451,,ChIJj_1j-KIZ6zkRpaiwNoDoX9Y,ChIJj_1j-KIZ6zkRpaiwNoDoX9Y,3,3.0,,0,12.0,8 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlqC_c_PrY32MGzXck1-px6dspffH-Zpv0IbnFx-BqcbzU-gbljIchKVxQY0j8NS5JRWlqwsL5vlhKiSoeF9_zQsSGJCQOD90R9V2tu3VDb3t3wbd-kVN3dzQ1ejBFUdW9PHfMSw=w408-h723-k-no
Thokar Travel and vehicle rental service,Travel agency,Travel agency,Travel agency,"Sano Bypass, Kathmandu 44600, Nepal",Sano Bypass,Jitpur Phedi,Kathmandu,,44600,NP,27.7709363,85.2943505,+977 985-1184496,+9779851184496,,ChIJ2VPuwOwf6zkR5blO9kLkrPU,ChIJ2VPuwOwf6zkR5blO9kLkrPU,7,5.0,,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/p/AF1QipORlYQu6dP3GXe3EQGGLwa5Brr5DDc0ZGgsl68e=w408-h306-k-no
Veterinary Clinic Balaju,Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"P8G3+VJ9, Ring Rd, Kathmandu 44600, Nepal","P8G3+VJ9, Ring Rd",Balaju,Kathmandu,,44600,NP,27.7271699,85.3041161,+977 1-4957660,+97714957660,,ChIJN74l6ecY6zkRWUa81C8vvpc,ChIJN74l6ecY6zkRWUa81C8vvpc,16,5.0,,0,12.0,7 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhERbeW5cHDpRRCxwrbGBzPg2ZC1WeRSVJ5neWxOGzda1BUfFIztj6jQH9ksrA9B2--FWL-2KKEiIjmvcIfqclQ3BXA5Km2DImsPg1zbYvft-wLy3cuq5fQtgYB52nGO4T9G5r0fMuphyak002cuXnrXb54KqpHMr3OPvNlVqTlW4UFNxUtT4L4L0r6KHDtw-th6GaY=w408-h306-k-no
Narayan Jharankhu Veterinary Balaju,Veterinary pharmacy,Veterinary pharmacy,Veterinary pharmacy,"Q842+5PH, Tarakeshwar 44600, Nepal",Q842+5PH,Dharmasthali,Tarakeshwar,,44600,NP,27.755429,85.3018675,,,,ChIJMR-jcAAf6zkRG992WEfTH40,ChIJMR-jcAAf6zkRG992WEfTH40,2,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kCGXN1z_6Gg1R9x04ndm0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.77588&pitch=0&thumbfov=100
Tidy Himalaya - Best Trekking company in Nepal,Travel agency,Travel agency,Travel agency,"Sanopul, Kathmandu 44600, Nepal",Sanopul,Goldhunga,Kathmandu,,44600,NP,27.7491714,85.2988189,+977 985-1342657,+9779851342657,https://tidyhimalaya.com/,ChIJ6ZVIoysZ6zkR-PSESli6oJY,ChIJ6ZVIoysZ6zkR-PSESli6oJY,18,4.5,,0,11.0,8 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqg8ghJ5kTCAcq8QMoAsOWj5Qr46ycMXAp-Tgb7Vt1j4WjYfbBFQH5oGWsL4or4N3VFt2fAzwlyoKugUnxJRR0beV9NRMxptqmvxHzRSruxUnXq_BOZbIjHNBsioKmB2popGPRL=w408-h305-k-no
Népal Aventure Pvt. Ltd,Travel agency,Travel agency,Travel agency,"POBOX:19760, Baniyatar RD, Tokha, 44601, Nepal","POBOX:19760, Baniyatar RD, Tokha",Manamaiju,Tokha,,44601,NP,27.7555725,85.3180506,+977 984-1939224,+9779841939224,http://www.nepalaventure.com/,ChIJ_8vuZNQe6zkRMRUJ-oIAqp8,ChIJ_8vuZNQe6zkRMRUJ-oIAqp8,36,4.8,,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/p/AF1QipPbUch_JvgZNFa1cvYC_bVZ2Lsrr8XJWKBxhbsw=w504-h240-k-no
Mountain Go Trekking & Expedition Pvt. Ltd,Travel agency,Travel agency,Travel agency,"Suryadarshan Height, Kathmandu 44600, Nepal",Suryadarshan Height,Gongabu,Kathmandu,,,NP,27.7559621,85.3196347,+977 984-1809067,+9779841809067,http://www.mountaingotrekking.com/,ChIJp_KNlFUY6zkRwzwR3_lzens,ChIJp_KNlFUY6zkRwzwR3_lzens,25,5.0,,0,9.0,9 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipNkr9_SqNiJmT3IoDxOycW6R6ZEPi4vZ4QNC36x=w408-h306-k-no
