additionalInfo_Accessibility_Assistive hearing loop,additionalInfo_Accessibility_Wheelchair accessible entrance,additionalInfo_Accessibility_Wheelchair accessible parking lot,additionalInfo_Accessibility_Wheelchair accessible restroom,additionalInfo_Accessibility_Wheelchair accessible seating,additionalInfo_Accessibility_Wheelchair-accessible car park,additionalInfo_Amenities_Gender-neutral restroom,additionalInfo_Amenities_Gender-neutral toilets,additionalInfo_Amenities_Restroom,additionalInfo_Children_Discounts for kids,additionalInfo_Children_Family discount,additionalInfo_Children_Nursing room,additionalInfo_Crowd_LGBTQ+ friendly,additionalInfo_Crowd_Transgender safespace,additionalInfo_From the business_Identifies as women-owned,additionalInfo_Offerings_Cosmetic dentistry,additionalInfo_Offerings_Medication disposal,additionalInfo_Parking_Free parking garage,additionalInfo_Parking_Free parking lot,additionalInfo_Parking_Free street parking,additionalInfo_Parking_On-site parking,additionalInfo_Payments_Cash-only,additionalInfo_Payments_Checks,additionalInfo_Payments_Credit cards,additionalInfo_Payments_Debit cards,additionalInfo_Payments_NFC mobile payments,additionalInfo_Planning_Appointment required,additionalInfo_Planning_Appointments recommended,additionalInfo_Planning_Quick visit,additionalInfo_Service options_Delivery,additionalInfo_Service options_Drive-through,additionalInfo_Service options_Online appointments,additionalInfo_Service options_Onsite services,additionalOpeningHours_Delivery_day,additionalOpeningHours_Delivery_hours,additionalOpeningHours_Lunch_day,additionalOpeningHours_Lunch_hours,additionalOpeningHours_Online service hours_day,additionalOpeningHours_Online service hours_hours,address,alcohol,beer,breakfast,cash_only,casual,category,categoryName,cid,city,claimThisBusiness,coffee,country,countryCode,delivery,dine_in,dinner,family_friendly,fid,googleFoodUrl,hours,imageUrl,imagesCount,info_Accessibility_Assistive hearing loop,info_Accessibility_Wheelchair accessible entrance,info_Accessibility_Wheelchair accessible parking lot,info_Accessibility_Wheelchair accessible restroom,info_Accessibility_Wheelchair accessible seating,info_Accessibility_Wheelchair-accessible car park,info_Amenities_Gender-neutral restroom,info_Amenities_Gender-neutral toilets,info_Amenities_Restroom,info_Children_Discounts for kids,info_Children_Family discount,info_Children_Nursing room,info_Crowd_LGBTQ+ friendly,info_Crowd_Transgender safespace,info_From the business_Identifies as women-owned,info_Offerings_Cosmetic dentistry,info_Offerings_Medication disposal,info_Parking_Free parking garage,info_Parking_Free parking lot,info_Parking_Free street parking,info_Parking_On-site parking,info_Payments_Cash-only,info_Payments_Checks,info_Payments_Credit cards,info_Payments_Debit cards,info_Payments_NFC mobile payments,info_Planning_Appointment required,info_Planning_Appointments recommended,info_Planning_Quick visit,info_Service options_Delivery,info_Service options_Drive-through,info_Service options_Online appointments,info_Service options_Onsite services,isAdvertisement,kgmid,language,lat,lng,loc_lat,loc_lng,location_lat,location_lng,lunch,main_category,name,neighborhood,openingHours_day,openingHours_hours,permanentlyClosed,phone,phoneUnformatted,placeId,place_id,postal,postalCode,price,rank,rating,reservations,reviewsCount,reviewsDistribution_fiveStar,reviewsDistribution_fourStar,reviewsDistribution_oneStar,reviewsDistribution_threeStar,reviewsDistribution_twoStar,reviews_count,scrapedAt,searchPageUrl,searchString,search_term,state,street,subTitle,takeout,temporarilyClosed,title,totalScore,tourists,url,vegetarian,website,weekly_hours,wheelchair_accessible_entrance,wifi
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,True,,,,0,,0,0,0,"M9GP+75P, Madhyapur Thimi 44800, Nepal",0,0,0,0,0,Savings bank,Savings bank,5096678062188508223,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a6f79b5568f:0x46bb09b1b745b43f,,0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHB5NljVMzmDFUxEvaj_hp0lJc9KfY11HsZuMn6rxrHl8y_B_E8RfNrU-k8GrFw5eblZFIfBa-P-anZtTA-Qq_wADRIZ0tgOE5rtRkxqI4JFt9CaCuCPB8-E2EK1KBdriX9zXJHFHSwZL9kOmT7yljuCOXCC-hMe9XI47tQ4Xr4__pLH-emH-uvYhBxkqBuiDRjJg=w408-h306-k-no,3,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,True,,,False,/g/11b6nvwd7q,en,27.675721,85.3854513,27.675721,85.3854513,27.675721,85.3854513,0,Savings bank,Prism Co-operative,,,0,False,+977 1-6631165,+97716631165,ChIJj1a1eW8a6zkRP7RFt7EJu0Y,ChIJj1a1eW8a6zkRP7RFt7EJu0Y,44800,44800,,36,3.0,0,1,0,0,0,1,0,1,2025-11-14T10:23:17.616Z,"https://www.google.com/maps/search/bank/@27.672500000000003,85.38815918240205,17z?hl=en",bank,bank,,M9GP+75P,पिर्‍ज्म बचत तथा ऋण सहकारी संस्था लि.,0,False,Prism Co-operative,3,0,https://www.google.com/maps/search/?api=1&query=Prism%20Co-operative&query_place_id=ChIJj1a1eW8a6zkRP7RFt7EJu0Y,0,,0.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MC8F+C5M, Araniko Highway, Bhaktapur 44800, Nepal",0,0,0,0,0,Savings bank,Savings bank,15068736595742528886,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aa6c4530359:0xd11ee818a3299576,,10 AM to 4:15 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxO0DZNcNj-vW0j_LrXGmjwdU55ZEESSPodwRZcINICNsTCyiAF5uKtdl8AZUHENabpoOfvhcweeoUSxv0UMkR8eanfrXMkowVqhpwoe_dCj_OBcICNFNsBMuvJ3muLvHUY__NJjA=w408-h306-k-no,3,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11b6nsck4s,en,27.6660912,85.422936,27.6660912,85.422936,27.6660912,85.422936,0,Savings bank,Surya Shakti Co-operative,,Monday,10 AM to 4:15 PM,False,+977 1-6612471,+97716612471,ChIJWQNTxKYa6zkRdpUpoxjoHtE,ChIJWQNTxKYa6zkRdpUpoxjoHtE,44800,44800,,36,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:23:38.627Z,"https://www.google.com/maps/search/bank/@27.6656829,85.4212152,17.827547344148588z?hl=en",bank,bank,,"MC8F+C5M, Araniko Highway",सुर्य शक्ति बचत तथा ऋण सहकारी संस्था लि.,0,False,Surya Shakti Co-operative,,0,https://www.google.com/maps/search/?api=1&query=Surya%20Shakti%20Co-operative&query_place_id=ChIJWQNTxKYa6zkRdpUpoxjoHtE,0,,37.5,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCC5+9W9, Araniko Highway, Bhaktapur 44800, Nepal",0,0,0,0,0,Savings bank,Savings bank,15025043743158613305,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1a9a4e34166f:0xd083adada5acb539,,0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHWTnlQdWzFfyaYoVDqd-_zaL95nbw5ddV0ztyW9Iax-YwV-xgPty_9XE1YfQGfWeSQzf5T0-Lk3jRVC797w5_20-DgjCDIzhs4WsWX_JN8EjIzFNuR5LNOgSrn_zP4nyXI9Sgfhsm9urJE0m8Ryx2EJ4KVsz6KxvBcd4aebM1LQv6pogVo-jz7BFroGHgs8pqcAps=w408-h306-k-no,2,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11b6qlc9cy,en,27.6709177,85.409861,27.6709177,85.409861,27.6709177,85.409861,0,Savings bank,Service Development Savings and Credit Cooperative Society Ltd.,,,0,False,,,ChIJbxY0Tpoa6zkRObWspa2tg9A,ChIJbxY0Tpoa6zkRObWspa2tg9A,44800,44800,,25,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:26:54.136Z,"https://www.google.com/maps/search/bank/@27.667695459098024,85.40431827301171,17z?hl=en",bank,bank,,"MCC5+9W9, Araniko Highway",सेवा बिकास बचत तथा ऋण सहकारी संस्था लि.,0,False,Service Development Savings and Credit Cooperative Society Ltd.,,0,https://www.google.com/maps/search/?api=1&query=Service%20Development%20Savings%20and%20Credit%20Cooperative%20Society%20Ltd.&query_place_id=ChIJbxY0Tpoa6zkRObWspa2tg9A,0,,0.0,0,0
True,,,,,,,,,True,0,,,,,,,True,,,,,,,,,,,,,,,True,,0,,0,0,0,"Hanumante River Side, Madhyapur Thimi, Kathmandu 44800, Nepal",0,0,0,0,0,Tour operator,Tour operator,7613517619620904026,Kathmandu,False,0,NP,NP,0,0,0,0,0x39eb1b8f332b11f5:0x69a8a5efd8ae7c5a,,9 AM to 6 PM,https://lh3.googleusercontent.com/p/AF1QipOHd7q5XTASkgyP3iQLYwrtWePurTcDg292Xefb=w408-h408-k-no,49,True,,,,,,,,,True,0,,,,,,,True,,,,,,,,,,,,,,,True,False,/g/11yc0xlpv5,en,27.6700201,85.3640178,27.6700201,85.3640178,27.6700201,85.3640178,0,Tour operator,"Nepal Outdoor Expeditions - Trekking, Climbing, Tours and Travels",Balkot,Monday,9 AM to 6 PM,False,+977 976-7998270,+9779767998270,ChIJ9RErM48b6zkRWnyu2O-lqGk,ChIJ9RErM48b6zkRWnyu2O-lqGk,44800,44800,,6,4.9,0,39,0,0,0,0,0,39,2025-11-14T10:20:42.577Z,"https://www.google.com/maps/search/tourist%20attraction/@27.664893497689192,85.37098877360309,17z?hl=en",tourist attraction,tourist attraction,,"Hanumante River Side, Madhyapur Thimi",,0,False,"Nepal Outdoor Expeditions - Trekking, Climbing, Tours and Travels",4.9,0,https://www.google.com/maps/search/?api=1&query=Nepal%20Outdoor%20Expeditions%20-%20Trekking%2C%20Climbing%2C%20Tours%20and%20Travels&query_place_id=ChIJ9RErM48b6zkRWnyu2O-lqGk,0,https://nepaloutdoorexpeditions.com/,54.0,0,0
,True,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCCC+XWF, Bhaktapur 44800, Nepal",0,0,0,0,0,Blood bank,Blood bank,1877750806750917485,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aa4a1a6b0d9:0x1a0f1c68f517736d,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxrqFWQiYztUzuXL-KbUPUm5CKWKOJrGCh4xVbqrZLa96rZl6HFoiwcG8CzLEa6ErtJENzPcAWmkTKKsO6fKwMMqgynDXQ-DrX621eVRBEKT8avqPw5-D2KbyZR1QZccz-1kkeH9g=w408-h249-k-no,95,,True,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/1tg7_wwl,en,27.6724408,85.4223017,27.6724408,85.4223017,27.6724408,85.4223017,0,Blood bank,Nepal Red Cross Society,,Monday,Open 24 hours,False,+977 1-6611661,+97716611661,ChIJ2bCmoaQa6zkRbXMX9WgcDxo,ChIJ2bCmoaQa6zkRbXMX9WgcDxo,44800,44800,,43,3.9,0,52,27,7,4,9,5,52,2025-11-14T10:20:32.869Z,"https://www.google.com/maps/search/bank/@27.672500000000003,85.42249999999997,17z?hl=en",bank,bank,,MCCC+XWF,नेपाल रेड क्रस सोसाइटी भक्तपुर,0,False,Nepal Red Cross Society,3.9,0,https://www.google.com/maps/search/?api=1&query=Nepal%20Red%20Cross%20Society&query_place_id=ChIJ2bCmoaQa6zkRbXMX9WgcDxo,0,http://www.nrcs.org/,168.0,1,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MC8F+VH4, Bhaktapur 44800, Nepal",0,0,0,0,0,Ayurvedic clinic,Ayurvedic clinic,17342224994120957880,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b425bd96b8d:0xf0abf5bfc57affb8,,7 AM to 8 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzE-VkedxjuMPGP-JHFGdAs1QrRrXNXg6-HuNdrCkppT1ADhPa0BfqMyIH9w8bDPAwLIljhr6eu93GjUIu5QyfBJC1X4fNNRq8d4agbzNa1bS55EP4wB-K114lxjCLHsYpDaHGgrQ=w408-h723-k-no,7,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11tdqwmrr9,en,27.6671694,85.4240416,27.6671694,85.4240416,27.6671694,85.4240416,0,Ayurvedic clinic,Safal Ayurveda Pharma,,Monday,7 AM to 8 PM,False,+977 986-0465471,+9779860465471,ChIJjWvZW0Ib6zkRuP96xb_1q_A,ChIJjWvZW0Ib6zkRuP96xb_1q_A,44800,44800,,35,4.5,0,2,1,1,0,0,0,2,2025-11-14T08:13:50.732Z,"https://www.google.com/maps/search/hospital/@27.667695459098024,85.42150000000001,17z?hl=en",hospital,hospital,,MC8F+VH4,,0,False,Safal Ayurveda Pharma,4.5,0,https://www.google.com/maps/search/?api=1&query=Safal%20Ayurveda%20Pharma&query_place_id=ChIJjWvZW0Ib6zkRuP96xb_1q_A,0,,91.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"Gapali- suryabinayak, Bhaktapur 44800, Nepal",0,0,0,0,0,Ayurvedic clinic,Ayurvedic clinic,15117968401408946670,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1bf1bcf0ce23:0xd1cdd029a38f71ee,,7 AM to 7 PM,https://lh3.googleusercontent.com/p/AF1QipNfpShY_SA4s3qNrusupt4DjgTn9JGrBpPxTsGr=w523-h240-k-no,30,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11rr2jl07t,en,27.6660659,85.4255741,27.6660659,85.4255741,27.6660659,85.4255741,0,Ayurvedic clinic,Aswini Ayurved,,Monday,7 AM to 7 PM,False,+977 1-6615930,+97716615930,ChIJI87wvPEb6zkR7nGPoynQzdE,ChIJI87wvPEb6zkR7nGPoynQzdE,44800,44800,,36,5.0,0,1,1,0,0,0,0,1,2025-11-14T08:13:54.087Z,"https://www.google.com/maps/search/clinic/@27.667695459098024,85.42150000000001,17z?hl=en",clinic,clinic,,Gapali- suryabinayak,,0,False,Aswini Ayurved,5,0,https://www.google.com/maps/search/?api=1&query=Aswini%20Ayurved&query_place_id=ChIJI87wvPEb6zkR7nGPoynQzdE,0,,71.5,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,Monday,9 AM–5 PM,"MCCG+4QJ, Bhaktapur 44800, Nepal",0,0,0,0,0,Ayurvedic clinic,Ayurvedic clinic,5372436302715311240,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1b43b4faedd3:0x4a8eba5a59c25488,,9 AM to 5 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d1_l4RNaxfsWN_5RjS-N0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.555782&pitch=0&thumbfov=100,7,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11rhvvh94f,en,27.6706198,85.4268092,27.6706198,85.4268092,27.6706198,85.4268092,0,Ayurvedic clinic,Joshi Ayurved,,Monday,9 AM to 5 PM,False,+977 984-1648555,+9779841648555,ChIJ0-36tEMb6zkRiFTCWVq6jko,ChIJ0-36tEMb6zkRiFTCWVq6jko,44800,44800,,46,4.3,0,3,2,0,0,1,0,3,2025-11-14T08:13:54.875Z,"https://www.google.com/maps/search/clinic/@27.667695459098024,85.42150000000001,17z?hl=en",clinic,clinic,,MCCG+4QJ,,0,False,Joshi Ayurved,4.3,0,https://www.google.com/maps/search/?api=1&query=Joshi%20Ayurved&query_place_id=ChIJ0-36tEMb6zkRiFTCWVq6jko,0,,40.0,0,0
,,,,,,True,,,0,0,,True,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"Suryabinayak Road to ganesh mandir 100 metre, Bhaktapur, Nepal",0,0,0,0,0,Ayurvedic clinic,Ayurvedic clinic,17332487440762527998,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1ba83a4dfc8d:0xf0895d7ef491e0fe,,8 AM to 6 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LfHN_9gA4TAg2f0weGgv0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.542444&pitch=0&thumbfov=100,1,,,,,,,True,,,0,0,,True,,,,,,,,,,,,,,,,,,,,,False,/g/11pz86m5kj,en,27.6645248,85.4257775,27.6645248,85.4257775,27.6645248,85.4257775,0,Ayurvedic clinic,Amba ayurvedic pharma,Sipadol,Monday,8 AM to 6 PM,False,+977 984-3477369,+9779843477369,ChIJjfxNOqgb6zkR_uCR9H5difA,ChIJjfxNOqgb6zkR_uCR9H5difA,,,,48,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:54.876Z,"https://www.google.com/maps/search/clinic/@27.667695459098024,85.42150000000001,17z?hl=en",clinic,clinic,,Suryabinayak Road to ganesh mandir 100 metre,,0,False,Amba ayurvedic pharma,,0,https://www.google.com/maps/search/?api=1&query=Amba%20ayurvedic%20pharma&query_place_id=ChIJjfxNOqgb6zkR_uCR9H5difA,0,,70.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,Monday,9 AM–5 PM,,0,0,0,"Suryabinayak - 5, Bhaktapur 44800, Nepal",0,0,0,0,0,Ayurvedic clinic,Ayurvedic clinic,11949641330119981318,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1b3c16a80793:0xa5d5a77a5320b906,,7 AM to 8:30 PM,https://lh3.googleusercontent.com/p/AF1QipNaawoyjRf0VUOfPVAtjDLa0adzzn583LiHK1OG=w408-h543-k-no,7,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11t2r56nf6,en,27.6700513,85.4051675,27.6700513,85.4051675,27.6700513,85.4051675,0,Ayurvedic clinic,Haridra Ayurved Pharma,Katunje,Monday,7 AM to 8:30 PM,False,+977 986-2195839,+9779862195839,ChIJkweoFjwb6zkRBrkgU3qn1aU,ChIJkweoFjwb6zkRBrkgU3qn1aU,44800,44800,,26,5.0,0,2,2,0,0,0,0,2,2025-11-14T08:42:36.171Z,"https://www.google.com/maps/search/clinic/@27.666993023382226,85.40294689170369,17z?hl=en",clinic,clinic,,Suryabinayak - 5,,0,False,Haridra Ayurved Pharma,5,0,https://www.google.com/maps/search/?api=1&query=Haridra%20Ayurved%20Pharma&query_place_id=ChIJkweoFjwb6zkRBrkgU3qn1aU,0,,94.5,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCC5+M4H, Bhaktapur 44800, Nepal",0,0,0,0,0,Ayurvedic clinic,Ayurvedic clinic,10976623127113101406,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b002c685a99:0x9854cc93d4e9f05e,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jjDRjWll7sqeh6w2VFgWJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.16353&pitch=0&thumbfov=100,1,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11yj352yc6,en,27.6716863,85.4078543,27.6716863,85.4078543,27.6716863,85.4078543,0,Ayurvedic clinic,Asia ayurveda clinic,SallaGhari,,0,False,,,ChIJmVpoLAAb6zkRXvDp1JPMVJg,ChIJmVpoLAAb6zkRXvDp1JPMVJg,,,,36,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:43:24.222Z,"https://www.google.com/maps/search/clinic/@27.674599999999995,85.41153349407406,17z?hl=en",clinic,clinic,,MCC5+M4H,,0,False,Asia ayurveda clinic,,0,https://www.google.com/maps/search/?api=1&query=Asia%20ayurveda%20clinic&query_place_id=ChIJmVpoLAAb6zkRXvDp1JPMVJg,0,,0.0,0,0
,True,,,,,,,,0,0,,,,,,,,,,,,,True,,,,,,,,,,,0,,0,0,0,"Bhaktapur 44800, Nepal",0,0,0,0,0,Hospital,Hospital,3302568889206327924,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1aa35ea303cf:0x2dd514e82f664a74,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwKaKiEuhoPGfJbwjsmg33ev9o3Q4qSADqQ2Ghzmduna3Wy1e9NPqNiVKzIXUYmer0gCT9TzhL-Pnlf-JW4jL1Fcs11r7aHkD8xn45z9OGqYlpb5wDJDKmOPaenD4rgq6Ek9BVf=w408-h541-k-no,239,,True,,,,,,,,0,0,,,,,,,,,,,,,True,,,,,,,,,,False,/g/11c5rr_bs7,en,27.6719188,85.4220317,27.6719188,85.4220317,27.6719188,85.4220317,0,Hospital,Bhaktapur Hospital भक्तपुर अस्पताल,,Monday,Open 24 hours,False,+977 1-6610798,+97716610798,ChIJzwOjXqMa6zkRdEpmL-gU1S0,ChIJzwOjXqMa6zkRdEpmL-gU1S0,44800,44800,,1,3.2,0,97,0,0,0,0,0,97,2025-11-14T08:13:19.561Z,"https://www.google.com/maps/search/hospital/@27.67530454090198,85.43009086349416,17z?hl=en",hospital,hospital,,,भक्तपुर अस्पताल,0,False,Bhaktapur Hospital भक्तपुर अस्पताल,3.2,0,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Hospital%20%E0%A4%AD%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%AA%E0%A5%81%E0%A4%B0%20%E0%A4%85%E0%A4%B8%E0%A5%8D%E0%A4%AA%E0%A4%A4%E0%A4%BE%E0%A4%B2&query_place_id=ChIJzwOjXqMa6zkRdEpmL-gU1S0,0,http://www.bhaktapurhospital.gov.np/,168.0,1,0
,True,,,,,,,,0,0,,,,,,True,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCCQ+P67, Chyamhasingha Bhaktapur Minicipality ward-9, Garud Kundal Road, Bhaktapur 44800, Nepal",0,0,0,0,0,Hospital,Hospital,699027926758957847,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb05c714de035d:0x9b372321e8ba317,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyojhojOaahT7p6hov5RQogFOUWtdXMswSeBgkMfB38tcz6xEHthEoG5Sxf_1YUeIyPq9-pa7fSbJVQmr6K8ufDUcQISCJxprta7jiLcx2JgBNKYfaQJvajQt_FZUdbkkfS0vx6=w408-h306-k-no,219,,True,,,,,,,,0,0,,,,,,True,,,,,,,,,,,,,,,,,False,/g/11h6nj6sqd,en,27.6742045,85.4390592,27.6742045,85.4390592,27.6742045,85.4390592,0,Hospital,Khwopa Hospital,,Monday,Open 24 hours,False,+977 1-6610317,+97716610317,ChIJXQPeFMcF6zkRF6OLHjJyswk,ChIJXQPeFMcF6zkRF6OLHjJyswk,44800,44800,,2,2.8,0,57,0,0,0,0,0,57,2025-11-14T08:13:19.562Z,"https://www.google.com/maps/search/hospital/@27.67530454090198,85.43009086349416,17z?hl=en",hospital,hospital,,"MCCQ+P67, Chyamhasingha Bhaktapur Minicipality ward-9, Garud Kundal Road",ख्वप अस्पताल,0,False,Khwopa Hospital,2.8,0,https://www.google.com/maps/search/?api=1&query=Khwopa%20Hospital&query_place_id=ChIJXQPeFMcF6zkRF6OLHjJyswk,0,,168.0,1,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"Bhaktapur 44800, Nepal",0,0,0,0,0,Hospital,Hospital,3761059846107072581,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1aa53900006d:0x3431f800ca328845,,7 AM to 8 PM,https://lh3.googleusercontent.com/p/AF1QipNJ8SuyUoLLMiUOzgvEz6NMwcvYLG8dZAPPTgo-=w408-h725-k-no,2,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11c2r412q0,en,27.6726633,85.4249792,27.6726633,85.4249792,27.6726633,85.4249792,0,Hospital,लक्ष्मी ओप्टिकल,Itachhen,Monday,7 AM to 8 PM,False,+977 1-6612012,+97716612012,ChIJbQAAOaUa6zkRRYgyygD4MTQ,ChIJbQAAOaUa6zkRRYgyygD4MTQ,44800,44800,,27,1.8,0,9,0,1,6,2,0,9,2025-11-14T08:13:20.486Z,"https://www.google.com/maps/search/hospital/@27.67530454090198,85.43009086349416,17z?hl=en",hospital,hospital,,,लक्ष्मी ऑप्टिकल्स,0,False,लक्ष्मी ओप्टिकल,1.8,0,https://www.google.com/maps/search/?api=1&query=%E0%A4%B2%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%8D%E0%A4%AE%E0%A5%80%20%E0%A4%93%E0%A4%AA%E0%A5%8D%E0%A4%9F%E0%A4%BF%E0%A4%95%E0%A4%B2&query_place_id=ChIJbQAAOaUa6zkRRYgyygD4MTQ,0,,91.0,0,0
,True,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"भक्तपुर अस्पताल तथा मानव अङग प्रत्यारोपण केन्द्र, Bhaktapur 44800, Nepal",0,0,0,0,0,Hospital,Hospital,17137706061930631153,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aa359ec2a31:0xedd55cdd266f0ff1,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSydMUIEpcCPvGJC1jy_IihgNjR24t8NwRH7Y_U90iUWXDEbcqnEY9XjzQNKzZqoMLQHRFufkhm0GlfcdEPSIwiFQF_rwhn6wjGXY2u724AtzBAGUip8QJkke43LuegcY4O_Gghh=w408-h544-k-no,127,,True,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/1pp2xb1g_,en,27.6727526,85.4219096,27.6727526,85.4219096,27.6727526,85.4219096,0,Hospital,Human Organ Transplant Centre (Shahid Dharma Bhakta Hospital),,Monday,Open 24 hours,False,+977 1-6614709,+97716614709,ChIJMSrsWaMa6zkR8Q9vJt1c1e0,ChIJMSrsWaMa6zkR8Q9vJt1c1e0,44800,44800,,5,3.8,0,67,0,0,0,0,0,67,2025-11-14T08:13:27.149Z,"https://www.google.com/maps/search/cancer%20treatment%20center/@27.67530454090198,85.43009086349416,17z?hl=en",cancer treatment center,cancer treatment center,,भक्तपुर अस्पताल तथा मानव अङग प्रत्यारोपण केन्द्र,शहिद धर्मभक्त मानव अङ्ग प्रत्यारोपण केन्द्र,0,False,Human Organ Transplant Centre (Shahid Dharma Bhakta Hospital),3.8,0,https://www.google.com/maps/search/?api=1&query=Human%20Organ%20Transplant%20Centre%20(Shahid%20Dharma%20Bhakta%20Hospital)&query_place_id=ChIJMSrsWaMa6zkR8Q9vJt1c1e0,0,http://www.hotc.org.np/,168.0,1,0
