name,main_category,category,categoryName,address,street,neighborhood,city,state,postal,country,lat,lng,phone,phoneUnformatted,website,placeId,place_id,rank,rating,reviewsCount,reviews_count,weekly_hours,hours,permanentlyClosed,temporarilyClosed,price,imageUrl
Little Genius English Secondary School,High school,High school,High school,"P7CR+HM7, रिंग रोड़, Kathmandu 44600, Nepal","P7CR+HM7, रिंग रोड़",Swayambhu,Kathmandu,,44600,NP,27.721411,85.291668,,,,ChIJr1J7XZMY6zkRFEPDI27pxCo,ChIJr1J7XZMY6zkRFEPDI27pxCo,71,0.0,,0,6.5,9:30 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH5fNpIhKmxFmxPjej5Ca77yJAmwsUGVIsl6jCBLuQ2IXbt39y7J-940qYoIZBDUWBVUhO9-LVgYhMrlRmZZrt7D1oTbKf6tPV6SbFiHfpuznVEBJNKCgTH587yIy5VXmNAhJ2SxHFvK5kx08CPxdjC--8T0vNdSXA5EsSYJ-kTxQFkSy5h23fa6LBLFZWg1UI-Bik=w408-h306-k-no
Surekha Professional Training Center,Training center,Training center,Training center,"Unnamed Road, Kathmandu 44600, Nepal","Unnamed Road, Kathmandu 44600",Ichangunarayan,Nagarjun,,,NP,27.7306943,85.2865128,+977 984-9962607,+9779849962607,,ChIJ1bOT1QIZ6zkRF345FMfaJ2w,ChIJ1bOT1QIZ6zkRF345FMfaJ2w,47,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TxTL06cTQ-YdwU3yUfBOug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.3556&pitch=0&thumbfov=100
Sangeetlaya,Music school,Music school,Music school,"Kathmandu 44600, Nepal",,Thulo Bharyang,Kathmandu,,44600,NP,27.7227431,85.2858515,+977 984-1310862,+9779841310862,,ChIJh8XxPoMZ6zkRPtUv5aVVJMs,ChIJh8XxPoMZ6zkRPtUv5aVVJMs,121,0.0,,0,12.0,7 AM to 7 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iR-LHzNEZq5fkZPKIg4XZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.36865&pitch=0&thumbfov=100
Chhauni,Combined primary and secondary school,Combined primary and secondary school,Combined primary and secondary school,"P76R+C22, Chauni Hospital Marg, Kathmandu 44600, Nepal","P76R+C22, Chauni Hospital Marg",Chhauni,Kathmandu,,44600,NP,27.7110006,85.290009,+977 1-4270675,+97714270675,http://maitrischool.edu.np/,ChIJaQzjeowY6zkRraUYMkHHNkQ,ChIJaQzjeowY6zkRraUYMkHHNkQ,5,0.0,,0,8.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHDhjGk0Ta5ThKdFxkNOM715HG0isiKg97x9ZqJfRjk-J4oqY-rWc4ubwRPKm48PMbQHPyqzYvvwcZjIbgXj2TBb1Sq7o--JUG4Il2ZHvWBhfkq2ltX441dclW9wm4OpHS-9KnbKK152-bbAv5Go1eO8y5TNcLi7lQ3VSVutI5pcf-oPrCmzBnAxR2xPoCgOYrL698=w426-h240-k-no
Jamun,University,University,University,"P7HV+QR6, Kathmandu 44600, Nepal",P7HV+QR6,Balaju,Kathmandu,,44600,NP,27.7294227,85.2945048,,,,ChIJ65VREQAZ6zkRPczUl0S0W5s,ChIJ65VREQAZ6zkRPczUl0S0W5s,115,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WDGvz8OSgUCTz4Qz2h-50w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.76698&pitch=0&thumbfov=100
SwostiShree Gurukul,Combined primary and secondary school,Combined primary and secondary school,Combined primary and secondary school,"P7FQ+69V, Sanobharyang Rd, Kathmandu 44600, Nepal","P7FQ+69V, Sanobharyang Rd",Ichangunarayan,Kathmandu,,44600,NP,27.7243256,85.2848398,+977 1-4890316,+97714890316,http://swostishreegurukul.edu.np/,ChIJI6CLB5IZ6zkRzUQJZwB8JkQ,ChIJI6CLB5IZ6zkRzUQJZwB8JkQ,3,0.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/p/AF1QipO7F0vJfW0yQ9_kyI6Ajsg1YD-0VEippGZkv9JN=w408-h306-k-no
Maurikot Nepa,Elementary school,Elementary school,Elementary school,"4 Dhimelyoha Marg, Kathmandu 44600, Nepal",4 Dhimelyoha Marg,Dallu,Kathmandu,,44600,NP,27.7119974,85.295331,,,,ChIJeYEalOsZ6zkR8k74Ra0PrxM,ChIJeYEalOsZ6zkR8k74Ra0PrxM,2,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=biAE5oz79uUtkbr-k0-D0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.771397&pitch=0&thumbfov=100
People´s Friendship Academy,General education school,General education school,General education school,"P7CM+G37, Ring Rd, Nagarjun 44600, Nepal","P7CM+G37, Ring Rd",Ichangunarayan,Nagarjun,,44600,NP,27.7213,85.2826864,+977 1-5249175,+97715249175,,ChIJoWtGB5oY6zkRBxIZXKENjS4,ChIJoWtGB5oY6zkRBxIZXKENjS4,24,0.0,,0,8.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnBWU4ryt4_7dZ5MCrxieKfvqh8FoahL5synHR1RiSQq2Wziiq2YMuPjYubC3fJ7NUou8YaTGXcFsWf6nF27r76-MLF9FQYkqsZn8D1f_3hyWFEkvKbGiBrFBhWDkcJ7WapSWt=w408-h306-k-no
Kanchanjangha Integrated Model School (KIMS),General education school,General education school,General education school,"Kathmandu 44600, Nepal",,Swayambhu,Kathmandu,,44600,NP,27.72109,85.2953463,+977 985-1117657,+9779851117657,,ChIJbVe5kr0Z6zkRIhBx2hkogtQ,ChIJbVe5kr0Z6zkRIhBx2hkogtQ,63,0.0,,0,8.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoWi8FCtCPcDIqlV8mzbmKBxPn3B7-gdYN2Dq3SJAAD8_Adi6ZImAnElHm4FlW0EHk2LHpfTVul5h8OmoRcp4hseQW8vh6uZGqRrRyj2hq_M0uPz58sEZyiGR9_X-gQuGq5YKQ=w425-h240-k-no
Chetana Sadan Secondary School,High school,High school,High school,"44608 Raniban Rd, Nagarjun 44600, Nepal",44608 Raniban Rd,Ichangunarayan,Nagarjun,,44600,NP,27.7288424,85.2877341,+977 1-4881249,+97714881249,,ChIJLZbm4b0Y6zkRrTYj-328iio,ChIJLZbm4b0Y6zkRrTYj-328iio,26,0.0,,0,7.5,8 AM to 3:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqKHd08FpucCDLjlg2Nn-fsQ70AXbInvdsecTGEiPy7_PUfPDJxGi61UKRmZ81tQMXTilgpFkaiP4m2g53MHEdOmWurULwOj-RGDgJBc_lEHGzCuYbGrA3nkIaiTNKmZGOp-8kjSw=w408-h544-k-no
Lovely Kids Montessori,Montessori school,Montessori school,Montessori school,"P7JP+P5V, Nagarjun 44608, Nepal",P7JP+P5V,Balaju,Nagarjun,,44608,NP,27.7318538,85.2854078,,,,ChIJE_IdX7wY6zkR5tPWyUd7y6U,ChIJE_IdX7wY6zkR5tPWyUd7y6U,102,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=woLRz4dPymR8Dx63DiSm8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.745176&pitch=0&thumbfov=100
Meta I.T Learning Pvt. Ltd.,Education center,Education center,Education center,,,,,,,0,27.7201228,85.2943423,+977 1-5911984,+97715911984,https://www.metaitlearning.com/,ChIJ79Nxqvo9tSkRRmcY3eS0yIA,ChIJ79Nxqvo9tSkRRmcY3eS0yIA,142,3.8,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGkN73tE1ig4pQTUu2K7voE2kd1OluxQ5GCR_0533S2Yebp0JVJ_v1vDWLg-eb3Pwcsdm5W7_ymLo-2oOV0o39TGSJgDZw1ntNQtm_v1uvlIlCaAARcxtIuhlc6pdPqEvTRxLovmSBAv8X=w408-h306-k-no
Elegant Montessori School,Montessori school,Montessori school,Montessori school,"P7HX+G9R, Kathmandu 44600, Nepal",P7HX+G9R,Balaju,Kathmandu,,44600,NP,27.7288749,85.2983987,+977 1-4352364,+97714352364,,ChIJJV-TMMIY6zkRqdaqlfnhPZc,ChIJJV-TMMIY6zkRqdaqlfnhPZc,85,0.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGjNBxc8OnPA1FfZabYM5X6GufUUBe-d8dH4Y1fTMcbNAYjYrT7Lu87c6mX9qcTQAsLxZFUigQJjYyOwWxHfy88BYRmpnXgEGtSVV5SdIXFGqlXFsM3TuD3_ew409XcXw1bFJKroK3Ez3ZWnjSgIua2SBvyU3zDh5ICosZDFly2dkNGPmnr3pKhf0cYIM6NV15xBg=w408-h306-k-no
The Sunshine College,Community college,Community college,Community college,"P77X+RF9, Nirmal Marg, Kathmandu 44600, Nepal","P77X+RF9, Nirmal Marg",Swayambhu,Kathmandu,,44600,NP,27.7140397,85.2996738,+977 1-4282519,+97714282519,https://thesunshine.edu.np/,ChIJj6Wdo_EY6zkRVEhoh_PeGRI,ChIJj6Wdo_EY6zkRVEhoh_PeGRI,8,4.1,,0,11.0,6 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipM1uGphA89zWbvQIUWuE4k2FMZgKLH0Xc0oTeWo=w538-h240-k-no
National College NIST,College,College,College,"P7FW+VH6, Kathmandu 44600, Nepal",P7FW+VH6,Balaju,Kathmandu,,44600,NP,27.7246503,85.2963854,+977 985-1114203,+9779851114203,http://nacolnist.edu.np/,ChIJkVsy500Z6zkRGW4jBvYoO4U,ChIJkVsy500Z6zkRGW4jBvYoO4U,139,3.5,,0,0.0,0,False,True,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweox5BD8aNVBc92UZxz0VlgjtFoKRF3oXYhARwxmAila9ctGfxeZsBZewEO5gLNv_CjCC325e5FWceOx-zGrUgBodPgTTR8YPpUjyq1LuYzGz2gu-_RAPTwTV-IEIeKl9SZyYynG=w408-h306-k-no
The Youth Tuition Home,Education center,Education center,Education center,"Banasthali , Kharibot Dhunghedhara, Ringroad, 44600, Nepal","Banasthali , Kharibot Dhunghedhara, Ringroad",Balaju,Kathmandu,,44600,NP,27.7251502,85.2976887,+977 985-1101623,+9779851101623,,ChIJ-4V5Uy4Z6zkRUKHizLbp0UM,ChIJ-4V5Uy4Z6zkRUKHizLbp0UM,44,0.0,,0,12.0,6 AM to 6 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T1zzccl7etWWm0wRHJZ0-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.94279&pitch=0&thumbfov=100
SANJEEWANI SCHOOL,Educational institution,Educational institution,Educational institution,"Rumbachowk, Sanobharyang, Nagarjun-2, Kathmandu 44600, Nepal","Rumbachowk, Sanobharyang, Nagarjun-2",Ichangunarayan,Kathmandu,,44600,NP,27.7238877,85.284149,+977 985-1064435,+9779851064435,http://sanjeewani.edu.np/,ChIJt923OwAZ6zkRIW9RPlnN6t0,ChIJt923OwAZ6zkRIW9RPlnN6t0,61,5.0,,0,9.0,8 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipO5M_-SFq9aZmdRjYdx-JDNzea22UhN_hFn15EE=w408-h306-k-no
New Samjhana Computer Institute,Educational institution,Educational institution,Educational institution,"P7CR+GWJ, Kathmandu 21800, Nepal",P7CR+GWJ,Swayambhu,Kathmandu,,21800,NP,27.7213311,85.2922731,+977 984-8296119,+9779848296119,http://www.nsci.com.np/,ChIJyXtonNEZ6zkRQfGqcCY1S5c,ChIJyXtonNEZ6zkRQfGqcCY1S5c,92,0.0,,0,0.0,0,False,False,,
College of Open Learning,Private college,Private college,Private college,"Nayabazar 16, Kathmandu 44600, Nepal",Nayabazar 16,,Kathmandu,,,NP,27.7215786,85.3006724,+977 1-4881154,+97714881154,,ChIJf7gCi58Z6zkRtpDGRSctfXY,ChIJf7gCi58Z6zkRtpDGRSctfXY,41,0.0,,0,11.0,6 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepIzXyyjbkJiwnFPH9JDpoFLT7AdNPJpFcpz0Fck92JgPzMD6M2anPP0OhyB2_MJQX85e1YzrAAt-yMbdOa0LzxNYIRsGzU12XPwqTimpFRnHaF9gmTNxgb_ZXWgVxuSEsRlPLy=w408-h253-k-no
Cherry Blossom Trade and Training Pvt Ltd,Montessori school,Montessori school,Montessori school,"Kathmandu 44600, Nepal",,Ichangunarayan,Kathmandu,,44600,NP,27.7210494,85.2849482,+977 982-2790913,+9779822790913,,ChIJdwtbY2YZ6zkRN3Zd9oqeNRI,ChIJdwtbY2YZ6zkRN3Zd9oqeNRI,50,0.0,,0,6.0,11 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZvWFQF_5Z8JqfGyxaXuKs5c8nlI34W-f9Ntkw7L3QXlRIQFSUhvPJkuwOFLkVJX6Nu6s3UX7c6PgcydMgIH72axqlYHb8USXMeMSBxtEzmmPHZB52eQshrVyOdca7uJAIl0hm=w533-h240-k-no
Susumu International Language Training Center Pvt. LTD.,Language school,Language school,Language school,"P7FW+XXV, Booth Marg, Kathmandu 44600, Nepal","P7FW+XXV, Booth Marg",Balaju,Kathmandu,,44600,NP,27.7249776,85.297415,+977 1-4383956,+97714383956,http://www.susumu.edu.np/,ChIJX_6XzFUZ6zkRx3XWFj-jNYE,ChIJX_6XzFUZ6zkRx3XWFj-jNYE,43,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-wOu6yBMjWGn-r8CnnsWug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.4936&pitch=0&thumbfov=100
Sirakawaa,Education center,Education center,Education center,"P7FW+RHV Banasthali Branch, Ring Rd, Kathmandu 44600, Nepal","P7FW+RHV Banasthali Branch, Ring Rd",Balaju,Kathmandu,,44600,NP,27.724652,85.296379,,,,ChIJ05yuJAAZ6zkRo9r72zsUco4,ChIJ05yuJAAZ6zkRo9r72zsUco4,13,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P1N4IWqulmYNiaH8A4ypXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=331.1327&pitch=0&thumbfov=100
King's Town School,Educational institution,Educational institution,Educational institution,"P7HV+CCV, Bhanu Chowk, Kathmandu 44600, Nepal","P7HV+CCV, Bhanu Chowk",Balaju,Kathmandu,,44600,NP,27.7287409,85.2959404,+977 1-5139224,+97715139224,,ChIJqVLZokcZ6zkRjKGM8FhrnvY,ChIJqVLZokcZ6zkRjKGM8FhrnvY,20,3.8,,0,8.0,9 AM to 5 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PraIslnmJsqx6uDkhk9Haw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.39355&pitch=0&thumbfov=100
Sampada Pathashala (King's Town School),General education school,General education school,General education school,"Maharjan Chowk, Kathmandu 44600, Nepal",Maharjan Chowk,Balaju,Kathmandu,,44600,NP,27.7276207,85.2942821,+977 1-5139224,+97715139224,,ChIJ3yX3ysZpDGgRvP7wIg2TEPs,ChIJ3yX3ysZpDGgRvP7wIg2TEPs,114,0.0,,0,8.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipPDWUeXqde0eNFRbvmgOXMN-i1tdR9nMKrijdlX=w408-h589-k-no
King's Town Montessori,Montessori school,Montessori school,Montessori school,"P7HV+3P2, Janajagriti Marg, Kathmandu 44600, Nepal","P7HV+3P2, Janajagriti Marg",Balaju,Kathmandu,,44600,NP,27.7276269,85.2942705,+977 1-5139224,+97715139224,http://kpadhne.com/,ChIJFWBfY0gZ6zkR5LSYKQ036wc,ChIJFWBfY0gZ6zkR5LSYKQ036wc,64,0.0,,0,8.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZZEcnlLq6P0K_1rcXdklcUKQkaqFqkgFDHMBk3bTidvvcRBY0pMc75sN2RJVwSAtfYel80VXzESnT0tuCZiO_dwtYvAWOYi3v1bQbWiUbLhF0bfZLj2aJ5ybS6YnL8u5DUVy6ns5ZZ7Lf=w408-h306-k-no
Samriddhi College Secondary Building,College,College,College,"P7CX+WFP, Unnamed Road, Kathmandu 44600, Nepal","P7CX+WFP, Unnamed Road",Swayambhu,Kathmandu,,44600,NP,27.7223387,85.2987161,,,,ChIJp8pPxgIZ6zkRkb4vC3Wvi8M,ChIJp8pPxgIZ6zkRkb4vC3Wvi8M,10,4.5,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLNDzA_UeDpjI-R2BmmMsvOadkLi0m5ndlvfVGD7KSDrFADg2U0dRWcKcSiubrHLW3VjaZ7_XJxbsn0Mwt8clhh9X8s4ZWqJSqmxC2MDZccW8Xb3osMc4LycvT20FAiPdNO7h6=w426-h240-k-no
A.V.M Secondary school,Secondary school,Secondary school,Secondary school,"P7CX+82R, Kathmandu 44600, Nepal",P7CX+82R,Swayambhu,Kathmandu,,44600,NP,27.7208689,85.2975072,+977 1-5906522,+97715906522,,ChIJAUbBi9IZ6zkRh4vP64S7_nw,ChIJAUbBi9IZ6zkRh4vP64S7_nw,56,0.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVV0ccj5VGvN3tyeZ23G2FMEag1EYvdwAm2e7InL5zsKJgMCNTrpJnNzKa-nL63c67V2EhCfr4aSZmveoRn4zt96AwKNSbFIxTqcskN2q9zxDNRg2mNaoyu539yS8ze4ZCGiRyCQ=w408-h306-k-no
Shrestha draiphinna center,Driving school,Driving school,Driving school,"P7CM+FFP, Ring Rd, Nagarjun 44600, Nepal","P7CM+FFP, Ring Rd",Ichangunarayan,Nagarjun,,44600,NP,27.7212146,85.2836945,+977 984-3272431,+9779843272431,,ChIJ_ag9sZAY6zkRsFowJkoQ0yQ,ChIJ_ag9sZAY6zkRsFowJkoQ0yQ,38,0.0,,0,0.0,0,False,True,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wscZAIpnMQQJSYvHV6yjgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.7988405&pitch=0&thumbfov=100
Banasthali education centre,Secondary school,Secondary school,Secondary school,"P7GW+5XX, Kathmandu 44600, Nepal",P7GW+5XX,Balaju,Kathmandu,,44600,NP,27.7254999,85.2974757,+977 986-6951945,+9779866951945,,ChIJR_IALuoY6zkRaZ-HQsgPS5w,ChIJR_IALuoY6zkRaZ-HQsgPS5w,16,0.0,,0,5.0,"9 AM to 2 PM, 2:30 to 6 PM",False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9rNCW1TyN86yZgYyt3phhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.878962&pitch=0&thumbfov=100
Buddha driving institute,Driving school,Driving school,Driving school,"P7CP+W98, Kathmandu 44600, Nepal",P7CP+W98,Ichangunarayan,Kathmandu,,44600,NP,27.7222419,85.2859541,+977 984-1747967,+9779841747967,https://www.facebook.com/share/15wLmjLQdU/,ChIJbW-MZroZ6zkRm_bv_2EKP2k,ChIJbW-MZroZ6zkRm_bv_2EKP2k,9,4.1,,0,13.0,6 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLHqwx2gxSy0e15aHlm4yB0TZZ6Z960UE7wGcXnMJjL6_ea3F6ogMUx6nXNNmZcfT_5FWkx-mPdbAd_9U7pquT3UP8h_mN5_9uxddn8DPKobXgGSGsL-E-GPxoYDlMXALgktha-g=w408-h544-k-no
Chamati driving center (school),Driving school,Driving school,Driving school,"miteri pul, Kathmandu 44600, Nepal",miteri pul,Swayambhu,Kathmandu,,44600,NP,27.7228586,85.3010242,+977 980-3693583,+9779803693583,,ChIJMRHBt8oZ6zkREfYIPOH7KeI,ChIJMRHBt8oZ6zkREfYIPOH7KeI,4,5.0,,0,12.5,6 AM to 6:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoiC0MkBkJFsgNrpbOAroIYWMv_A0l0rA7WTnFwlwPhSgsZUmV96Jm-xv21h3282BN3d5k2GaYpP-cPaxRbndxw4Xa9LeAvZPQ5gup5aKtoJXWX2Hj1DqvRoM4f1iK0Tb4Lxw4n=w408-h306-k-no
chamati driving center,Driving school,Driving school,Driving school,,,,,,,0,27.7200308,85.2989651,+977 980-3693583,+9779803693583,,ChIJPzp6nYiLhYgR-7YGQW_5IlA,ChIJPzp6nYiLhYgR-7YGQW_5IlA,37,5.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/p/AF1QipOvYc8l83vsiCugmwhcq1-vN20-o-hsmzkTXsop=w408-h306-k-no
The Excel Public School,High school,High school,High school,"P78J+JWV, Ring Rd, Nagarjun 44600, Nepal","P78J+JWV, Ring Rd",Sitapaila,Nagarjun,,44600,NP,27.7166134,85.2823109,+977 1-4033626,+97714033626,https://excelpsschool.edu.np/,ChIJB4gNppoY6zkR4GSOybwMv60,ChIJB4gNppoY6zkR4GSOybwMv60,16,0.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHmCYupA-hT4IqIY8jEIcONvVrAT1JELa-KjI1XhR1lq4t-PmKsMj2nvu-ZKJouavL5m3JMqzbCc0ABIWubV923YyNx3JdwHfET2yCq9U9XqNgngGLEpq-DTlGx9XBuUu2XpWw9MxFsQ7EKJYdLTgRWGArDHU2d0pH_b-5dVHEKFmc6ehXmasTCOUjm41ZGtXWy86k=w408-h306-k-no
marshyangdi boarding high school raniban,Boarding school,Boarding school,Boarding school,"P7MJ+8RW, Raniban Rd, Nagarjun 44600, Nepal","P7MJ+8RW, Raniban Rd",Ichangunarayan,Nagarjun,,44600,NP,27.7333676,85.282092,+977 1-4360380,+97714360380,https://marshyangdischool.org/,ChIJqxhNAgAZ6zkRlBKqhtGCA6I,ChIJqxhNAgAZ6zkRlBKqhtGCA6I,91,0.0,,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqQ3E5O4Qh9hrgPGqiXu-_jU1Y8QDdSjdETVwq2GUHNsuVL-rkYaaY6b1oJHEmoMcVq_jxaSx8hozefbnSJbq_3XGrQ6jzP-dWcyTsNJMtrZtuZ40zP1v_db3JaQO7ZJ8Z18c4=w408-h306-k-no
Trust´n Care Montessori,Montessori school,Montessori school,Montessori school,"Kathmandu 44608, Nepal",,Ichangunarayan,Kathmandu,,44608,NP,27.7312927,85.2855865,,,,ChIJC6g1ULwY6zkRpNdVj0vc7rI,ChIJC6g1ULwY6zkRpNdVj0vc7rI,38,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EDDkrcx8pVqPVzOHDNXtkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.65921&pitch=0&thumbfov=100
Kamana Int´l Higher Sec.School,High school,High school,High school,"P7FQ+3C4, Ring Rd, Nagarjun 44600, Nepal","P7FQ+3C4, Ring Rd",Ichangunarayan,Nagarjun,,44600,NP,27.7226361,85.2885861,+977 1-5249299,+97715249299,http://www.kic.edu.np/,ChIJc1cL-ZMY6zkRCYy7eI-VFxU,ChIJc1cL-ZMY6zkRCYy7eI-VFxU,40,0.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFnnxDU4E7w6aZW2j8zYiAXF9DeltvCnxkBjiSnGSR2XPFOnunWDypNMvVtxFP1a3MoQ6VabMuhndtJioRfxZ2tDdLLtG3Pk10FbgOqp7y3yTCgv-cxVSI92hAxeA7K7UEaucMlnXSFAW_5tEwLqWYz24wUE_vlW7A4sjHUY3Va8QaRG5sTFvjgUyobBarFZnbsUbE=w408-h306-k-no
Aruhi Japanese Language Institute and Consultancy Pvt. Ltd.,Education center,Education center,Education center,"P7FW+RGX, Kathmandu 44600, Nepal",P7FW+RGX,Balaju,Kathmandu,,44600,NP,27.7246072,85.2963653,,,http://www.aruhijapaneseschool.com/,ChIJm92UZwAZ6zkRfK_L5LzNFDM,ChIJm92UZwAZ6zkRfK_L5LzNFDM,14,5.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P1N4IWqulmYNiaH8A4ypXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.93372&pitch=0&thumbfov=100
Nagarjun Valley Academy,Higher secondary school,Higher secondary school,Higher secondary school,"P7MQ+524, Prakriti Chowk, Ichangu, Kathmandu, Nagarjun 44600, Nepal","P7MQ+524, Prakriti Chowk, Ichangu, Kathmandu",Balaju,Nagarjun,,44600,NP,27.732896,85.2875749,+977 1-4880519,+97714880519,,ChIJN4jLHLwY6zkRQuNo46tGPBo,ChIJN4jLHLwY6zkRQuNo46tGPBo,13,0.0,,0,7.25,9 AM to 4:15 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwersAy-7JyU7UNmublUyQHACmDYUP7z6tov9SJMTfyXRFuJ8XPd1KIxlb_Sx3yPlsY3irUQzzisj9G13D7LQNN1VnnCv8wXrPyGl8MeZ1bBQt5jS8tJpxa3hCThY6qA1n742yoXT=w408-h544-k-no
Golden Horizon Academy,General education school,General education school,General education school,"P7MX+897, Kathmandu 44600, Nepal",P7MX+897,Balaju,Kathmandu,,44600,NP,27.733281,85.2984194,+977 1-4980490,+97714980490,,ChIJUemz5cMY6zkRj4gd6aMR2_w,ChIJUemz5cMY6zkRj4gd6aMR2_w,5,0.0,,0,8.0,9:30 AM to 5:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqanGEJZ6uHYLIqw7G-wVAZ65WIAThK9kdvRPEtrhqTD4c3GQfdTeQ_jncE4wYClBfUHgHrJALqq9QYliNXrulgqOmw5ZjrUFz_WiQElXRQ2VLxiAzcejj3UtseTITFhWtWROA8NA=w408-h306-k-no
Vibhuti Secondary School,High school,High school,High school,"44608 Dhungedhara, Kathmandu 44600, Nepal",44608 Dhungedhara,Ichangunarayan,Kathmandu,,44600,NP,27.7239154,85.293217,+977 1-4880894,+97714880894,,ChIJNfbnM-sY6zkR_-8f-FRWQQs,ChIJNfbnM-sY6zkR_-8f-FRWQQs,4,0.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep4peABT9D2_VfBhj1uvJ8sgZH52KeWwUrznPenXprMJU9wQS6LJgdxpm487BBz423K48vDfIot2DoKm408TxbvjECOfxQFgazwV83RDHZzw_ckXNBQdG6H7Xa7T8xYSjgB0p4l_Q=w408-h273-k-no
Mount Glory English Boarding High School,High school,High school,High school,"P74X+67M, Jiwan Smriti Marg, Kathmandu 44600, Nepal","P74X+67M, Jiwan Smriti Marg",Chhauni,Kathmandu,,44600,NP,27.705959,85.298767,+977 1-4276477,+97714276477,,ChIJZf5-EvYY6zkRAcqAp_wRmM8,ChIJZf5-EvYY6zkRAcqAp_wRmM8,18,0.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepj_zOGF3ZPsVRUg8vS9iEJqfOC1_SfJAOplNAmIPV83AXnvuWtiWi5OSz79TKAec2jnib-vq8eaeeS-Ls8vL1PDUu-1ts545wouPpDXgK0ISZQQgM-9L7qKrYZ_o0Uz4j76fhZ0w=w408-h544-k-no
