name,lat,lng,reviews_count,weekly_hours,cafe_individual_score,cafe_weight,banks_count_1km,banks_weight_1km,education_count_1km,education_weight_1km,health_count_1km,health_weight_1km,temples_count_1km,temples_weight_1km,other_count_1km,other_weight_1km,banks_rank,education_rank,health_rank,temples_rank,other_rank
Duku Family Restaurant & Sekuwa Hub,27.673066,85.3859269,42,94.5,0.7742393293975594,0.7742393293975594,43,20.756411533337328,6,2.0143237049817846,12,4.478797178416416,152,63.418340366616526,53,22.37029153804141,457.0,767.0,715.0,433.0,531.0
Friendship restro,27.6603735,85.4485444,4,94.5,0.6173484952239897,0.6173484952239897,9,4.0071071966417176,18,5.710437256466639,13,6.312690752163889,18,7.059368629362487,16,7.090093877619563,1103.0,660.0,653.0,1263.0,1167.0
Garud's Cottage,27.7102618,85.4215296,5,94.5,0.6306420557716643,0.6306420557716643,0,0.0,10,2.9820419565905927,5,2.251327804216677,10,4.463075619857634,3,1.3285879444870266,1265.0,700.0,1005.0,1321.0,1316.0
Ghumti Khaja Ghar,27.6765201,85.3727004,14,94.5,0.6974513049774942,0.6974513049774942,41,20.86627740669779,2,0.8099228582392453,9,3.4221855949294655,134,55.38060248956688,43,17.435124273685286,438.0,1144.0,874.0,633.0,807.0
Hardik Resturent & Bar,27.6956332,85.3749529,10,94.5,0.6748370656573115,0.6748370656573115,8,3.5963651464388606,1,0.34523809524957483,1,0.3939914982044257,34,14.561007728964666,24,9.78573192884155,1113.0,1224.0,1194.0,1016.0,1039.0
Hatimahakal Garden Cafe,27.6799345,85.3862147,16,94.5,0.7065772901240378,0.7065772901240378,46,23.12751468136753,5,1.9897866679222946,11,4.057943516435604,154,63.87843672895262,53,22.84873772230799,332.0,775.0,763.0,414.0,491.0
King Everest Momo Center (Rose village Sakha)👑,27.6598766,85.425972,2,94.5,0.5801028097535045,0.5801028097535045,40,19.068688888729177,120,38.83129528554238,108,45.04943742773804,172,72.1568670882098,76,28.543278424138702,610.0,339.0,346.0,362.0,370.0
Local house,27.6728868,85.4039087,0,94.5,0.5,0.5,18,9.686178846491394,60,21.024975623555083,47,19.990167498122783,29,13.121116539777123,39,16.361529033232596,978.0,474.0,551.0,1066.0,854.0
Lwaka Baka,27.6838397,85.3868701,3,94.5,0.6010784920363198,0.6010784920363198,39,19.564337993977038,3,1.1584352382359575,10,3.6690546275004188,143,59.035815228352405,44,18.723911927055294,517.0,914.0,842.0,576.0,759.0
NigooPukhoo Restro,27.6779848,85.3858299,29,94.5,0.7479905509956541,0.7479905509956541,48,23.976494320260898,4,1.623120001225628,11,4.139226880387998,158,65.73948915973051,56,23.929510898992,307.0,815.0,758.0,379.0,411.0
Phaidhoka Khaja Ghar,27.668621,85.4662416,27,94.5,0.7429600931024811,0.7429600931024811,0,0.0,3,0.5714596950550509,3,1.7362439223163855,12,4.607132553332417,5,1.9877005348640633,1265.0,1199.0,1032.0,1319.0,1305.0
Readers Hub,27.6745681,85.3671589,300,94.5,0.9161209304637208,0.9161209304637208,28,14.58768646983564,2,0.8125108499600547,4,1.6772337972452762,39,16.280122082739013,30,11.733519348553362,791.0,996.0,1041.0,919.0,967.0
Readers Hub,27.6961039,85.3703238,104,94.5,0.8393329060436555,0.8393329060436555,8,3.5963651464388606,0,0.0,1,0.3939914982044257,29,12.346274779159197,16,6.392948922978569,1113.0,1261.0,1194.0,1112.0,1175.0
Restaurant,27.6746778,85.3653104,27,94.5,0.7429600931024811,0.7429600931024811,28,14.58768646983564,2,0.8125108499600547,3,1.0444519779701318,29,12.347342939544241,25,9.765522392687169,791.0,996.0,1109.0,1099.0,1048.0
Sargun Cake and Pastries,27.6736719,85.3733955,0,94.5,0.5,0.5,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,128,52.944709406225826,50,20.40408052240357,461.0,996.0,874.0,694.0,668.0
Sathiko Bakes & Cakes,27.6555219,85.4603871,2,94.5,0.5801028097535045,0.5801028097535045,1,0.7220158820719793,4,1.019607843280195,6,3.026039190588391,26,10.276722275843287,9,3.902079574935352,1198.0,967.0,954.0,1167.0,1235.0
Shree Krishnarpanam Sweets And Chaat House,27.674294,85.374302,16,94.5,0.7065772901240378,0.7065772901240378,41,20.86627740669779,3,1.1577489452096297,9,3.4221855949294655,143,59.03808171745588,55,22.263687785636286,438.0,921.0,874.0,575.0,540.0
Shrestha Coffee Shop,27.6742261,85.4095526,21,94.5,0.7253763116754715,0.7253763116754715,22,11.79481171091934,86,30.99296618480209,83,35.57811865576387,37,15.763769462059697,56,22.966496933675607,930.0,398.0,406.0,971.0,482.0
TAJ KHAJA ghar,27.6760772,85.4085931,0,94.5,0.5,0.5,19,10.480095696490622,75,27.387891371633604,75,32.346314502895,36,15.55763644257368,48,19.738761184239568,966.0,426.0,422.0,990.0,700.0
The Chiya Vibes and restro,27.67771,85.3978591,22,94.5,0.7286174105755541,0.7286174105755541,38,19.312032734199633,40,15.029614778231574,48,20.24719972072997,134,55.26422245467541,50,21.2009137134544,565.0,541.0,534.0,634.0,616.0
Matina Nasha Chhen,27.6725625,85.3989375,4,95.0,0.6173484952239897,0.6173484952239897,29,15.148205689761992,46,16.767177575499925,48,20.310408843241653,87,36.66693340433669,51,21.599055449770287,777.0,515.0,528.0,809.0,593.0
Bijay Coffee Shop,27.6666304,85.4359586,5,95.43,0.6306420557716643,0.6306420557716643,64,31.3075111250972,161,50.21267709393981,166,69.90228189692928,246,102.50760463024997,120,47.49482160625959,52.0,234.0,144.0,152.0,116.0
Bikers Snooker House,27.664614,85.3663413,81,96.0,0.8213058848346391,0.8213058848346391,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,868.0,996.0,1109.0,926.0,1112.0
Local restro and cafe,27.6756474,85.3670879,0,96.0,0.5,0.5,28,14.58768646983564,1,0.4646847629896704,4,1.6772337972452762,38,16.042971090246283,31,12.107428930301037,791.0,1207.0,1041.0,961.0,954.0
watanabe cafe,27.6401489,85.4226591,0,96.0,0.5,0.5,0,0.0,4,1.5899386156347657,1,0.42018913094866717,23,10.789946736134034,13,5.899533482453237,1265.0,868.0,1192.0,1151.0,1184.0
YOYO ZIPLINE,27.6298676,85.4276306,3,96.0,0.6010784920363198,0.6010784920363198,0,0.0,1,0.38659238205208096,0,0.0,15,7.368496246787522,7,3.3873185552946765,1265.0,1221.0,1296.0,1252.0,1246.0
LA: WO: Station,27.6797431,85.4429394,9,96.5,0.6678877412421497,0.6678877412421497,26,13.156922576275212,72,24.10054679243388,70,29.532879147225177,131,53.94732784532785,53,21.84626574739388,865.0,440.0,432.0,663.0,571.0
New enjoy mo: mo: & stick food,27.6659909,85.4258588,0,97.22,0.5,0.5,53,25.217761071358616,166,53.729586962220935,140,58.5063010992796,252,105.24604074414198,116,45.286670640930446,254.0,180.0,232.0,38.0,211.0
Purbeli chiya pasal,27.6714331,85.4229092,5,97.5,0.6306420557716643,0.6306420557716643,60,29.64361306623217,170,54.1466061156066,150,62.265464392252746,249,103.8648113727844,121,47.07858808936475,152.0,177.0,186.0,63.0,134.0
सिध्दिलक्ष्मी मिठाई भण्डार,27.6649522,85.4256451,80,98.0,0.8204112390140179,0.8204112390140179,53,25.217761071358616,152,48.25786708805244,136,56.98275827396495,242,100.82619188274789,113,44.16702894841408,254.0,267.0,252.0,202.0,237.0
ऊँ जय श्री दुर्गे स्वीट एण्ड चाट हाउस,27.682907,85.3873189,0,98.0,0.5,0.5,39,19.564337993977038,4,1.5251019049326242,11,4.057943516435604,145,60.030846615043394,45,19.213730172173264,517.0,873.0,763.0,537.0,724.0
चाट हाउस 111,27.6741078,85.3739408,47,98.0,0.7822597938261441,0.7822597938261441,41,20.86627740669779,3,1.1577489452096297,9,3.4221855949294655,137,56.432518193837964,53,21.595767086280457,438.0,921.0,874.0,622.0,595.0
Aadhya's Bakery,27.6768654,85.3919935,2,98.0,0.5801028097535045,0.5801028097535045,37,18.4401822668528,22,8.055377222797276,25,10.857342534657707,151,62.436287485671656,52,22.162885097282384,657.0,627.0,628.0,466.0,547.0
Aarati Restaurant,27.6754327,85.3979407,4,98.0,0.6173484952239897,0.6173484952239897,38,19.312032734199633,42,14.786790026653403,50,21.10711484192148,129,53.152017755706204,56,23.841887670300093,565.0,563.0,478.0,682.0,422.0
Aarogya Bakery,27.6730941,85.3863255,7,98.0,0.6516177380544796,0.6516177380544796,42,20.455213268065357,6,2.0143237049817846,12,4.478797178416416,151,62.8722187607888,52,22.009180426904834,489.0,767.0,715.0,453.0,560.0
Aaylaa Garden Resturant,27.6768247,85.3752789,31,98.0,0.7526962300907996,0.7526962300907996,45,22.75532242978517,2,0.8099228582392453,11,4.189874375306491,154,63.60238410177966,50,20.382717077738693,351.0,1144.0,748.0,425.0,673.0
Abi Khaja Ghar And Fastfood,27.6729471,85.3906084,6,98.0,0.6418816010661614,0.6418816010661614,33,16.043056941781487,18,6.394411254036306,24,10.275861980373968,147,61.29283773350113,56,23.952094824800227,741.0,645.0,630.0,496.0,410.0
Anju Store,27.6659972,85.4238661,0,98.0,0.5,0.5,53,25.47449917575366,163,51.58196186962877,139,57.7045887585241,233,97.5718896132325,113,44.00983299077093,243.0,213.0,244.0,259.0,242.0
ARC - Arju Restro And Cafe,27.6706293,85.376281,12,98.0,0.6870174332905029,0.6870174332905029,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,134,55.661853423936634,56,22.781142066535967,461.0,996.0,874.0,632.0,502.0
Aveeva Cafe,27.6776861,85.3978895,9,98.0,0.6678877412421497,0.6678877412421497,38,19.312032734199633,40,15.029614778231574,48,20.24719972072997,134,55.26422245467541,50,21.2009137134544,565.0,541.0,534.0,634.0,616.0
"Ba:Gale Newa Chhen, Libali, bhaktapur",27.6691526,85.4435736,2,98.0,0.5801028097535045,0.5801028097535045,33,16.153235026927213,91,29.083383542407198,84,36.42543781820744,179,74.58528521300488,61,24.896214725018343,734.0,416.0,394.0,354.0,392.0
Bagale Fast Food and Sekuwa Corner,27.6698558,85.4377501,0,98.0,0.5,0.5,58,28.718313862636233,148,47.01709948697368,139,58.64851590932129,241,100.42577352665485,115,45.696129134578506,163.0,275.0,230.0,216.0,193.0
Bal Bhai Newari Khaja Ghar,27.6748129,85.4278108,3,98.0,0.6010784920363198,0.6010784920363198,65,31.445596253098525,171,55.26733050479187,175,73.20187997519247,247,102.44566753677594,123,48.166659512722454,7.0,131.0,70.0,153.0,89.0
BAR:BQ Cafe & Resto,27.6438854,85.463626,6,98.0,0.6418816010661614,0.6418816010661614,1,0.7220158820719793,3,0.8333333334578189,5,2.4220512948478086,22,8.872841323854537,6,2.19374624156556,1198.0,987.0,989.0,1211.0,1288.0
Barahi Coffee Shop,27.6661498,85.4222161,12,98.0,0.6870174332905029,0.6870174332905029,55,27.304025281347442,156,50.032397283775,136,56.50023428736982,215,90.28596225055142,113,44.051208546130425,200.0,237.0,272.0,316.0,240.0
Beeburger And Real Kitchen,27.6737832,85.379333,74,98.0,0.8147998002014839,0.8147998002014839,49,24.231157686953992,3,1.150433017007727,10,3.729308810431845,161,66.87520206373031,58,23.721455699427363,299.0,947.0,820.0,371.0,438.0
"Bhadrakali Snooker,pool,Cafe and Hookah",27.6709669,85.4227737,1,98.0,0.55053924601816,0.55053924601816,56,27.62048560788933,171,54.513272782303275,146,60.55836113582622,247,103.07370508171047,120,46.882090504825385,186.0,163.0,205.0,118.0,151.0
Bread Box Bakery and Cafe,27.6653898,85.366322,11,98.0,0.6811813017898243,0.6811813017898243,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,868.0,996.0,1109.0,926.0,1112.0
Buddy's Cafe Gothatar,27.6999773,85.367482,47,98.0,0.7822597938261441,0.7822597938261441,7,3.0919720488479356,0,0.0,1,0.3939914982044257,22,9.39988870262624,14,5.643065775993247,1145.0,1261.0,1194.0,1195.0,1188.0
C.B. Coffee Shop,27.6716327,85.3847579,31,98.0,0.7526962300907996,0.7526962300907996,44,21.118961816017297,4,1.623120001225628,11,4.008624925528838,151,63.02955552992383,55,23.56432683695588,419.0,815.0,779.0,449.0,449.0
CAFE D.KEBAH:,27.676537,85.3930194,3,98.0,0.6010784920363198,0.6010784920363198,35,17.061132588168352,23,8.500535319133027,32,13.861528186388735,150,62.01721963153281,58,24.643666661293356,711.0,625.0,618.0,483.0,396.0
Chandrayan Espresso Bar,27.6721252,85.4235942,86,98.0,0.8256215064178021,0.8256215064178021,60,29.656187687233714,173,55.169929742137654,161,67.1715961160308,247,102.90037269211973,121,46.617550481389465,149.0,135.0,157.0,128.0,160.0
Chessung Bakery House,27.7149508,85.4073196,5,98.0,0.6306420557716643,0.6306420557716643,1,0.7220158820719793,2,0.8672958731588145,0,0.0,11,4.86093335742655,3,0.9857283374633379,1198.0,975.0,1296.0,1311.0,1319.0
Chicken Station Radhe Radhe Bhaktapur,27.6753388,85.39819,100,98.0,0.8365009881677302,0.8365009881677302,37,19.011004506436755,42,14.786790026653403,51,21.57809762370201,126,51.909824057023634,53,22.443629241656517,616.0,563.0,460.0,723.0,528.0
Chiya guff,27.6765533,85.3773701,15,98.0,0.7021569840726396,0.7021569840726396,48,23.883935464718462,2,0.8099228582392453,10,3.729308810431845,158,65.13245647128215,55,22.59165738508107,316.0,1144.0,820.0,391.0,513.0
Chyasha cafe,27.6763231,85.4398356,2,98.0,0.5801028097535045,0.5801028097535045,37,17.26042500090311,108,34.71218866680655,92,39.39797697551719,220,92.49027889649798,90,36.28842219056262,701.0,371.0,372.0,306.0,348.0
Cookie Jar Bakery And Cafe,27.6679632,85.38619,7,98.0,0.6516177380544796,0.6516177380544796,29,14.180937315661184,4,1.4815856097126785,10,4.0233707425286385,125,51.844689960220876,37,15.685190082395449,827.0,890.0,776.0,725.0,878.0
Creative Burger & Pasta House,27.672397,85.4051819,105,98.0,0.8400240270437798,0.8400240270437798,18,9.686178846491394,62,21.886086734802763,48,20.284952647168243,27,11.929747423993028,40,16.74223621175324,978.0,453.0,531.0,1121.0,836.0
CULTURE CAFE & BAR,27.6699487,85.4277691,43,98.0,0.7759155576936313,0.7759155576936313,64,30.82748492990018,181,58.02287426195254,171,71.41646268493588,251,104.39504519696617,123,47.85203574485819,103.0,1.0,110.0,47.0,100.0
D icon Restaurant,27.6723776,85.4384499,2,98.0,0.5801028097535045,0.5801028097535045,49,23.613654364220178,135,42.278398490123344,118,50.34056799964708,237,98.79325684473068,105,41.71640639100933,322.0,321.0,322.0,239.0,289.0
Daily Grind Coffee,27.6721663,85.429265,9,98.0,0.6678877412421497,0.6678877412421497,65,31.445596253098525,175,55.855774535628626,176,73.96450623787834,250,103.80458110629371,125,48.826011192184296,7.0,78.0,52.0,66.0,33.0
Dakshinkali Khuwa Udhyog,27.6863787,85.4790383,2,98.0,0.5801028097535045,0.5801028097535045,1,0.7543930975284249,2,0.8484848484993113,0,0.0,20,8.529169650505509,5,2.440069751732962,1185.0,976.0,1296.0,1224.0,1273.0
De' Hide Out Cafe With Restro,27.6708993,85.4389241,26,98.0,0.7403084292605133,0.7403084292605133,50,24.065465326771413,139,44.0518243961766,122,51.45611336138235,236,98.45363420321507,103,41.20407275019776,306.0,302.0,312.0,247.0,295.0
Duipokhari Coffee Shop,27.6781442,85.3862113,6,98.0,0.6418816010661614,0.6418816010661614,48,23.976494320260898,5,1.9897866679222946,11,4.139226880387998,158,65.73948915973051,56,23.929510898992,307.0,775.0,758.0,379.0,411.0
Everyday is friday,27.6747414,85.3904894,5,98.0,0.6306420557716643,0.6306420557716643,33,16.043056941781487,19,6.677986277470409,20,8.414290438295005,153,63.69550600826138,52,22.217670285254922,741.0,641.0,639.0,420.0,544.0
Firewood Sekuwa Palace N Thakali,27.6733771,85.4036604,54,98.0,0.7921855608813013,0.7921855608813013,18,9.686178846491394,58,20.3830765758665,46,19.812389720334263,29,12.939937481502534,42,17.730199755460735,978.0,484.0,563.0,1072.0,796.0
Freshco Cafe and Barista Coffee School,27.676841,85.3982214,24,98.0,0.7346969904479794,0.7346969904479794,38,19.312032734199633,41,14.886491987156372,49,20.64046971821224,128,52.55044094628519,51,21.70619344348033,565.0,548.0,506.0,707.0,585.0
Ghar Tea and Bites Since 2081,27.6729299,85.3863708,6,98.0,0.6418816010661614,0.6418816010661614,42,20.455213268065357,6,2.0143237049817846,12,4.478797178416416,150,62.52221876077297,52,22.009180426904834,489.0,767.0,715.0,465.0,560.0
Ghattaghar Majheree Cafe & Live Sekuwa,27.6762843,85.3755291,84,98.0,0.8239257853480275,0.8239257853480275,46,23.343048860730264,2,0.8099228582392453,11,4.189874375306491,155,63.870640338105126,54,21.937076223183947,327.0,1144.0,748.0,417.0,569.0
Goma Sweet House,27.697245,85.3745832,10,98.0,0.6748370656573115,0.6748370656573115,8,3.5963651464388606,0,0.0,1,0.3939914982044257,32,13.668871646555758,22,9.027678847208698,1113.0,1261.0,1194.0,1054.0,1079.0
Haang Cafe (हाङ्ग क्याफे),27.6784877,85.3915966,2,98.0,0.5801028097535045,0.5801028097535045,38,18.944575364443725,17,6.325084258000734,19,7.650879480813509,150,62.255606943652054,53,22.80103054313807,621.0,648.0,645.0,477.0,501.0
Hamro cake and bakery,27.6782964,85.4404574,8,98.0,0.660205619507009,0.660205619507009,35,16.623226234068188,97,32.35881987259807,89,37.83945139595194,196,82.76450812724676,84,33.888537862459856,720.0,385.0,379.0,340.0,354.0
Hamro Restaurant And Cafe,27.6838392,85.3877432,4,98.0,0.6173484952239897,0.6173484952239897,39,19.564337993977038,4,1.5251019049326242,10,3.813627401368537,144,59.57347143747311,44,18.723911927055294,517.0,873.0,802.0,553.0,759.0
Harman Live Bakery,27.6702645,85.3649554,164,98.0,0.8722883706348057,0.8722883706348057,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,31,12.941867657769954,21,8.22650285567384,868.0,996.0,1109.0,1070.0,1154.0
Indreni food stick,27.6730043,85.3853889,15,98.0,0.7021569840726396,0.7021569840726396,45,21.738724445550602,4,1.623120001225628,12,4.478797178416416,152,63.418340366616526,55,23.011056528213935,387.0,815.0,715.0,433.0,476.0
Junction Cafe And Restaurant,27.6743329,85.3719916,3,98.0,0.6010784920363198,0.6010784920363198,38,19.511244603614077,2,0.8125108499600547,9,3.4221855949294655,112,46.03553195995876,45,18.102589545313364,549.0,996.0,874.0,780.0,791.0
"Jyoti coffee shop, Gankhu",27.6886518,85.3948275,2,98.0,0.5801028097535045,0.5801028097535045,24,12.048540758063755,10,3.8739640675793057,7,2.804097939628668,94,39.056397673417,24,10.471666342845946,923.0,680.0,975.0,802.0,1010.0
JYUNAAR THAKALI KITCHEN,27.6735505,85.3741698,131,98.0,0.8560183674471358,0.8560183674471358,41,20.86627740669779,2,0.8125108499600547,9,3.4221855949294655,138,57.266412345004724,54,22.083459565002524,438.0,996.0,874.0,608.0,551.0
Kadhaghari Khaja Ghar,27.6968308,85.3706123,73,98.0,0.8138210912838125,0.8138210912838125,7,3.0919720488479356,0,0.0,1,0.3939914982044257,29,12.346274779159197,15,5.99600695248229,1145.0,1261.0,1194.0,1112.0,1182.0
Kausi Restro,27.6786452,85.3984384,1,98.0,0.55053924601816,0.55053924601816,41,20.992914730046287,39,14.65924440782828,50,20.961664862929553,130,53.52803442516429,48,20.54409001713971,429.0,575.0,503.0,676.0,655.0
KFA Cafe(Kir Food Aqui),27.6987513,85.373739,21,98.0,0.7253763116754715,0.7253763116754715,8,3.5963651464388606,0,0.0,1,0.3939914982044257,30,12.69812663102854,22,9.027678847208698,1113.0,1261.0,1194.0,1080.0,1079.0
"Khaja ghar, Gankhu",27.6846325,85.397554,1,98.0,0.55053924601816,0.55053924601816,27,13.45948923434545,24,9.85212520645417,22,9.536914410245295,113,46.44772026803015,36,15.839315592408974,854.0,620.0,636.0,779.0,873.0
Khwopa Beans Cafe,27.6731166,85.4380831,0,98.0,0.5,0.5,47,22.470898875294125,138,43.39503962405125,118,50.410676107191186,237,98.87779891739154,111,43.898664722348045,370.0,313.0,319.0,238.0,244.0
"KTM Cake's - Khahare, Pepsicola",27.6969045,85.3673445,5,98.0,0.6306420557716643,0.6306420557716643,7,3.0919720488479356,0,0.0,1,0.3939914982044257,22,9.39988870262624,14,5.643065775993247,1145.0,1261.0,1194.0,1195.0,1188.0
Kumpakha khaja ghar & Mini Party palace,27.6630064,85.4232512,1,98.0,0.55053924601816,0.55053924601816,47,22.775713445895004,140,44.757256158369174,124,51.77488244645296,195,81.62756533124711,99,38.11739716223845,349.0,294.0,310.0,341.0,334.0
Lakshmi Khaja Ghar,27.668624,85.4118629,9,98.0,0.6678877412421497,0.6678877412421497,29,15.701891451522224,118,41.30274996555373,120,50.47767055464513,56,22.917398427736114,66,26.24701589344081,758.0,328.0,318.0,862.0,381.0
Lama Dai Khaja Ghar,27.6697361,85.3659915,4,98.0,0.6173484952239897,0.6173484952239897,27,13.967923840302332,2,0.8125108499600547,3,1.0444519779701318,39,16.16932642588002,23,9.23921285617207,832.0,996.0,1109.0,925.0,1075.0
Lawaju Mithai Bhandar (लवजू मिठाइ भण्डार),27.6767395,85.4371462,39,98.0,0.7689662332784695,0.7689662332784695,40,18.85843761666152,121,38.521285318296606,109,46.12914896557592,228,95.20919585559503,107,42.16687415086077,634.0,341.0,340.0,291.0,276.0
Lhosa Chhen,27.6649091,85.4227092,9,98.0,0.6678877412421497,0.6678877412421497,52,25.158038849211774,153,48.964910017892876,134,55.4790415913659,208,87.1915133984038,110,42.920499598431434,274.0,259.0,281.0,325.0,270.0
Lotus Sekuwa & Cafe,27.6740751,85.374894,21,98.0,0.7253763116754715,0.7253763116754715,42,21.26607106655829,3,1.1577489452096297,9,3.4221855949294655,152,63.17340508635453,58,23.889051299382277,402.0,921.0,874.0,447.0,416.0
Maa’s Cafe,27.6708336,85.4091961,52,98.0,0.7894847810256198,0.7894847810256198,27,13.731392632655778,86,30.754858954649887,88,37.170346403612314,38,15.990417200889572,53,21.907483617225726,843.0,400.0,385.0,964.0,570.0
Mainali Cake Shop and Dairy,27.6654789,85.3666449,26,98.0,0.7403084292605133,0.7403084292605133,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,868.0,996.0,1109.0,926.0,1112.0
Malla's Kitchen,27.6670549,85.4268318,4,98.0,0.6173484952239897,0.6173484952239897,58,27.998627882193965,171,54.73290997691589,153,64.33732555614323,253,105.56223633651933,122,46.69026228499107,174.0,152.0,177.0,28.0,155.0
Mamaj cafe (Sukute Beach Contact),27.6837529,85.3856951,23,98.0,0.7317205478079842,0.7317205478079842,39,19.564337993977038,4,1.623120001225628,10,3.6690546275004188,144,59.42316415079539,46,19.036314351752935,517.0,815.0,842.0,566.0,737.0
Matina Cafe,27.6715049,85.4298364,86,98.0,0.8256215064178021,0.8256215064178021,64,31.102161909654388,176,56.00535741079294,178,75.06284846567736,249,103.4585594777584,126,49.061864093765735,55.0,60.0,13.0,88.0,5.0
Meal Me Restaurant & Bar,27.6756089,85.3981092,106,98.0,0.8407086585490307,0.8407086585490307,38,19.312032734199633,42,14.786790026653403,50,21.10711484192148,128,52.64991353967717,55,23.25931742025099,565.0,563.0,478.0,705.0,467.0
Miteri Sekuwa Ghar,27.6672789,85.3657097,6,98.0,0.6418816010661614,0.6418816010661614,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,37,15.603412748469026,21,8.415370300809125,868.0,996.0,1109.0,983.0,1112.0
Nagarkot Khaja & Thakali Bhojanalaya,27.6760335,85.4375354,6,98.0,0.6418816010661614,0.6418816010661614,40,18.85843761666152,124,39.24989514929889,111,47.05337278330378,229,95.59372978267247,106,41.7866989049472,634.0,336.0,334.0,286.0,285.0
Namaste Newa Fastfood,27.6780133,85.4391407,122,98.0,0.8508694485699835,0.8508694485699835,37,17.26042500090311,106,34.51600954621813,92,39.39797697551719,217,91.19381242235586,88,35.565620275958615,701.0,372.0,372.0,314.0,350.0
Namaste Restaurant,27.6713046,85.4294878,209,98.0,0.8898721520618155,0.8898721520618155,65,31.445596253098525,176,55.916468521948126,177,74.82108390705869,250,103.75217991884816,126,49.061864093765735,7.0,72.0,31.0,68.0,5.0
Nasika Sekuwa and Burger Station,27.6632535,85.425985,1,98.0,0.55053924601816,0.55053924601816,52,24.768923529360286,141,44.93522152013641,128,53.40005844286546,223,93.30136941039112,105,41.144312799425045,285.0,293.0,296.0,303.0,298.0
Newa Cafe (नेवारी खाजा घर),27.6905625,85.4721875,4,98.0,0.6173484952239897,0.6173484952239897,0,0.0,3,1.5151515151659778,0,0.0,29,11.921569934167644,14,6.0777552008405475,1265.0,885.0,1296.0,1124.0,1178.0
Newa Pasa Foodland,27.6644933,85.3915539,0,98.0,0.5,0.5,18,9.078224280978818,9,2.6712890724864025,10,4.6699318504167,52,22.402483147149965,29,12.376889387962743,1030.0,719.0,700.0,866.0,948.0
Om Newari Khaja Ghar,27.6800629,85.386673,3,98.0,0.6010784920363198,0.6010784920363198,45,22.574923153008946,5,1.9897866679222946,11,4.057943516435604,154,63.97500445166894,53,22.84873772230799,354.0,775.0,763.0,410.0,491.0
One O One Coffee & Barista School,27.6639728,85.4259243,487,98.0,0.9513527314266571,0.9513527314266571,52,24.768923529360286,146,46.191493235061586,131,54.753858334422645,236,98.59288184216905,107,41.99023595154563,285.0,282.0,284.0,241.0,282.0
Open Hut cafe,27.6704713,85.3824632,9,98.0,0.6678877412421497,0.6678877412421497,33,15.880996113110372,3,1.2778819059760531,9,3.540419921522216,145,59.70974885255253,47,19.79604152619396,750.0,905.0,868.0,549.0,698.0
Payoza’s Organic Food,27.6930591,85.4124215,2,98.0,0.5801028097535045,0.5801028097535045,2,1.2934989838224116,17,5.332744499727166,12,5.077442080316154,14,5.317931074478649,7,2.800502390087628,1175.0,671.0,688.0,1299.0,1264.0
Peace Heart Zone,27.6633687,85.4237219,0,98.0,0.5,0.5,48,23.015991223679578,141,45.10181280255625,127,53.172269900318575,205,85.78059720255685,106,41.50816010330352,341.0,290.0,298.0,331.0,293.0
Pulanchhen,27.673801,85.4270962,1,98.0,0.55053924601816,0.55053924601816,65,31.445596253098525,172,55.26061671818248,173,72.09076886400729,247,102.51609183920834,124,48.34836514737618,7.0,133.0,91.0,150.0,75.0
Ramchandra Chiya Pasal,27.6701851,85.3822674,11,98.0,0.6811813017898243,0.6811813017898243,32,15.220514679628547,2,0.8051949217581521,8,2.961620030054819,143,58.86660892946021,45,19.025642496243147,762.0,1177.0,959.0,580.0,742.0
Royal java time,27.671236,85.4211397,14,98.0,0.6974513049774942,0.6974513049774942,51,25.72924483799106,170,55.56296516773801,146,60.592098552875214,231,96.74376995475565,118,45.986187070386876,229.0,105.0,200.0,271.0,181.0
Royal Thai Hospitality,27.6749012,85.3964525,385,98.0,0.9342563001069608,0.9342563001069608,38,19.350669087453404,38,14.04593462009378,46,19.220184479188024,137,56.75093907183001,55,23.634188007765708,554.0,596.0,572.0,617.0,444.0
Sabaiko Live Bakery,27.6699192,85.3857994,106,98.0,0.8407086585490307,0.8407086585490307,37,17.869671612111485,4,1.4815856097126785,12,5.072342886883613,141,58.7590670806637,50,21.654699729532958,687.0,890.0,689.0,583.0,589.0
Sagar fast food and cafe,27.6766699,85.3763603,6,98.0,0.6418816010661614,0.6418816010661614,47,23.641078321852067,2,0.8099228582392453,11,4.189874375306491,156,64.29552135670697,53,21.589854000948414,320.0,1144.0,748.0,405.0,596.0
Samrakshyak Sainju,27.6537851,85.4076709,7,98.0,0.6516177380544796,0.6516177380544796,0,0.0,11,3.5965680328953167,3,1.2408071736044934,15,6.876826617248118,12,4.816487853897549,1265.0,688.0,1103.0,1270.0,1216.0
